Folder,Count,Vendi (clip-L-14-padding),Dissimilarity (clip-L-14-padding),Std (clip-L-14-padding),Vendi (clip-L-14-crop),Dissimilarity (clip-L-14-crop),Std (clip-L-14-crop),Vendi (convnextv2-l-resize),Dissimilarity (convnextv2-l-resize),Std (convnextv2-l-resize),Vendi (clip-L-14-resize),Dissimilarity (clip-L-14-resize),Std (clip-L-14-resize),Vendi (dinov2-l-fb-resize),Dissimilarity (dinov2-l-fb-resize),Std (dinov2-l-fb-resize),Vendi (dinov2-l-fb-crop),Dissimilarity (dinov2-l-fb-crop),Std (dinov2-l-fb-crop),Vendi (dinov2-l-fb-padding),Dissimilarity (dinov2-l-fb-padding),Std (dinov2-l-fb-padding),Vendi (vgg19-gram-resize),Dissimilarity (vgg19-gram-resize),Std (vgg19-gram-resize)
n01582220,100,6.284711837768555,0.315092921257019,11.828630447387695,6.130676746368408,0.3122939467430115,11.870105743408203,3.265584945678711,0.2061927914619445,7.600204467773437,6.568709850311279,0.3247854113578796,12.132768630981444,8.874443054199219,0.5594474077224731,35.19319534301758,9.124908447265623,0.5901187062263489,36.13274765014648,9.064789772033691,0.5643296241760254,35.33131790161133,4.561548233032227,0.2639402747154236,16.696489334106445
n01582220,500,7.723515033721924,0.317849338054657,11.840572357177734,7.497167110443115,0.3124995231628418,11.85508155822754,3.460831880569458,0.195610761642456,7.350402355194092,7.772450447082519,0.3187706470489502,11.985875129699709,12.26773738861084,0.5823619365692139,35.7435188293457,11.11443328857422,0.568103015422821,35.314395904541016,12.483247756958008,0.5821723937988281,35.78690719604492,5.171867847442627,0.25614631175994873,16.077838897705078
n01582220,1000,7.858898162841797,0.3156032562255859,11.817449569702148,7.663348197937012,0.3106823563575744,11.81969165802002,3.5360817909240723,0.1939250230789184,7.346171855926514,7.774902820587158,0.3132697343826294,11.891279220581056,12.838094711303713,0.5792707204818726,35.63579559326172,12.289742469787598,0.5737914443016052,35.47063446044922,14.094304084777832,0.5837699174880981,35.79841232299805,5.513969421386719,0.26135915517807007,16.07036590576172
n01798484,1300,6.817368984222412,0.2857468724250793,11.359503746032717,6.919480323791504,0.2875558733940124,11.590209007263184,2.901804208755493,0.1891206502914428,8.12197494506836,6.912703514099121,0.2882634401321411,11.610787391662598,5.091461658477783,0.3243694305419922,26.747364044189453,4.959710121154785,0.3213768005371094,26.637025833129883,5.383524417877197,0.3315198421478271,27.130207061767575,,,
n01798484,100,5.870184421539307,0.3035210967063904,11.76871109008789,5.0947370529174805,0.27334725856781,11.360642433166504,2.61064887046814,0.1932842135429382,8.082262992858887,4.930707931518555,0.2644354104995727,11.149008750915527,3.7286486625671382,0.3066282272338867,26.10058212280273,4.425232410430908,0.3518595099449157,28.014812469482425,3.886647701263428,0.3078058362007141,26.20614242553711,3.3216392993927,0.19761627912521362,11.566954612731934
n01798484,500,7.056962966918945,0.2990168929100036,11.606195449829102,6.345586776733398,0.27936851978302,11.43095588684082,2.886112689971924,0.1915338635444641,8.065400123596191,6.573477268218994,0.2876086831092834,11.616180419921877,4.780750751495361,0.3214488625526428,26.616804122924805,4.830986976623535,0.3237050771713257,26.75813865661621,4.898990154266357,0.3167601227760315,26.53897857666016,3.9784493446350098,0.20772749185562134,10.80482292175293
n01798484,1000,6.872483253479004,0.2887369394302368,11.412890434265137,6.810002326965332,0.2863087654113769,11.566609382629396,2.829379081726074,0.1851490139961242,8.06417179107666,6.794809818267822,0.2865448594093323,11.580622673034668,4.888333320617676,0.3186975121498108,26.505170822143555,4.866046905517578,0.3182954788208008,26.50214958190918,5.520829200744629,0.3428642749786377,27.58285903930664,4.161566734313965,0.20987802743911743,10.997599601745605
n01820546,1300,4.654317855834961,0.2248045802116394,10.330137252807615,4.361055850982666,0.2143481373786926,10.23065185546875,2.1980788707733154,0.1014612913131713,4.912922859191895,4.482606887817383,0.2195028662681579,10.377302169799805,3.6480770111083984,0.1954776048660278,20.65911674499512,3.403891324996948,0.1840210556983947,20.06235122680664,3.64415454864502,0.193137526512146,20.587236404418945,,,
n01820546,100,3.9249234199523926,0.2241556644439697,10.376819610595703,3.8947653770446777,0.2220944762229919,10.38829231262207,1.8807178735733032,0.0914055109024047,4.598579406738281,3.716474056243897,0.2133596539497375,10.31492805480957,3.048169612884521,0.2054141163825988,21.26142120361328,3.235891580581665,0.2114903330802917,21.634239196777344,3.410637855529785,0.222667396068573,22.124462127685547,3.5855610370635986,0.21394306421279907,20.642871856689453
n01820546,500,4.520460605621338,0.225407600402832,10.353320121765137,4.4348015785217285,0.2234221696853637,10.419354438781738,2.1569371223449707,0.1021797060966491,4.897593975067139,4.203262805938721,0.2135944366455078,10.2387113571167,3.548938751220703,0.2001196146011352,20.912508010864254,3.487802743911743,0.2021461129188537,21.03239631652832,3.505582094192505,0.191713273525238,20.53120994567871,3.9900174140930176,0.21246498823165894,19.686477661132812
n01820546,1000,4.70812463760376,0.2274654507637024,10.387832641601562,4.39904260635376,0.2168539762496948,10.281702995300291,2.1693389415740967,0.0998976826667785,4.818696022033691,4.5032477378845215,0.2211617231369018,10.410392761230469,3.555311441421509,0.1922407150268554,20.495161056518555,3.378049373626709,0.1842103600502014,20.086042404174805,3.6358296871185294,0.1932653784751892,20.596908569335938,4.146562099456787,0.21610790491104126,20.05550765991211
n02018207,1300,4.9243903160095215,0.2367718815803527,10.278498649597168,4.79024600982666,0.2299582958221435,10.201095581054688,1.9209554195404053,0.0925347805023193,5.06695556640625,4.989860534667969,0.2385225296020507,10.38479232788086,4.624590873718262,0.2382934093475341,22.88322639465332,4.457467079162598,0.2323390245437622,22.62715530395508,5.043538093566895,0.2511026859283447,23.545482635498047,,,
n02018207,100,3.907212495803833,0.2235405445098877,10.026926040649414,4.172014236450195,0.2371179461479187,10.38368797302246,1.6504392623901367,0.0747109651565551,4.378304958343506,4.295663833618164,0.2395215034484863,10.410188674926758,3.161063432693481,0.1953943371772766,20.85463523864746,3.602907419204712,0.2385790944099426,23.016300201416016,4.451714992523193,0.2912860512733459,25.446826934814453,3.960462808609009,0.2349703311920166,12.043542861938477
n02018207,500,4.778545379638672,0.2375743389129638,10.31865406036377,4.5905537605285645,0.2267833948135376,10.133869171142578,1.839104175567627,0.0861511826515197,4.762407302856445,4.725167751312256,0.234727144241333,10.315911293029783,4.532514572143555,0.2461671233177185,23.279651641845703,4.216668128967285,0.2333302497863769,22.675050735473636,4.871562957763672,0.2570189237594604,23.836153030395508,4.3908467292785645,0.22729963064193726,12.78889274597168
n02018207,1000,4.758162498474121,0.2321672439575195,10.182821273803713,4.777381896972656,0.2303240895271301,10.205520629882812,1.933205246925354,0.0949867963790893,5.189229965209961,4.932488918304443,0.2373238205909729,10.356499671936035,4.5006103515625,0.2343068718910217,22.697311401367188,4.339728832244873,0.2280874252319336,22.43099975585937,4.982120037078857,0.2518048286437988,23.581472396850582,4.7596259117126465,0.23762911558151245,13.209609031677246
n01968897,1300,9.04444980621338,0.3384270668029785,12.497187614440918,9.092519760131836,0.3386390209197998,12.717384338378906,1.9578914642333984,0.0968122482299804,5.18297815322876,8.891998291015625,0.3359932899475097,12.699925422668455,7.132631778717041,0.5344918966293335,34.30728912353516,7.008262634277344,0.5336403846740723,34.29024887084961,6.938034057617188,0.529425859451294,34.17347717285156,,,
n01968897,100,7.438630104064941,0.3578255176544189,12.879898071289062,6.231250286102295,0.3166981339454651,12.356451988220217,1.9330394268035889,0.1115365624427795,5.697154521942139,6.407540798187256,0.3296438455581665,12.586337089538574,5.646961688995361,0.5422307848930359,34.663917541503906,5.51466703414917,0.5383756160736084,34.640968322753906,4.8866119384765625,0.5128351449966431,33.81999206542969,4.118808746337891,0.23675668239593506,14.677180290222168
n01968897,500,8.308099746704102,0.3339361548423767,12.436971664428713,8.86699390411377,0.3448330163955688,12.839892387390137,1.9434080123901367,0.1001579761505127,5.345152378082275,8.474071502685547,0.3376767635345459,12.721466064453123,6.364385604858398,0.5194540023803711,33.84328842163086,6.0751495361328125,0.5255877375602722,34.057525634765625,6.5715742111206055,0.5300761461257935,34.225685119628906,4.927430629730225,0.24195337295532227,14.536879539489746
n01968897,1000,9.276609420776367,0.3435243368148803,12.576702117919922,8.872746467590332,0.3372193574905395,12.691070556640623,1.9444204568862915,0.0962209105491638,5.151804924011231,8.739416122436523,0.3354506492614746,12.686121940612791,7.024679183959961,0.5355505347251892,34.34540557861328,6.82686710357666,0.5328396558761597,34.269989013671875,6.975402355194092,0.5299715995788574,34.193416595458984,5.140987396240234,0.24320465326309204,14.613321304321289
n01843383,1300,4.719234943389893,0.2272175550460815,10.315321922302246,4.462376117706299,0.217617392539978,10.251832008361816,1.9828296899795528,0.0953220725059509,5.016661167144775,4.571572303771973,0.222615361213684,10.374298095703123,4.4063920974731445,0.2165141701698303,21.73882293701172,4.019590854644775,0.1998929977416992,20.90999984741211,4.405826091766357,0.215916097164154,21.74422836303711,,,
n01843383,100,3.661707878112793,0.2136029601097107,10.08397388458252,3.87272310256958,0.224076509475708,10.413409233093262,1.7856192588806152,0.087736964225769,4.611017227172852,3.519148349761963,0.2050327062606811,9.99424934387207,3.6053082942962646,0.2206031680107116,22.032087326049805,3.1273810863494877,0.1810960173606872,20.003549575805664,3.688141822814941,0.2195007801055908,22.071563720703125,3.774031639099121,0.22621434926986694,17.836572647094727
n01843383,500,4.479292392730713,0.2248048782348632,10.26382827758789,4.493432998657227,0.2235881090164184,10.386439323425291,2.012150287628174,0.1009355187416076,5.228572368621826,4.271360397338867,0.217375636100769,10.25841236114502,4.052285194396973,0.2154783010482788,21.71504211425781,3.696065664291382,0.1912761330604553,20.45854949951172,4.018918991088867,0.2071875929832458,21.337722778320312,4.766744613647461,0.24953383207321167,18.59209442138672
n01843383,1000,4.619898319244385,0.2251742482185363,10.268192291259766,4.466747283935547,0.2193182706832885,10.293768882751465,2.012399673461914,0.0994237661361694,5.123587608337402,4.576692581176758,0.2242172360420227,10.41014575958252,4.375699996948242,0.2173441052436828,21.781084060668945,3.937915086746216,0.1979074478149414,20.80854606628418,4.349604606628418,0.2161818742752075,21.755640029907227,4.960923194885254,0.25210434198379517,18.620939254760742
n01592084,1300,4.258856773376465,0.2063653469085693,9.671571731567385,4.16585111618042,0.2024227380752563,9.62295627593994,2.0618462562561035,0.0961153507232666,5.080070972442627,4.265960693359375,0.2072216868400573,9.728103637695312,4.875619411468506,0.2249342799186706,22.254756927490234,4.504608154296875,0.212213397026062,21.624143600463867,5.163924217224121,0.2330713868141174,22.722137451171875,,,
n01592084,100,3.701147317886353,0.2108149528503418,9.836529731750488,3.4259824752807617,0.1928409337997436,9.432050704956056,1.8096835613250728,0.0880383253097534,4.767227649688721,3.753818035125733,0.2152902483940124,9.98632526397705,4.060040473937988,0.2343529462814331,22.852632522583008,3.757698774337769,0.2170186638832092,21.966455459594727,3.802067518234253,0.2103580236434936,21.710079193115234,3.701239824295044,0.2156069278717041,15.241695404052734
n01592084,500,3.969576835632324,0.2004693746566772,9.55463695526123,4.133671760559082,0.2060006260871887,9.706900596618652,2.0045320987701416,0.0960952043533325,5.166918277740479,4.132572174072266,0.2063869833946228,9.716296195983888,4.590518951416016,0.2254719138145446,22.290203094482425,4.2016777992248535,0.2097172141075134,21.528114318847656,4.840206623077393,0.2343237400054931,22.77574920654297,4.180718421936035,0.2126738429069519,14.658379554748535
n01592084,1000,4.205533981323242,0.2051727771759033,9.648611068725586,4.18224573135376,0.2042068839073181,9.662704467773438,2.054473161697388,0.0965834259986877,5.11646032333374,4.260697364807129,0.2081911563873291,9.752159118652344,4.856402397155762,0.2268061637878418,22.34859275817871,4.382047176361084,0.2096129059791565,21.488195419311523,5.070436477661133,0.2310194969177246,22.62864875793457,4.260841369628906,0.21070200204849243,14.924445152282715
n01729977,1300,4.745170593261719,0.2378444075584411,10.544989585876465,4.39386796951294,0.2257636785507202,10.448124885559082,3.727960109710693,0.2181435227394104,8.56556510925293,4.414895057678223,0.2271347045898437,10.514449119567873,12.956439018249512,0.6506755352020264,37.70868682861328,12.554041862487791,0.650947093963623,37.74284744262695,13.437325477600098,0.6484761238098145,37.706581115722656,,,
n01729977,100,4.249550342559815,0.2504842281341553,10.87450885772705,3.578155517578125,0.2178677320480346,10.339847564697266,3.2650434970855717,0.2192417383193969,8.56179141998291,3.71486234664917,0.2241145968437194,10.48997402191162,10.96358585357666,0.676180362701416,38.6084098815918,8.336819648742676,0.635833203792572,37.42904281616211,9.89232063293457,0.6439847350120544,37.773868560791016,3.988412380218506,0.24399280548095703,20.932523727416992
n01729977,500,4.398373603820801,0.2313563823699951,10.421507835388184,4.308079242706299,0.2284988760948181,10.530696868896484,3.727262020111084,0.2241038084030151,8.694619178771973,4.293350696563721,0.2271265387535095,10.518023490905762,11.413771629333496,0.6479054093360901,37.66539764404297,12.35456371307373,0.6570940017700195,37.963409423828125,12.514501571655272,0.6490746736526489,37.72660446166992,4.473115921020508,0.24280285835266113,20.535200119018555
n01729977,1000,4.708464622497559,0.2372030615806579,10.530990600585938,4.416077136993408,0.227775752544403,10.495219230651855,3.647715330123901,0.2155512571334839,8.512673377990723,4.447188854217529,0.2295380234718322,10.571855545043944,12.768815994262695,0.652035117149353,37.75349807739258,12.33740234375,0.6516976952552795,37.76667404174805,13.27134895324707,0.648044228553772,37.70264053344727,4.673239231109619,0.2466667890548706,20.6619815826416
n01632458,1300,4.757859230041504,0.2240909934043884,10.10008430480957,4.6207427978515625,0.2170946598052978,10.14353084564209,2.80307674407959,0.1599848866462707,6.916623592376709,4.506629467010498,0.2144851684570312,10.117453575134276,5.9378581047058105,0.3156499862670898,26.62496757507324,5.652280330657959,0.3077874779701233,26.308330535888672,6.433268070220947,0.3292250633239746,27.239826202392575,,,
n01632458,100,3.8372607231140137,0.2209945321083068,10.125947952270508,3.7118613719940186,0.2095909118652343,10.029340744018556,2.385657787322998,0.141899824142456,6.5987935066223145,4.030831813812256,0.2293519377708435,10.48093032836914,5.236175537109375,0.3342803120613098,27.53263092041016,5.236742973327637,0.3660345673561096,28.76210594177246,5.158573627471924,0.3515160679817199,28.263601303100582,4.425179481506348,0.25905656814575195,17.937406539916992
n01632458,500,4.633882999420166,0.2267926335334777,10.152565002441406,4.302818298339844,0.2109199166297912,10.028953552246094,2.7330684661865234,0.1583874821662902,6.906997203826904,4.370952606201172,0.2145201563835144,10.115126609802246,5.565654277801514,0.3117535710334778,26.474720001220703,5.301291942596436,0.2952579855918884,25.78599548339844,6.172469615936279,0.3303188681602478,27.29851722717285,5.044753551483154,0.25612586736679077,18.258220672607422
n01632458,1000,4.729552268981934,0.2247108817100525,10.115449905395508,4.650493144989014,0.2193590998649597,10.192198753356934,2.8031976222991943,0.1623851060867309,6.956099987030029,4.550070285797119,0.2173798680305481,10.185724258422852,5.880026817321777,0.3158422708511352,26.63425636291504,5.760283946990967,0.3134278655052185,26.54612159729004,6.562117576599121,0.3389196395874023,27.63922882080078,5.186633110046387,0.25581538677215576,18.53544044494629
n02037110,1300,5.406561374664307,0.250995397567749,10.592114448547363,5.2038254737854,0.2438080906867981,10.534302711486816,1.661670804023743,0.0690191984176635,4.376447677612305,5.407092571258545,0.2511789798736572,10.712606430053713,5.37893533706665,0.257811963558197,23.899763107299805,4.962777614593506,0.2436446547508239,23.25922966003418,5.801015377044678,0.2701714038848877,24.506568908691406,,,
n02037110,100,4.491617202758789,0.2516416907310486,10.635771751403809,4.384570598602295,0.2433428168296814,10.5405912399292,1.5397454500198364,0.0697447657585144,4.077040195465088,4.426037788391113,0.2497994303703308,10.693075180053713,4.436380386352539,0.2654631733894348,24.348358154296875,4.505136013031006,0.2907604575157165,25.508153915405277,4.195440769195557,0.2610437870025635,24.2734375,3.426788091659546,0.20089036226272583,14.010504722595215
n02037110,500,5.431499481201172,0.258201003074646,10.743298530578612,5.004931926727295,0.2425186038017273,10.51100254058838,1.6684013605117798,0.0733853578567504,4.601232528686523,5.517784118652344,0.2614870071411133,10.927490234375,5.102043151855469,0.2571487426757812,23.891469955444336,4.442391395568848,0.2284179925918579,22.51434326171875,5.2457475662231445,0.2618334293365478,24.163780212402344,3.857119083404541,0.20405644178390503,15.810422897338867
n02037110,1000,5.31966495513916,0.2486487030982971,10.540963172912598,5.154633045196533,0.2434206008911132,10.528825759887695,1.670482873916626,0.0709875226020813,4.45036506652832,5.409993648529053,0.2525128126144409,10.742145538330078,5.285798072814941,0.2567446231842041,23.8533992767334,4.92219877243042,0.2436827421188354,23.265233993530277,5.755563259124756,0.2716121673583984,24.583232879638672,4.034952163696289,0.20748037099838257,16.43256187438965
n01514859,1300,6.473937511444092,0.2781705856323242,11.408244132995604,6.461575984954834,0.2783912420272827,11.539451599121094,10.571527481079102,0.3531807661056518,11.065939903259276,6.504760265350342,0.2800106406211853,11.588767051696776,13.827890396118164,0.4494425058364868,30.983104705810547,13.228992462158203,0.4445902705192566,30.841812133789062,14.116480827331545,0.451048731803894,31.10064697265625,,,
n01514859,100,5.143337726593018,0.2772438526153564,11.4337739944458,4.816787242889404,0.2634600400924682,11.255094528198242,7.127436637878418,0.337117075920105,10.60953140258789,4.800856590270996,0.2618919014930725,11.240835189819336,9.293390274047852,0.4531490802764892,31.294267654418945,9.199881553649902,0.4408119916915893,30.908126831054688,9.911398887634276,0.4696778059005737,31.82709503173828,4.595553874969482,0.2622247338294983,18.663209915161133
n01514859,500,6.151294708251953,0.2758533954620361,11.352275848388672,5.987147808074951,0.272552490234375,11.435016632080078,9.76901626586914,0.352137804031372,11.004143714904783,6.167964935302734,0.2775422930717468,11.546313285827637,12.965445518493652,0.4588269591331482,31.328590393066406,11.520275115966797,0.4277036190032959,30.26587677001953,12.484857559204102,0.4373229742050171,30.626522064208984,4.946964740753174,0.24714696407318115,17.439605712890625
n01514859,1000,6.588160514831543,0.2825966477394104,11.495898246765137,6.331773281097412,0.2763310074806213,11.50951862335205,10.117799758911133,0.3469206690788269,10.901853561401367,6.477428436279297,0.2807763814926147,11.603833198547363,13.558378219604492,0.4495919942855835,30.988880157470703,12.86203956604004,0.4437186121940613,30.820491790771484,13.835326194763184,0.4513717293739319,31.118837356567383,5.1243157386779785,0.2476811408996582,17.714710235595703
n01930112,1300,9.908554077148438,0.3594039678573608,13.302719116210938,10.610383987426758,0.3702273368835449,13.757113456726074,5.023781776428223,0.2563558220863342,9.56056308746338,9.897659301757812,0.3596158027648926,13.55766487121582,17.924047470092773,0.544296145439148,34.504146575927734,18.323564529418945,0.5494451522827148,34.70817947387695,16.007028579711914,0.5273703932762146,33.998741149902344,,,
n01930112,100,7.772543430328369,0.3743192553520202,13.604913711547852,7.73360538482666,0.3748243451118469,13.938562393188477,3.956936836242676,0.2563862204551697,9.984827995300291,6.888246059417725,0.3498821258544922,13.5585298538208,11.459911346435549,0.5535231828689575,34.88115310668945,10.663833618164062,0.5260501503944397,34.12336730957031,11.699745178222656,0.5578943490982056,35.1527214050293,8.073403358459473,0.39464515447616577,13.763558387756348
n01930112,500,9.484643936157228,0.3619600534439087,13.362808227539062,10.41141414642334,0.3777587413787842,13.85167407989502,4.680664539337158,0.2527620196342468,9.491399765014648,9.308124542236328,0.3599745035171509,13.571800231933594,16.35451889038086,0.5471916794776917,34.6458625793457,15.929587364196776,0.5409095883369446,34.4587287902832,14.622760772705078,0.5323268175125122,34.179237365722656,10.86587142944336,0.4109067916870117,12.811751365661621
n01930112,1000,9.785457611083984,0.3599298596382141,13.315240859985352,10.382649421691896,0.3686413168907165,13.733712196350098,4.929437160491943,0.254680871963501,9.512849807739258,9.661734580993652,0.3575296401977539,13.538583755493164,17.422821044921875,0.5426523685455322,34.442806243896484,17.91342544555664,0.5499202609062195,34.73690414428711,15.48694896697998,0.5280081033706665,34.01871490478516,11.089611053466797,0.40374261140823364,12.548157691955566
n01774750,1300,4.999843120574951,0.2322675585746765,10.660252571105955,4.698390483856201,0.2213137149810791,10.563687324523926,2.4022650718688965,0.128024160861969,6.449418544769287,4.755261898040772,0.223573625087738,10.623973846435549,3.5497095584869385,0.1923046112060547,20.46199607849121,3.365722417831421,0.1845804452896118,20.0522575378418,3.635838508605957,0.1949285268783569,20.64055061340332,,,
n01774750,100,4.056601524353027,0.2278403639793396,10.639915466308594,3.9488449096679688,0.2233574986457824,10.630094528198242,2.3547863960266118,0.1442492604255676,7.038609981536865,4.009695529937744,0.2277852892875671,10.7581205368042,2.5707573890686035,0.1441977024078369,17.835880279541016,2.7150087356567383,0.169527530670166,19.340044021606445,3.028971672058105,0.194015085697174,20.72163391113281,5.251023292541504,0.2965075373649597,16.317502975463867
n01774750,500,4.643359184265137,0.2257547974586486,10.522008895874023,4.529721260070801,0.2211779952049255,10.567747116088867,2.3815979957580566,0.1325443983078003,6.55280876159668,4.618985652923584,0.2239990830421447,10.62003231048584,3.417632579803467,0.1964636445045471,20.68121910095215,3.388514757156372,0.1949376463890075,20.62642288208008,3.307051658630371,0.1822853088378906,19.956809997558597,6.1422834396362305,0.2975125312805176,16.40394401550293
n01774750,1000,4.9684882164001465,0.2326405644416809,10.673927307128906,4.629843711853027,0.2202470898628235,10.546544075012209,2.395113945007324,0.1291285157203674,6.488667011260986,4.685105323791504,0.221975564956665,10.592606544494627,3.5631299018859863,0.1937071084976196,20.53361701965332,3.3041088581085205,0.1832218766212463,19.978891372680664,3.651585817337036,0.1986434459686279,20.83175277709961,6.468252658843994,0.29830849170684814,15.995062828063965
n02011460,1300,6.7072038650512695,0.2855557203292846,11.21342658996582,6.608131408691406,0.2840098738670349,11.295415878295898,2.344475507736206,0.1263341307640075,5.808558464050293,7.034210205078125,0.2950677275657654,11.48067569732666,5.355361461639404,0.2827315330505371,24.897533416748047,4.903892517089844,0.2714242935180664,24.40987205505371,5.532413005828857,0.2837591171264648,24.979738235473636,,,
n02011460,100,5.545598030090332,0.2894259691238403,11.296368598937988,5.472480773925781,0.2880094647407532,11.432470321655272,2.2246556282043457,0.1336886882781982,6.1595563888549805,5.586904525756836,0.2889859676361084,11.392054557800291,3.75481390953064,0.2456583976745605,23.309192657470703,3.6761691570281982,0.244662344455719,23.298751831054688,3.812258243560791,0.2612842321395874,24.06052017211914,5.297954082489014,0.3049551844596863,17.172122955322266
n02011460,500,6.259198188781738,0.2801395058631897,11.10234546661377,6.457871437072754,0.2857399582862854,11.327337265014648,2.2301082611083984,0.1195256114006042,5.5990753173828125,6.744231700897217,0.2958776354789734,11.494324684143066,4.986751556396484,0.281010627746582,24.842750549316406,4.462920188903809,0.2622872591018677,24.009307861328125,5.0091071128845215,0.273257851600647,24.524635314941406,5.802253723144531,0.291268527507782,15.7284574508667
n02011460,1000,6.662945747375488,0.2858943939208984,11.217814445495604,6.553258895874023,0.2832847237586975,11.280511856079102,2.365381956100464,0.1290034651756286,5.919554233551025,6.909356594085693,0.2937248945236206,11.453153610229492,5.335123538970947,0.2864803671836853,25.065141677856445,4.806179523468018,0.2677795886993408,24.244365692138672,5.423230171203613,0.2822424173355102,24.914644241333008,6.142776966094971,0.2955377697944641,15.8477783203125
n01770081,1300,5.020278453826904,0.231762409210205,10.413990020751951,4.934319496154785,0.2283012866973877,10.416481971740724,2.5729897022247314,0.1390224695205688,6.583886623382568,5.037581920623779,0.2323424220085144,10.49684238433838,4.820730209350586,0.2558708190917969,23.724632263183597,4.515416622161865,0.2453017234802246,23.243099212646484,4.932938575744629,0.2589225172996521,23.91362953186035,,,
n01770081,100,3.9102108478546143,0.2190329432487487,10.145991325378418,4.1736321449279785,0.2299734354019165,10.514580726623535,1.876452207565308,0.0970534682273864,5.457154273986816,4.261441230773926,0.2373581528663635,10.653939247131348,3.5288994312286377,0.2421633005142212,23.242525100708008,3.834549903869629,0.2573598027229309,23.943866729736328,4.186367988586426,0.2598444819450378,24.03975486755371,4.827816009521484,0.27568477392196655,12.105029106140137
n01770081,500,4.816197872161865,0.2306861281394958,10.403217315673828,4.724143981933594,0.2263287305831909,10.368709564208984,2.516342163085937,0.1391844153404235,6.575732707977295,4.89356803894043,0.2332786917686462,10.527606010437012,4.569665908813477,0.2621678709983825,24.03757667541504,4.21664571762085,0.2436462044715881,23.17772674560547,4.268529891967773,0.2416474819183349,23.136228561401367,6.092886447906494,0.291192889213562,13.406224250793457
n01770081,1000,5.032382965087891,0.2335016727447509,10.45517635345459,4.933842658996582,0.2295219302177429,10.437980651855469,2.5891120433807373,0.1415393352508545,6.636499881744385,4.9732770919799805,0.2314317226409912,10.47651195526123,4.647404670715332,0.2505496144294739,23.48691749572754,4.413092136383057,0.2406347393989563,23.02045440673828,4.876389980316162,0.2587854266166687,23.918352127075195,6.223973751068115,0.288788378238678,13.366281509399414
n01828970,1300,6.865588665008545,0.2879751920700073,11.373953819274902,6.237306594848633,0.2729277014732361,11.233945846557615,1.7090842723846436,0.074584424495697,4.427332401275635,6.698644638061523,0.2846127152442932,11.456774711608888,5.661938667297363,0.2606377005577087,24.06038856506348,5.168256759643555,0.2451973557472229,23.342504501342773,5.982001781463623,0.2692810893058777,24.519441604614254,,,
n01828970,100,5.5016961097717285,0.2885790467262268,11.447896003723145,4.622086048126221,0.2532565593719482,10.886799812316896,1.4408477544784546,0.0492103695869445,3.381854057312012,5.771132469177246,0.3012152314186096,11.787918090820312,4.151895999908447,0.2394208908081054,23.182722091674805,4.133767604827881,0.2483490109443664,23.58418655395508,4.316064834594727,0.247913122177124,23.63907241821289,3.4127137660980225,0.2008557915687561,14.94792366027832
n01828970,500,6.508665561676025,0.2860305309295654,11.336958885192873,6.10970401763916,0.2768646478652954,11.325663566589355,1.6933835744857788,0.076232373714447,4.6437859535217285,6.529819488525391,0.2857595086097717,11.47291088104248,5.2257914543151855,0.2539370059967041,23.75486946105957,4.769603729248047,0.2361586093902588,22.929895401000977,5.769766330718994,0.2775542736053467,24.891170501708984,4.085991382598877,0.21385449171066284,16.375551223754883
n01828970,1000,6.721771240234375,0.2858070731163025,11.33128833770752,6.18214225769043,0.2728474736213684,11.23143482208252,1.7115579843521118,0.0752294063568115,4.453676223754883,6.660470008850098,0.2846680283546448,11.45996379852295,5.510835647583008,0.2572163939476013,23.910608291625977,5.155705451965332,0.2465929985046386,23.409425735473636,5.999810218811035,0.2734062671661377,24.7031307220459,4.382772922515869,0.22146987915039062,16.2702693939209
n01537544,1300,4.819087505340576,0.2279809713363647,10.273821830749512,4.556174278259277,0.2185016870498657,10.166674613952637,1.655034065246582,0.0635446310043335,3.8389644622802734,4.806334972381592,0.2276696562767028,10.361997604370115,9.761045455932615,0.398599624633789,29.56599235534668,8.926483154296875,0.3855633735656738,29.10074806213379,10.374874114990234,0.4094827175140381,30.01976203918457,,,
n01537544,100,3.895564556121826,0.2207306027412414,10.16235065460205,4.16874361038208,0.2344231605529785,10.553993225097656,1.7862613201141355,0.0874033570289611,4.738288879394531,4.15325403213501,0.231688380241394,10.495194435119627,6.716893196105957,0.3804872035980224,29.03071403503418,7.310074806213379,0.4198169112205505,30.452468872070312,7.321197032928467,0.4037237167358398,29.93845558166504,4.2452616691589355,0.24711918830871582,14.56070327758789
n01537544,500,4.619818687438965,0.2272914052009582,10.265972137451172,4.451454162597656,0.2196137309074401,10.202369689941406,1.6099445819854736,0.0613133907318115,3.749165534973145,4.691995143890381,0.229687213897705,10.436559677124023,8.5433931350708,0.386789321899414,29.15836334228516,8.764185905456543,0.3919990062713623,29.36548614501953,9.53189182281494,0.4040969014167785,29.847095489501957,4.8922834396362305,0.2518227696418762,15.885671615600586
n01537544,1000,4.787653923034668,0.2283797264099121,10.285112380981444,4.582851409912109,0.2202680706977844,10.201007843017578,1.6442601680755615,0.0632613897323608,3.8052303791046143,4.773142814636231,0.2271458506584167,10.348959922790527,9.759613990783691,0.4019418358802795,29.68696594238281,8.786871910095215,0.3849542140960693,29.079179763793945,10.240365982055664,0.4099479913711548,30.038028717041016,5.119550704956055,0.2535732388496399,15.880728721618652
