Folder,Count,Vendi (convnextv2-l),Dissimilarity (convnextv2-l),Std (convnextv2-l),Vendi (dinov2-l-fb),Dissimilarity (dinov2-l-fb),Std (dinov2-l-fb),Vendi (clip-L-14),Dissimilarity (clip-L-14),Std (clip-L-14),Vendi (convnextv2-l-resize),Dissimilarity (convnextv2-l-resize),Std (convnextv2-l-resize),Vendi (dinov2-l-fb-resize),Dissimilarity (dinov2-l-fb-resize),Std (dinov2-l-fb-resize),Vendi (clip-L-14-resize),Dissimilarity (clip-L-14-resize),Std (clip-L-14-resize)
Rococo/joshua-reynolds,193,11.83909511566162,0.4774240851402282,17.498130798339844,8.869686126708984,0.4005234241485595,29.029695510864254,6.967649936676025,0.3317625522613525,11.93586254119873,11.334149360656738,0.4715028405189514,17.53595542907715,9.030635833740234,0.4042623043060303,29.13789176940918,7.301340579986572,0.34024471044540405,12.046875
Rococo/joshua-reynolds,100,10.03075122833252,0.4696760177612304,17.25383758544922,8.406024932861328,0.4141891598701477,29.562719345092773,6.369485378265381,0.3303845524787903,11.932668685913086,10.299905776977539,0.4765705466270447,17.801456451416016,7.298414707183838,0.37728041410446167,28.237886428833008,6.4031877517700195,0.3340016007423401,11.96875
Rococo/bernardo-bellotto,88,7.447115898132324,0.4094140529632568,17.62364387512207,27.744314193725582,0.7265284657478333,38.97073745727539,5.749612808227539,0.3135574460029602,11.619644165039062,6.528323173522949,0.3770151138305664,17.006250381469727,26.59003257751465,0.7179940938949585,38.811561584472656,5.830867767333984,0.3162015676498413,11.609375
Rococo/thomas-gainsborough,173,14.887797355651855,0.5861652493476868,19.71746253967285,13.95711898803711,0.5585314035415649,34.21173095703125,8.148167610168457,0.3887142539024353,12.978705406188965,14.358668327331543,0.5785642862319946,19.599721908569336,13.961645126342773,0.5555777549743652,34.10145568847656,8.60962963104248,0.3994549512863159,13.0625
Rococo/thomas-gainsborough,100,12.694153785705566,0.583430290222168,19.785066604614254,11.198251724243164,0.5386896729469299,33.70969009399414,7.358033180236816,0.3843966126441955,12.909361839294434,13.145913124084473,0.5802938938140869,19.67530059814453,12.127921104431152,0.5545724630355835,34.16004180908203,8.131570816040039,0.40355366468429565,13.1328125
Rococo/jean-honore-fragonard,68,11.40315055847168,0.5221251845359802,20.03959846496582,8.433237075805664,0.4389805197715759,30.51116752624512,6.626282215118408,0.3504287600517273,12.22203540802002,11.402234077453613,0.5249617695808411,20.00169563293457,8.191757202148438,0.43324917554855347,30.282474517822266,6.763199329376221,0.3564390540122986,12.25
Rococo/giovanni-battista-tiepolo,126,9.887889862060549,0.4505990743637085,18.373441696166992,10.369611740112305,0.4412646293640136,30.311973571777344,7.025883674621582,0.3352294564247131,11.763219833374023,10.063505172729492,0.47058719396591187,18.72037696838379,10.187636375427246,0.4364585876464844,30.106985092163086,7.366918563842773,0.34602248668670654,11.8359375
Rococo/giovanni-battista-tiepolo,100,9.278295516967772,0.4457805752754211,18.27102851867676,9.931270599365234,0.4414894580841064,30.368587493896484,6.745760917663574,0.3341320753097534,11.75144386291504,9.95757007598877,0.47456610202789307,18.84034538269043,10.08218002319336,0.44681698083877563,30.48612403869629,7.0577521324157715,0.3446153402328491,11.8203125
Rococo/maurice-quentin-de-la-tour,148,7.405929565429687,0.3895682096481323,16.479476928710938,6.467316150665283,0.3567797541618347,27.457958221435547,5.453850269317627,0.31080162525177,11.748516082763672,8.0211820602417,0.4120023846626282,16.567230224609375,6.901058673858643,0.37081438302993774,27.957521438598633,5.642321586608887,0.3186314105987549,11.8046875
Rococo/maurice-quentin-de-la-tour,100,6.05333948135376,0.351779043674469,15.76303005218506,6.076337814331055,0.3545237183570862,27.415393829345703,5.37193489074707,0.3194126486778259,11.925106048583984,7.259310245513916,0.4016757011413574,16.359302520751953,6.113173961639404,0.3631516695022583,27.740686416625977,5.241416931152344,0.3130890130996704,11.703125
Rococo/antoine-pesne,54,8.981480598449707,0.4834578037261963,17.411579132080078,5.372594833374023,0.3329566717147827,26.671144485473636,4.544259071350098,0.2808215618133545,11.12017822265625,9.00108814239502,0.4835807681083679,17.557376861572266,5.445943832397461,0.3380889892578125,26.856647491455078,4.758515357971191,0.2916015386581421,11.28125
Rococo/benjamin-west,64,11.723021507263184,0.5326588153839111,19.42979049682617,8.556708335876465,0.4420332312583923,30.542537689208984,8.655488967895508,0.4192484617233276,13.484004020690918,12.072332382202148,0.5406762957572937,19.379756927490234,8.510771751403809,0.4400915503501892,30.466955184936523,9.26099681854248,0.43557119369506836,13.6640625
Rococo/francois-boucher,69,10.319562911987305,0.5081905126571655,18.832433700561523,8.809942245483398,0.4743072986602783,31.70856285095215,5.783708572387695,0.3303130269050598,11.815576553344728,10.311092376708984,0.5066074132919312,18.72711944580078,8.798288345336914,0.47187328338623047,31.59138298034668,6.110930919647217,0.3419991135597229,11.9453125
Rococo/vladimir-borovikovsky,97,8.895899772644043,0.4505085349082947,16.714771270751953,6.307389259338379,0.3719619512557983,28.049406051635746,5.828608512878418,0.3346456289291382,12.17022705078125,8.723917961120605,0.4464232921600342,16.681507110595703,6.345582485198975,0.3735400438308716,28.08492660522461,6.039898872375488,0.3412317633628845,12.1796875
Rococo/william-hogarth,124,12.272306442260742,0.5099453330039978,20.43288803100586,14.353825569152832,0.5150846242904663,32.56126403808594,9.1219482421875,0.3967226147651672,12.841226577758787,12.097147941589355,0.5115594267845154,20.51748275756836,14.30694580078125,0.5134909152984619,32.506874084472656,9.783797264099121,0.41069573163986206,12.9453125
Rococo/william-hogarth,100,10.918700218200684,0.4912377595901489,20.11945343017578,13.263071060180664,0.5098598003387451,32.43107604980469,8.992356300354004,0.4029927253723144,12.959519386291504,11.60788345336914,0.510737419128418,20.5966854095459,12.968667984008789,0.5058656334877014,32.294525146484375,9.33044147491455,0.4126332402229309,12.9765625
Rococo/jean-baptiste-simeon-chardin,61,15.465898513793944,0.6327916979789734,22.90850257873535,18.89249038696289,0.6495376825332642,36.761192321777344,7.855834007263184,0.3979825377464294,13.040244102478027,15.2003173828125,0.6309009194374084,22.511686325073242,18.98487091064453,0.6519039869308472,36.85623550415039,8.015151023864746,0.4029223918914795,13.015625
Rococo/antoine-watteau,76,9.721274375915527,0.4738486409187317,18.871824264526367,9.59256362915039,0.4489349722862243,30.651735305786133,6.653269290924072,0.3456924557685852,12.044076919555664,9.896038055419922,0.481944739818573,18.984540939331055,9.481465339660645,0.44609737396240234,30.567981719970703,7.136935710906982,0.3631221652030945,12.2265625
Rococo/giovanni-domenico-tiepolo,60,10.830060958862305,0.5146327614784241,19.731842041015625,11.12796688079834,0.5175368785858154,32.820579528808594,8.203660011291504,0.411780834197998,13.08529281616211,10.628392219543457,0.5148022174835205,19.93975257873535,10.958821296691895,0.5145959854125977,32.65771484375,8.682605743408203,0.43082356452941895,13.25
Rococo/louise-elisabeth-vigee-le-brun,72,8.733280181884766,0.4424071311950683,16.848785400390625,5.097026824951172,0.2961832880973816,25.136629104614254,5.019820213317871,0.2884750366210937,11.279919624328612,8.64340591430664,0.44081705808639526,16.545347213745117,5.1302571296691895,0.2982468008995056,25.20738410949707,5.264819145202637,0.2991604208946228,11.453125
Rococo/george-morland,86,11.263957023620604,0.5205788612365723,19.53191566467285,19.672422409057617,0.6439163684844971,36.58504104614258,5.688380718231201,0.3099685311317444,11.341933250427246,11.591083526611328,0.5271378755569458,19.73491859436035,19.67300796508789,0.6445335745811462,36.6103515625,5.56072998046875,0.3057361841201782,11.21875
Rococo/pietro-longhi,71,7.109816551208496,0.4008557796478271,16.661392211914062,7.385699272155762,0.4109129905700683,29.4160270690918,5.767148494720459,0.3183793425559997,11.477999687194824,7.14985466003418,0.401559054851532,16.697660446166992,7.3026299476623535,0.4074615240097046,29.259563446044922,6.034046649932861,0.3296595811843872,11.6328125
Rococo/canaletto,70,8.469267845153809,0.470761239528656,18.09990692138672,21.32050895690918,0.6849851608276367,37.98231506347656,5.590654373168945,0.3214786648750305,11.871309280395508,7.594336986541748,0.43514108657836914,17.48154067993164,20.32975196838379,0.6794978380203247,37.82694625854492,5.5957746505737305,0.321214497089386,11.8203125
Rococo,2089,26.633501052856445,0.624038577079773,20.80577278137207,30.090784072875977,0.5980532765388489,35.26593399047852,14.597344398498535,0.4430707693099975,13.724286079406738,26.306283950805664,0.6241863965988159,20.763946533203125,30.25800895690918,0.5991003513336182,35.28282928466797,15.956792831420898,0.456309974193573,inf
Rococo,100,18.56957244873047,0.6291689276695251,21.12350273132324,16.76146125793457,0.6038841009140015,35.60909652709961,10.33891487121582,0.4392733573913574,13.697333335876465,16.620182037353516,0.6243373155593872,21.248592376708984,12.076824188232422,0.5235249996185303,33.129154205322266,10.278166770935059,0.44223302602767944,13.7578125
Rococo,500,23.8497314453125,0.6226529479026794,20.698678970336918,24.05481338500977,0.5884294509887695,35.04601287841797,13.649921417236328,0.4434190988540649,13.743654251098633,23.502010345458984,0.6168735027313232,20.96321678161621,24.436569213867188,0.5945616960525513,35.190269470214844,14.665716171264648,0.4564977288246155,inf
Rococo,1000,26.255874633789062,0.6250420808792114,20.79346466064453,28.28255271911621,0.5956182479858398,35.21355438232422,14.234862327575684,0.4434731006622314,13.727187156677246,26.018341064453125,0.629952073097229,20.8190860748291,28.909177780151367,0.6038099527359009,35.430763244628906,15.092812538146973,0.45526665449142456,inf
Post_Impressionism/constantin-piliuta,52,20.149213790893555,0.7345017790794373,24.468320846557617,27.135473251342773,0.7841972708702087,40.20115280151367,8.94316291809082,0.4413829445838928,13.715858459472656,18.92436408996582,0.7032747268676758,24.172809600830078,27.222719192504883,0.7858201265335083,40.23218536376953,9.303278923034668,0.4506310224533081,13.8046875
Post_Impressionism/maurice-utrillo,147,9.149788856506348,0.4260823726654053,18.24062728881836,26.69622230529785,0.6537308692932129,36.74681091308594,7.140499114990234,0.3256542086601257,11.817666053771973,8.599469184875488,0.4128381609916687,17.827356338500977,26.477983474731445,0.6528071165084839,36.67594528198242,7.524509429931641,0.3371359705924988,11.96875
Post_Impressionism/maurice-utrillo,100,8.616174697875977,0.4255766868591308,18.305561065673828,22.63898086547852,0.6480619311332703,36.636016845703125,6.381555557250977,0.3155925273895263,11.650141716003418,7.935235977172852,0.4100639820098877,17.791311264038086,22.122882843017578,0.6440778970718384,36.478736877441406,7.09276819229126,0.34065067768096924,12.0703125
Post_Impressionism/edouard-vuillard,53,14.183294296264648,0.6160038113594055,23.552026748657227,18.430145263671875,0.6327242851257324,35.49881362915039,7.044832706451416,0.3682379722595215,12.581604957580566,13.679643630981445,0.6037467122077942,23.36252212524414,18.56642723083496,0.6322726011276245,35.413848876953125,7.474682331085205,0.38191086053848267,12.6953125
Post_Impressionism/edouard-cortes,214,6.627155780792236,0.3510456085205078,16.110092163085938,20.88766098022461,0.6001548171043396,35.43292617797852,4.916357040405273,0.2461568713188171,10.19642448425293,5.450127124786377,0.31291913986206055,15.197463989257812,20.65683364868164,0.6003357172012329,35.47494888305664,5.115586280822754,0.2513008117675781,10.296875
Post_Impressionism/edouard-cortes,100,6.512897968292236,0.3644036054611206,16.506521224975586,16.82866859436035,0.5915243625640869,35.26047134399414,4.379124641418457,0.2393679022789001,10.087139129638672,5.45282506942749,0.3297263979911804,15.74128246307373,16.911523818969727,0.5971951484680176,35.45980453491211,4.860899448394775,0.25842827558517456,10.453125
Post_Impressionism/pablo-picasso,115,24.54203224182129,0.6592901349067688,22.542600631713867,24.68049430847168,0.6397632360458374,36.118263244628906,10.166440963745115,0.4077150225639343,13.301803588867188,23.166248321533203,0.6455941200256348,21.951623916625977,24.1937313079834,0.6362476348876953,35.903499603271484,10.695341110229492,0.4175928235054016,13.3203125
Post_Impressionism/pablo-picasso,100,23.30483627319336,0.6558825373649597,22.5765380859375,24.00390243530273,0.6486139297485352,36.388309478759766,9.683924674987791,0.4044117331504822,13.255308151245115,21.884775161743164,0.6405717134475708,21.881092071533203,23.20609474182129,0.6405782103538513,36.04020309448242,10.554737091064453,0.42207473516464233,13.390625
Post_Impressionism/pyotr-konchalovsky,382,35.10035705566406,0.7130894660949707,22.89624786376953,83.0395736694336,0.803998589515686,40.62164688110352,14.742080688476562,0.4431045651435852,13.707147598266602,33.6086311340332,0.7019551992416382,22.750259399414062,82.97640228271484,0.804639458656311,40.58937454223633,15.452400207519531,0.45216554403305054,inf
Post_Impressionism/pyotr-konchalovsky,100,24.534807205200195,0.7115623950958252,23.021953582763672,42.92325210571289,0.7941457629203796,40.48441696166992,10.888964653015137,0.4323146343231201,13.59067153930664,24.047115325927734,0.7103287577629089,23.184965133666992,45.17108917236328,0.8104897737503052,40.939144134521484,12.017169952392578,0.45279139280319214,13.71875
Post_Impressionism/vincent-van-gogh,1005,36.58003234863281,0.6879373788833618,23.45455741882324,84.17842102050781,0.7582286596298218,38.89397048950195,12.691399574279783,0.4057984948158264,13.450759887695312,33.990882873535156,0.6740574836730957,22.963525772094727,81.6072769165039,0.7527662515640259,38.70250701904297,13.678504943847656,0.4177970886230469,inf
Post_Impressionism/vincent-van-gogh,100,22.25974464416504,0.6852962374687195,23.47895622253418,36.79145812988281,0.7495754957199097,38.92606735229492,9.864340782165527,0.4140400290489197,13.62937831878662,21.628440856933594,0.6706920862197876,23.119401931762695,34.03427505493164,0.7333278059959412,38.25050735473633,9.784804344177246,0.4135180711746216,13.46875
Post_Impressionism/vincent-van-gogh,500,33.489288330078125,0.6852761507034302,23.490985870361328,71.85221862792969,0.7595570087432861,38.99386978149414,11.999444961547852,0.4043995141983032,13.429413795471191,31.76582908630371,0.6749789714813232,22.9190673828125,68.47224426269531,0.7523316144943237,38.71721267700195,12.714096069335938,0.4152297377586365,inf
Post_Impressionism/vincent-van-gogh,1000,36.59159851074219,0.688084065914154,23.462810516357425,84.17456817626953,0.7585592269897461,38.903079986572266,12.698463439941406,0.405980110168457,13.45429515838623,33.95384979248047,0.6739209890365601,22.95570182800293,81.27005004882812,0.7522521018981934,38.685665130615234,13.670671463012695,0.41794776916503906,inf
Post_Impressionism/maxime-maufra,122,12.15613842010498,0.5302356481552124,19.58295249938965,27.785158157348636,0.6851232647895813,37.798038482666016,6.8356122970581055,0.3319430351257324,11.990822792053224,11.228475570678711,0.5123680830001831,19.02461814880371,28.44580078125,0.6903617978096008,37.879425048828125,7.054459095001221,0.3372923731803894,11.984375
Post_Impressionism/maxime-maufra,100,11.362259864807127,0.5249052047729492,19.413671493530277,25.132020950317383,0.6767877340316772,37.560733795166016,6.864603519439697,0.3395617604255676,12.135051727294922,10.209281921386719,0.5012855529785156,18.986736297607422,26.172916412353516,0.689073920249939,37.8708610534668,6.97812032699585,0.34205907583236694,12.078125
Post_Impressionism/pierre-bonnard,160,24.95186233520508,0.6729650497436523,24.103708267211918,44.06010055541992,0.7251949310302734,37.99552917480469,10.001716613769531,0.3889413475990295,12.80817985534668,24.09416389465332,0.6561734080314636,23.45093536376953,42.975528717041016,0.7242910861968994,37.93486022949219,10.564753532409668,0.3993275761604309,12.90625
Post_Impressionism/pierre-bonnard,100,21.24649429321289,0.6679643988609314,24.03689956665039,33.77642059326172,0.714814305305481,37.83647918701172,8.8963623046875,0.3852759003639221,12.770143508911133,20.621551513671875,0.6451274156570435,23.033035278320312,34.93760681152344,0.7244075536727905,38.017051696777344,9.665633201599121,0.4027895927429199,12.9921875
Post_Impressionism/henri-de-toulouse-lautrec,219,23.274547576904297,0.6052449941635132,21.379898071289062,27.2745418548584,0.6006069183349609,34.737979888916016,8.983660697937012,0.3603457808494568,12.424813270568848,22.531845092773438,0.5998254418373108,21.18825340270996,26.94581413269043,0.5992619395256042,34.61326217651367,9.52811336517334,0.3718695640563965,12.4765625
Post_Impressionism/henri-de-toulouse-lautrec,100,18.01778221130371,0.5942773818969727,20.9451847076416,20.72814178466797,0.5963042974472046,34.68790054321289,8.119278907775879,0.3654816746711731,12.549843788146973,18.856599807739258,0.6025939583778381,21.440933227539062,20.755943298339844,0.59476637840271,34.52598571777344,8.208391189575195,0.3714183568954468,12.5
Post_Impressionism/raoul-dufy,64,18.118608474731445,0.6633521914482117,22.930931091308597,30.09213256835937,0.7742486000061035,39.62181091308594,8.825867652893066,0.4153430461883545,13.300886154174805,18.03176498413086,0.6612478494644165,22.584623336791992,30.291934967041016,0.7750946283340454,39.64553451538086,8.849152565002441,0.41587209701538086,13.2109375
Post_Impressionism/ilya-mashkov,79,17.705724716186523,0.6519843339920044,22.163799285888672,31.23126220703125,0.7415903806686401,38.777042388916016,8.384395599365234,0.3899125456809997,13.140477180480955,17.36904525756836,0.6436246633529663,21.771127700805664,31.035303115844727,0.7412965297698975,38.7432975769043,8.623950004577637,0.39675813913345337,13.1328125
Post_Impressionism/david-burliuk,135,16.865171432495117,0.5884761810302734,21.146020889282227,37.80649185180664,0.7295470237731934,38.25825500488281,10.654671669006348,0.4098085761070251,13.32538890838623,15.691556930541992,0.5699412822723389,20.701452255249023,37.66307067871094,0.7281395792961121,38.14585876464844,12.1760892868042,0.4374936819076538,13.6796875
Post_Impressionism/david-burliuk,100,15.502253532409668,0.5847690105438232,20.94160461425781,32.381248474121094,0.7269887924194336,38.20765686035156,9.91941261291504,0.4125140905380249,13.401488304138184,14.283177375793457,0.5673776865005493,20.60483169555664,32.63346481323242,0.72770756483078,38.17558670043945,11.231535911560059,0.43600183725357056,13.7109375
Post_Impressionism/georges-seurat,52,14.374977111816406,0.6232223510742188,24.616641998291016,17.310407638549805,0.625412106513977,35.328704833984375,7.026774883270264,0.3895522952079773,12.93321132659912,13.981331825256348,0.6181049942970276,24.225242614746094,17.302831649780273,0.6257955431938171,35.2325553894043,7.242077350616455,0.40151000022888184,13.1015625
Post_Impressionism/paul-cezanne,313,22.56856155395508,0.6660402417182922,22.74226188659668,40.33170318603516,0.7112313508987427,37.93263626098633,8.898051261901855,0.3697646856307983,12.775293350219728,22.369953155517578,0.6595486402511597,22.377851486206055,39.8021240234375,0.7074284553527832,37.75571060180664,9.041099548339844,0.3741686940193176,12.734375
Post_Impressionism/paul-cezanne,100,18.301156997680664,0.6705226302146912,22.613250732421875,26.13504409790039,0.7006585597991943,37.69831085205078,7.581529140472412,0.3709085583686828,12.82451343536377,16.546045303344727,0.6452442407608032,21.942705154418945,27.45442771911621,0.7018030881881714,37.6687126159668,7.567112922668457,0.36998075246810913,12.734375
Post_Impressionism/gustave-loiseau,258,9.24122428894043,0.4315649271011352,18.37821578979492,29.96451759338379,0.6643193960189819,37.053524017333984,6.279920101165772,0.3010348081588745,11.472874641418455,8.811644554138184,0.42269593477249146,17.918046951293945,29.576398849487305,0.6619148254394531,36.90345001220703,6.297152519226074,0.3016131520271301,11.421875
Post_Impressionism/gustave-loiseau,100,7.72445821762085,0.4171690940856933,18.225664138793945,22.596412658691406,0.6614550352096558,37.11556625366211,5.590074062347412,0.2991837859153747,11.476079940795898,7.435037612915039,0.41010481119155884,17.646284103393555,20.22061538696289,0.634656548500061,36.18782043457031,5.791737079620361,0.3079131245613098,11.578125
Post_Impressionism/paul-gauguin,239,25.323150634765625,0.6433635950088501,22.493764877319336,43.87013244628906,0.6974320411682129,37.06720733642578,9.717293739318848,0.3746778964996338,12.635536193847656,25.606908798217773,0.6462275981903076,22.259944915771484,43.560543060302734,0.6963453888893127,36.928428649902344,10.10929012298584,0.38261693716049194,12.65625
Post_Impressionism/paul-gauguin,100,19.73482131958008,0.6363143920898438,22.30097198486328,30.534076690673828,0.6912615299224854,37.00141143798828,8.169466018676758,0.3722058534622192,12.64627456665039,20.294946670532227,0.6495015621185303,22.382421493530273,28.879968643188477,0.6819084882736206,36.51943588256836,8.172062873840332,0.37127357721328735,12.5078125
Post_Impressionism/maurice-prendergast,246,12.012718200683594,0.4770359396934509,19.217649459838867,31.68707275390625,0.6431506872177124,35.95196914672852,8.48718547821045,0.3527936339378357,12.117546081542969,11.213424682617188,0.4610881805419922,18.70091438293457,30.795808792114258,0.640323281288147,35.79903793334961,8.951704978942871,0.3634137511253357,12.25
Post_Impressionism/maurice-prendergast,100,10.156590461730955,0.4642240405082702,18.89939308166504,23.02834701538086,0.6386523246765137,35.99659729003906,7.061238765716553,0.3434305787086487,11.998537063598633,9.444655418395996,0.4485839605331421,18.774932861328125,23.489831924438477,0.6528338193893433,36.290443420410156,8.298612594604492,0.38134080171585083,12.5625
Post_Impressionism/salvador-dali,63,19.75354766845703,0.6889672875404358,23.78339385986328,26.406938552856445,0.7308272123336792,38.63958740234375,9.374913215637209,0.4238967299461365,13.686033248901367,19.49658203125,0.6833546757698059,23.332752227783203,26.60126304626465,0.7319927215576172,38.57193374633789,9.894356727600098,0.43650704622268677,13.7578125
Post_Impressionism/henri-matisse,144,27.29733085632324,0.6976829767227173,23.261972427368164,32.749977111816406,0.6996580362319946,37.67864608764648,8.192931175231934,0.361694872379303,12.336498260498049,27.41031837463379,0.6916632652282715,23.08554458618164,32.39595413208008,0.6967719793319702,37.49549865722656,8.601930618286133,0.3695753812789917,12.328125
Post_Impressionism/henri-matisse,100,23.579710006713867,0.6926693916320801,22.880069732666016,26.0086669921875,0.6884289979934692,37.47066116333008,7.741677761077881,0.3637445569038391,12.388667106628418,23.6593017578125,0.6811960935592651,22.860271453857422,26.61624526977539,0.6862140893936157,37.296844482421875,8.025876998901367,0.3706364631652832,12.3984375
Post_Impressionism/theo-van-rysselberghe,63,18.763771057128903,0.6883413791656494,21.56438446044922,24.53346061706543,0.7288829684257507,39.02143478393555,9.318796157836914,0.438729465007782,13.707136154174805,18.711204528808594,0.685713529586792,21.3277587890625,24.8114013671875,0.7323558330535889,39.0691032409668,9.603818893432617,0.4463004469871521,13.7890625
Post_Impressionism/henri-martin,51,9.513742446899414,0.5315040946006775,20.2442684173584,21.492504119873047,0.7440087795257568,39.53990936279297,5.817822456359863,0.3403347730636596,12.173909187316896,9.010550498962402,0.5154751539230347,19.52111053466797,21.196107864379883,0.7347630262374878,39.19577407836914,5.6119208335876465,0.33429789543151855,12.0703125
Post_Impressionism/moise-kisling,131,22.249736785888672,0.6850829720497131,21.615863800048828,25.33333396911621,0.6872598528862,37.65662384033203,9.809473037719728,0.4145532250404358,13.478031158447266,21.497312545776367,0.6781115531921387,21.164682388305664,24.68118667602539,0.6821630001068115,37.48107147216797,9.88510799407959,0.41741228103637695,13.4375
Post_Impressionism/moise-kisling,100,20.247211456298828,0.6794806122779846,21.688312530517575,23.240991592407227,0.6953282356262207,37.92261505126953,8.991893768310547,0.4062557220458984,13.35060691833496,20.679006576538086,0.6848652362823486,21.406177520751953,23.078929901123047,0.6918116807937622,37.81934356689453,9.23227310180664,0.41170012950897217,13.3671875
Post_Impressionism,6450,50.08495330810547,0.7227115631103516,23.7412223815918,139.95899963378906,0.7950931787490845,40.02891540527344,20.338624954223636,0.4685401916503906,14.172639846801758,48.4612922668457,0.7132441997528076,23.377092361450195,138.6724395751953,0.793828010559082,39.933753967285156,23.407453536987305,0.4847533106803894,inf
Post_Impressionism,100,24.225482940673828,0.6955411434173584,23.69671440124512,41.81998443603516,0.7664538025856018,39.36101531982422,12.43578815460205,0.4584417939186096,14.123985290527344,26.064315795898438,0.7099865674972534,23.265472412109375,44.083187103271484,0.7904078364372253,40.14177703857422,14.061287879943848,0.48302745819091797,14.296875
Post_Impressionism,500,41.58620071411133,0.7143774628639221,23.615306854248047,99.55738830566406,0.8010498881340027,40.25179290771485,17.616138458251953,0.466899573802948,14.158883094787598,41.46521759033203,0.7121461629867554,23.50080680847168,94.1310806274414,0.7924807071685791,39.89423751831055,19.396265029907227,0.47971606254577637,inf
Post_Impressionism,1000,46.62065124511719,0.724692702293396,23.83080673217773,113.09628295898438,0.7914015054702759,39.94801712036133,19.20585250854492,0.4680572748184204,14.172966957092283,42.29547882080078,0.7035568356513977,23.067935943603516,118.53253936767578,0.793624758720398,39.915462493896484,21.20734977722168,0.48338407278060913,inf
Fauvism/pyotr-konchalovsky,78,19.896263122558597,0.6860916614532471,23.28582763671875,28.799644470214844,0.7255069613456726,38.27679443359375,8.49387264251709,0.3999248147010803,13.094677925109863,19.739696502685547,0.6793664693832397,23.149169921875,28.77018165588379,0.7263203859329224,38.23262023925781,8.809327125549316,0.40780067443847656,13.09375
Fauvism/ilya-mashkov,56,14.525346755981444,0.6485021114349365,21.811267852783203,22.22248077392578,0.7261123061180115,38.48942947387695,6.764340400695801,0.3638345599174499,12.62245273590088,14.376816749572754,0.6454789638519287,21.541872024536133,22.644227981567383,0.7272672057151794,38.42090606689453,7.421266078948975,0.38322246074676514,12.8671875
Fauvism,934,47.112064361572266,0.7127580046653748,23.72446632385254,96.50090789794922,0.7638934850692749,38.8634033203125,17.072282791137695,0.4460662007331848,13.668922424316406,45.496070861816406,0.7044363021850586,23.506135940551758,96.09384155273438,0.762479841709137,38.761253356933594,19.336238861083984,0.4661446213722229,inf
Fauvism,100,28.22956657409668,0.7108232378959656,23.98592758178711,38.86689376831055,0.7496786117553711,38.48190689086914,11.459662437438965,0.4388263821601867,13.639634132385254,26.357574462890625,0.7053519487380981,23.881616592407227,42.20792007446289,0.768681526184082,39.01583480834961,12.139820098876953,0.4508066773414612,13.7109375
Fauvism,500,43.40190124511719,0.7166489362716675,23.75938606262207,82.57176208496094,0.7626510858535767,38.89255142211914,15.998188018798828,0.4447863101959228,13.665475845336914,41.56870651245117,0.7028069496154785,23.558807373046875,83.7880859375,0.7663245797157288,38.90835189819336,18.479328155517578,0.46916043758392334,inf
Mannerism_Late_Renaissance/giorgio-vasari,73,10.307455062866213,0.4955683946609497,17.89617919921875,11.306015968322754,0.5267266631126404,33.57357406616211,8.233470916748047,0.3960055708885193,13.091553688049316,9.80460262298584,0.4989210367202759,17.908451080322266,11.264472007751465,0.5297260284423828,33.66022491455078,8.665678024291992,0.4112110733985901,13.234375
Mannerism_Late_Renaissance/paolo-veronese,184,10.322457313537598,0.4397637248039245,17.23639488220215,11.445802688598633,0.4442752599716186,30.516359329223636,8.497578620910645,0.3631163835525512,12.329131126403809,10.781929969787598,0.45463454723358154,17.673532485961914,11.645991325378418,0.45405441522598267,30.842559814453125,9.07178020477295,0.3797900676727295,12.5078125
Mannerism_Late_Renaissance/paolo-veronese,100,10.371782302856444,0.4720960855484009,17.91584014892578,9.939227104187012,0.4412853121757507,30.442462921142575,7.929388999938965,0.3717257380485534,12.509872436523438,9.353362083435059,0.4472678303718567,17.610376358032227,9.793204307556152,0.44405239820480347,30.58417320251465,7.870828151702881,0.37250882387161255,12.4140625
Mannerism_Late_Renaissance/titian,122,12.091510772705078,0.5150727033615112,18.157442092895508,10.602367401123049,0.471656322479248,31.470951080322266,8.781780242919922,0.4064761996269226,13.27432346343994,12.26902961730957,0.5171260237693787,18.072635650634766,10.324962615966797,0.46622806787490845,31.208677291870117,9.160626411437988,0.4164355397224426,13.3359375
Mannerism_Late_Renaissance/titian,100,11.969785690307615,0.5266953110694885,18.297691345214844,10.079861640930176,0.4738876819610595,31.585681915283203,8.353739738464355,0.4023914337158203,13.231117248535156,11.75966739654541,0.5183535814285278,18.090715408325195,9.4670991897583,0.45575183629989624,30.880388259887695,8.807957649230957,0.41534239053726196,13.3203125
Mannerism_Late_Renaissance/tintoretto,228,11.703659057617188,0.4749794602394104,18.106937408447266,12.617915153503418,0.4792612195014953,31.63945198059082,9.083711624145508,0.3866008520126343,12.890724182128906,11.562662124633789,0.4838178753852844,18.111501693725586,12.256669044494629,0.4740546941757202,31.4517822265625,9.621566772460938,0.4029496908187866,13.0625
Mannerism_Late_Renaissance/tintoretto,100,9.601821899414062,0.456906259059906,17.748111724853516,10.14692211151123,0.4686059951782226,31.31301689147949,8.113788604736328,0.39209645986557,13.02418613433838,10.339173316955566,0.4851953983306885,18.252946853637695,10.412538528442383,0.47100478410720825,31.498563766479492,8.317182540893555,0.3968510031700134,12.984375
