Folder,Count,Vendi (convnextv2-l-crop),Dissimilarity (convnextv2-l-crop),Std (convnextv2-l-crop),Vendi (dinov2-l-fb-crop),Dissimilarity (dinov2-l-fb-crop),Std (dinov2-l-fb-crop),Vendi (clip-L-14-crop),Dissimilarity (clip-L-14-crop),Std (clip-L-14-crop),Vendi (convnextv2-l-resize),Dissimilarity (convnextv2-l-resize),Std (convnextv2-l-resize),Vendi (dinov2-l-fb-resize),Dissimilarity (dinov2-l-fb-resize),Std (dinov2-l-fb-resize),Vendi (clip-L-14-resize),Dissimilarity (clip-L-14-resize),Std (clip-L-14-resize),Vendi (vgg19-gram-resize),Dissimilarity (vgg19-gram-resize),Std (vgg19-gram-resize),Vendi (convnextv2-l-padding),Dissimilarity (convnextv2-l-padding),Std (convnextv2-l-padding)
Art_Nouveau_Modern/raphael-kirchner,516,34.00066375732422,0.6463668346405029,22.713579177856445,46.192298889160156,0.6392991542816162,35.5609245300293,16.124404907226562,0.4318000078201294,13.182538986206055,27.82762718200684,0.6049495339393616,21.754159927368164,41.70966720581055,0.6181884407997131,34.85462188720703,19.3332576751709,0.4639971852302551,13.557271003723145,4.638553142547607,0.2353145480155944,13.759842872619627,25.89945411682129,0.5850563049316406,21.07877540588379
Art_Nouveau_Modern/raphael-kirchner,100,22.514102935791016,0.6453406810760498,22.79894256591797,25.699527740478516,0.6337019205093384,35.51091384887695,11.25456428527832,0.4295926094055176,13.18984603881836,17.78514289855957,0.5819939374923706,21.37231063842773,25.322980880737305,0.633641242980957,35.403324127197266,13.138277053833008,0.461864709854126,13.592089653015137,3.963480949401856,0.2311792969703674,13.862478256225586,17.60259246826172,0.5749667882919312,20.980356216430664
Art_Nouveau_Modern/raphael-kirchner,500,33.81779861450195,0.6459555625915527,22.687686920166016,46.134437561035156,0.6395758390426636,35.571502685546875,16.236555099487305,0.4333581328392029,13.204288482666016,27.5162296295166,0.6031830310821533,21.70363426208496,41.24516677856445,0.6171606779098511,34.83291244506836,19.19980239868164,0.4634830355644226,13.551767349243164,4.623776435852051,0.2347915768623352,13.664809226989746,25.769554138183594,0.5846818685531616,21.068233489990234
Art_Nouveau_Modern/henri-de-toulouse-lautrec,132,18.001047134399414,0.5653551816940308,20.968660354614258,22.41609764099121,0.5827244520187378,33.813114166259766,10.898131370544434,0.4113863706588745,13.017300605773926,16.82421112060547,0.550728440284729,20.62579727172852,21.839597702026367,0.5766322016716003,33.49078750610352,12.092061042785645,0.4335948824882507,13.232072830200195,4.06327486038208,0.2392879724502563,14.474193572998049,15.661478042602539,0.5245026350021362,19.883445739746094
Art_Nouveau_Modern/henri-de-toulouse-lautrec,100,16.796491622924805,0.5647703409194946,21.108863830566406,19.796674728393555,0.5755341053009033,33.59112548828125,10.04870891571045,0.4086959958076477,12.975494384765625,15.576677322387695,0.5483715534210205,20.766191482543945,20.099164962768555,0.5831340551376343,33.71905517578125,11.59732151031494,0.4390007257461548,13.291218757629396,3.953301668167114,0.2380200624465942,14.546880722045898,13.852492332458496,0.5139570236206055,19.722700119018555
Art_Nouveau_Modern/ferdinand-hodler,102,21.890806198120117,0.7002019882202148,23.110389709472656,28.940898895263672,0.734955370426178,38.837459564208984,10.704192161560059,0.45412677526474,13.971270561218262,20.65958023071289,0.6837601661682129,22.4096736907959,27.705381393432617,0.7254875302314758,38.487266540527344,12.123170852661133,0.4808879494667053,14.196768760681152,5.059854030609131,0.3074488639831543,13.66114330291748,19.780080795288086,0.6532130241394043,22.288204193115234
Art_Nouveau_Modern/ferdinand-hodler,100,21.744253158569336,0.6998217701911926,23.037891387939453,28.458511352539062,0.7340440154075623,38.82061767578125,10.681294441223145,0.4539387822151184,13.967144012451172,20.508544921875,0.6850364208221436,22.4560604095459,27.71675109863281,0.7274179458618164,38.536956787109375,12.075827598571776,0.48076331615448,14.18970012664795,5.083773612976074,0.3091673851013183,13.483771324157717,19.6822509765625,0.6538385152816772,22.337427139282227
Art_Nouveau_Modern/wilhelm-kotarbinski,110,21.064687728881836,0.6347495317459106,23.413789749145508,29.096643447875977,0.6760748028755188,36.85340118408203,11.99208927154541,0.45903992652893066,13.774554252624512,18.51963996887207,0.6071708798408508,22.641138076782227,29.13554000854492,0.674637496471405,36.60165786743164,13.69680404663086,0.486997902393341,14.053841590881348,4.127902507781982,0.2431445717811584,12.052637100219728,18.923974990844727,0.6043418645858765,22.50052833557129
Art_Nouveau_Modern/wilhelm-kotarbinski,100,20.32375144958496,0.632920503616333,23.352603912353516,27.886432647705078,0.6775257587432861,36.93516540527344,11.689994812011719,0.45978593826293945,13.790281295776367,18.23312759399414,0.609221339225769,22.70325088500977,27.706729888916016,0.6736578345298767,36.6202392578125,13.341047286987305,0.4869498014450073,14.072782516479492,4.0527024269104,0.2403845787048339,12.114355087280272,18.540559768676758,0.6036567091941833,22.54752540588379
Art_Nouveau_Modern/egon-schiele,58,16.094186782836914,0.6486096382141113,23.44670867919922,24.610042572021484,0.7469202280044556,38.893470764160156,8.512151718139648,0.42248672246932983,13.446914672851562,15.672059059143066,0.6397286653518677,23.33571434020996,23.548999786376957,0.7370408177375793,38.55644989013672,8.631819725036621,0.4255851507186889,13.40708351135254,4.574141979217529,0.2965438961982727,17.881093978881836,14.708520889282227,0.6143831014633179,22.84482192993164
Art_Nouveau_Modern/anna-ostroumova-lebedeva,81,14.219388008117676,0.5583689212799072,22.070152282714844,28.341941833496094,0.7322066426277161,38.68843078613281,8.573071479797363,0.3999996781349182,13.009744644165039,12.851890563964844,0.5373760461807251,21.829517364501957,27.553476333618164,0.725371241569519,38.55260467529297,8.968157768249512,0.413719892501831,13.082001686096191,4.398862838745117,0.2668839693069458,11.65257167816162,11.56907844543457,0.4972308278083801,20.923959732055664
Art_Nouveau_Modern/alexandre-benois,57,18.009521484375,0.669358491897583,22.792375564575195,29.41699981689453,0.7768573760986328,39.871185302734375,10.576254844665527,0.4666174650192261,14.104012489318848,17.3968448638916,0.6556204557418823,22.45225143432617,28.273584365844727,0.7712588310241699,39.74756622314453,11.12314224243164,0.4853697419166565,14.2066068649292,3.768043756484986,0.2441145777702331,15.790763854980469,16.509021759033203,0.6366227865219116,22.323068618774414
Art_Nouveau_Modern/carl-larsson,108,22.25871467590332,0.6584233641624451,23.523849487304688,38.26555252075195,0.7287493944168091,38.19829559326172,10.595120429992676,0.41748106479644775,13.114346504211426,21.97368621826172,0.6558066606521606,23.60811424255371,35.272315979003906,0.7059939503669739,37.33218002319336,10.929558753967283,0.4242259263992309,13.19626808166504,3.2027289867401123,0.196172833442688,16.400808334350586,22.6398983001709,0.6537569761276245,23.799375534057617
Art_Nouveau_Modern/carl-larsson,100,21.7576847076416,0.6597097516059875,23.542675018310547,36.881282806396484,0.7311117649078369,38.29229736328125,10.519347190856934,0.4194003939628601,13.148137092590332,21.218358993530277,0.6532822847366333,23.565317153930664,33.58844375610352,0.7022876739501953,37.260990142822266,10.81328296661377,0.4253270626068115,13.224013328552246,3.178947687149048,0.1954244971275329,16.402799606323242,21.885807037353516,0.651288628578186,23.784151077270508
Art_Nouveau_Modern/boris-kustodiev,195,28.64330291748047,0.6767140030860901,22.331130981445312,48.94293212890625,0.7411377429962158,38.322410583496094,14.003787994384766,0.45672333240509033,13.874756813049316,26.80270195007324,0.6620934009552002,22.04538345336914,47.540489196777344,0.7376703023910522,38.16943740844727,14.175978660583496,0.4603585004806518,13.876956939697266,3.8298981189727774,0.2225029468536377,18.25652313232422,24.650196075439453,0.6356180906295776,22.047439575195312
Art_Nouveau_Modern/boris-kustodiev,100,25.054622650146484,0.6944863796234131,22.399612426757812,34.68769073486328,0.7287554144859314,38.066680908203125,11.49573802947998,0.4478084444999695,13.813411712646484,20.3716983795166,0.6441621780395508,21.68756866455078,33.8469352722168,0.7304152250289917,38.002532958984375,11.520215034484863,0.4478980302810669,13.76698112487793,3.5634188652038574,0.219210684299469,17.89846420288086,19.774431228637695,0.6305950880050659,21.8813419342041
Art_Nouveau_Modern/ivan-bilibin,244,20.65896224975586,0.5878983736038208,20.91930389404297,48.64990997314453,0.7234024405479431,38.42721939086914,13.901664733886719,0.44577085971832275,13.988061904907227,17.620594024658203,0.5508718490600586,19.877086639404297,45.40972518920898,0.7068799138069153,37.915283203125,14.023211479187012,0.4448273777961731,13.82192039489746,3.917943000793457,0.2270355224609375,18.568437576293945,16.04944610595703,0.5193263292312622,19.2259464263916
Art_Nouveau_Modern/ivan-bilibin,100,16.002199172973633,0.5731757879257202,20.68290138244629,36.063926696777344,0.7305949330329895,38.73878479003906,11.29840087890625,0.44432777166366577,14.045048713684082,13.432514190673828,0.527324914932251,19.51231002807617,29.135860443115234,0.6889348030090332,37.40482711791992,12.196691513061523,0.4590258002281189,14.077071189880373,3.6570637226104736,0.2273001074790954,18.781139373779297,13.28489875793457,0.5151615142822266,19.200693130493164
Art_Nouveau_Modern/jacek-malczewski,86,16.093692779541016,0.5690850019454956,21.414810180664062,23.380882263183594,0.6250675916671753,35.21128845214844,9.393991470336914,0.4037729501724243,12.954215049743652,16.498966217041016,0.5786916613578796,21.45909309387207,22.89286994934082,0.6214895248413086,35.018089294433594,9.57380199432373,0.4070062637329101,12.983827590942385,2.491663217544556,0.1431306004524231,15.131509780883787,15.841919898986816,0.5654391050338745,21.43842315673828
Art_Nouveau_Modern/zinaida-serebriakova,94,18.644664764404297,0.6238575577735901,20.829755783081055,20.54072380065918,0.6214468479156494,35.91313552856445,9.040672302246094,0.3999749422073364,13.092048645019531,19.636762619018555,0.6399134397506714,21.046464920043945,20.448875427246094,0.6220618486404419,35.877418518066406,9.403627395629885,0.4104923009872436,13.219643592834473,3.4098434448242188,0.2093822360038757,14.772695541381836,20.122957229614258,0.6401048898696899,21.36359214782715
Art_Nouveau_Modern/heorhiy-narbut,110,18.837533950805664,0.5906847715377808,20.8845272064209,33.81775665283203,0.7210152745246887,38.03346633911133,13.186384201049805,0.47253602743148804,14.40472412109375,15.232810020446776,0.540502667427063,19.593393325805664,32.12153625488281,0.7089883089065552,37.598514556884766,13.915157318115234,0.4857034683227539,14.490126609802246,4.04764461517334,0.242738127708435,20.47467994689941,13.90922737121582,0.5231368541717529,18.946651458740234
Art_Nouveau_Modern/heorhiy-narbut,100,18.170307159423828,0.5873075723648071,20.830949783325195,32.083343505859375,0.7148810029029846,37.84389877319336,12.826841354370117,0.47121572494506836,14.39399242401123,15.142648696899414,0.5455610752105713,19.673133850097656,30.651330947875977,0.7079989910125732,37.56586837768555,13.685604095458984,0.4872788786888122,14.511528968811035,3.923110008239746,0.2382606863975525,20.56781768798828,13.439746856689453,0.5212174654006958,18.962574005126953
Art_Nouveau_Modern,4334,57.432594299316406,0.7268791198730469,23.808212280273438,137.5576629638672,0.7873587608337402,39.71714401245117,31.331960678100586,0.5384180545806885,15.059427261352539,53.179290771484375,0.709337592124939,23.28019142150879,130.14659118652344,0.7781796455383301,39.39547729492188,36.38261795043945,0.5592012405395508,15.234261512756348,,,,48.95685958862305,0.682138204574585,22.79698944091797
Art_Nouveau_Modern,100,27.168493270874023,0.6958280205726624,23.287353515625,45.141456604003906,0.7878383994102478,39.94723129272461,17.740018844604492,0.5315283536911011,15.018954277038574,26.349782943725582,0.6983990669250488,23.41473960876465,45.32869720458984,0.7866182327270508,39.79483795166016,19.14833641052246,0.5540274381637573,15.202370643615724,5.717953205108643,0.3185665011405945,20.02248954772949,27.359079360961914,0.6901340484619141,22.831058502197266
Art_Nouveau_Modern,500,47.807167053222656,0.7205836772918701,23.7466983795166,96.82576751708984,0.7917160987854004,39.89554214477539,26.779016494750977,0.5365723371505737,15.025832176208496,43.4442253112793,0.7059299945831299,23.3784122467041,84.69115447998047,0.7655372619628906,39.06598663330078,29.30970573425293,0.5541852116584778,15.198098182678224,6.573859691619873,0.3115595579147339,19.57321548461914,41.611717224121094,0.6813275814056396,22.726673126220703
Art_Nouveau_Modern,1000,52.5313720703125,0.7249568700790405,23.83979606628418,115.44239807128906,0.7875942587852478,39.744319915771484,29.86148452758789,0.542510986328125,15.127022743225098,48.57274627685547,0.7068859934806824,23.315898895263672,109.26145935058594,0.7780820727348328,39.43856048583984,34.495887756347656,0.5659521818161011,15.30599880218506,6.877625465393066,0.3125075101852417,19.01732635498047,44.7337532043457,0.6774703860282898,22.718687057495117
Ukiyo_e/keisai-eisen,96,9.715619087219238,0.4883931279182434,17.68192481994629,10.713990211486816,0.4672291874885559,31.034236907958984,4.396484851837158,0.24905508756637573,10.170462608337402,8.675880432128906,0.4589214324951172,17.22592544555664,9.89428997039795,0.4475439190864563,30.34608268737793,5.071811676025391,0.279577374458313,10.54140281677246,2.709519386291504,0.1578671336174011,13.915143013000488,8.895660400390625,0.4536646604537964,17.155550003051758
Ukiyo_e/tsukioka-yoshitoshi,66,9.349270820617676,0.4715765714645386,17.69075584411621,10.517667770385742,0.4690035581588745,30.872900009155273,4.656239032745361,0.2743585705757141,10.572125434875488,7.708174705505371,0.4251191616058349,16.356924057006836,9.811872482299805,0.449934720993042,30.194913864135746,4.839423656463623,0.2827908396720886,10.595277786254885,2.420693635940552,0.1411293745040893,13.88755989074707,8.330155372619629,0.4378098249435425,16.952701568603516
Ukiyo_e/utagawa-kunisada,75,9.650046348571777,0.4721561074256897,17.897674560546875,8.729836463928223,0.4192211627960205,29.430749893188477,4.1846137046813965,0.24239808320999146,10.07131290435791,8.403870582580566,0.4421826004981994,16.974266052246094,8.445712089538574,0.4092272520065307,29.058143615722656,4.614221096038818,0.2640955448150635,10.350385665893556,2.426270008087158,0.1393573880195617,14.162353515625,8.644089698791504,0.44500482082366943,16.949209213256836
Ukiyo_e/katsushika-hokusai,249,27.25431251525879,0.6493204832077026,22.64426040649414,45.06770706176758,0.7095925807952881,37.95076370239258,9.3560791015625,0.3703848123550415,12.677233695983887,24.147411346435547,0.6201538443565369,22.01729965209961,41.34235763549805,0.6890186071395874,37.33845901489258,9.86799430847168,0.3853404521942138,12.766643524169922,4.858267307281494,0.2600542902946472,16.569482803344727,23.2144775390625,0.595319390296936,21.55652618408203
Ukiyo_e/katsushika-hokusai,100,21.588916778564453,0.6446405649185181,22.613887786865234,31.084352493286133,0.7148300409317017,38.241233825683594,8.424583435058594,0.37787431478500366,12.809859275817871,19.25340461730957,0.6203763484954834,22.514036178588867,31.6478328704834,0.7169473171234131,38.36271286010742,8.326764106750488,0.3841859102249145,12.819130897521973,4.884244918823242,0.2804069519042969,17.015907287597656,18.18464469909668,0.5866920948028564,21.463224411010742
Ukiyo_e/utagawa-kuniyoshi,333,17.354333877563477,0.5262079238891602,18.599071502685547,22.630172729492188,0.5366181135177612,33.018577575683594,6.7307562828063965,0.29586726427078247,11.155166625976562,14.515149116516112,0.4944003820419311,17.780323028564453,20.682497024536133,0.517670750617981,32.39376449584961,6.765721797943115,0.2973621487617492,11.02930736541748,3.2861101627349854,0.1815993785858154,20.626684188842773,15.492535591125488,0.49992674589157104,18.15590476989746
Ukiyo_e/utagawa-kuniyoshi,100,13.90098762512207,0.5302553772926331,18.906265258789062,15.34691333770752,0.5226715803146362,32.629638671875,5.520909309387207,0.2886137366294861,11.051013946533203,10.945762634277344,0.4849939346313476,17.431312561035156,16.339567184448242,0.5362691879272461,33.07599639892578,5.290365695953369,0.2772625684738159,10.6683349609375,2.943781614303589,0.1717140674591064,20.07187461853028,11.023953437805176,0.47523224353790283,17.709821701049805
Ukiyo_e/kitagawa-utamaro,120,7.295987129211426,0.3712986707687378,15.080839157104492,7.244157791137695,0.3475455641746521,26.740535736083984,3.897294759750366,0.21584707498550415,9.607122421264648,6.582344055175781,0.3589993715286255,14.64596939086914,7.024484634399414,0.3387994170188904,26.37165641784668,4.599308967590332,0.249426782131195,10.071695327758787,2.579641103744507,0.1475465297698974,14.546374320983888,7.431270122528076,0.3801717758178711,15.329320907592773
Ukiyo_e/kitagawa-utamaro,100,6.988166332244873,0.36684685945510864,15.048641204833984,6.627259254455566,0.33518993854522705,26.311479568481445,3.8741228580474854,0.2183266282081604,9.668078422546387,5.813131809234619,0.3336175680160522,13.970464706420898,6.915911674499512,0.342961847782135,26.551124572753903,4.542704105377197,0.250659167766571,10.10464859008789,2.576287031173706,0.1492019891738891,14.552024841308594,7.216302871704102,0.38054418563842773,15.40073299407959
Ukiyo_e/hiroshige,89,17.551952362060547,0.6000173091888428,22.11842918395996,25.83753204345703,0.6680367588996887,36.86376953125,5.810539245605469,0.30016738176345825,11.354695320129395,13.65609359741211,0.5392978191375732,20.87864875793457,22.320646286010746,0.6313682794570923,35.78337860107422,6.05261754989624,0.3116887211799621,11.352553367614746,3.52333664894104,0.2130638360977172,14.83307933807373,13.896951675415039,0.5371603965759277,20.475265502929688
Ukiyo_e,1167,25.766868591308594,0.5934250950813293,20.241182327270508,38.54804992675781,0.6047846078872681,35.03205490112305,9.063501358032227,0.338920533657074,11.957785606384277,21.613849639892575,0.560783863067627,19.529586791992188,34.872406005859375,0.5841093063354492,34.38153839111328,10.062026023864746,0.3578097224235534,12.081768989562988,,,,21.84136390686035,0.5480411052703857,19.425626754760742
Ukiyo_e,100,18.094783782958984,0.6094226241111755,20.877159118652344,17.379806518554688,0.5631396174430847,33.99961471557617,6.997970104217529,0.3395894765853882,12.034975051879883,14.925837516784668,0.5637742280960083,19.632369995117188,17.519868850708008,0.5757861137390137,34.36741256713867,7.348254203796387,0.3498996496200561,12.02045440673828,3.872179508209229,0.2321073412895202,17.772371292114258,14.195137977600098,0.5404261946678162,19.050670623779297
Ukiyo_e,500,23.200551986694336,0.5921396017074585,20.107582092285156,33.74782943725586,0.6052165031433105,35.07606506347656,8.573813438415527,0.3361801505088806,11.90835189819336,19.77123641967773,0.5586071014404297,19.478179931640625,29.172748565673828,0.5773811340332031,34.19963455200195,9.500407218933104,0.3560182452201843,12.066936492919922,4.073774814605713,0.2163492441177368,17.834247589111328,19.46639060974121,0.5416449904441833,19.24306297302246
Ukiyo_e,1000,25.66238021850586,0.5934494733810425,20.251070022583008,37.684024810791016,0.6051450967788696,35.047454833984375,9.028762817382812,0.33918297290802,11.95462417602539,21.401853561401367,0.5608624219894409,19.550020217895508,34.354774475097656,0.5846814513206482,34.41016387939453,10.009058952331545,0.358798623085022,12.100970268249512,4.151800155639648,0.2140955924987793,18.188949584960938,21.492441177368164,0.5477712154388428,19.35967445373535
Rococo/dmitry-levitzky,105,6.802735328674316,0.3895114064216614,15.421935081481934,4.661243915557861,0.29750025272369385,25.155075073242188,4.415769100189209,0.2658146023750305,10.892265319824219,6.748997688293457,0.3894240856170654,15.174257278442385,4.765076160430908,0.3021503090858459,25.33931541442871,4.569363117218018,0.2739037871360779,11.041898727416992,2.664770603179932,0.1559700965881347,8.666646957397461,7.003185749053955,0.40002280473709106,15.377227783203125
Rococo/dmitry-levitzky,100,6.78562068939209,0.39040714502334595,15.441773414611816,4.461994647979736,0.2884805202484131,24.78706169128418,4.416182041168213,0.2674156427383423,10.926212310791016,6.700435161590576,0.3910668492317199,15.149401664733888,4.798666954040527,0.3053812384605407,25.475950241088867,4.513007640838623,0.2735714316368103,11.036493301391602,2.683732271194458,0.1583102941513061,8.792405128479004,6.900515556335449,0.39539891481399536,15.324893951416016
Rococo/joshua-reynolds,193,11.839095115661621,0.47742408514022827,17.498130798339844,8.869686126708984,0.40052342414855957,29.029695510864258,6.967649936676025,0.33176255226135254,11.93586254119873,11.334149360656738,0.4715028405189514,17.53595542907715,9.030635833740234,0.4042623043060303,29.13789176940918,7.301340579986572,0.340244710445404,12.046202659606934,2.960153818130493,0.1623479723930359,10.061007499694824,11.532258987426758,0.4759839177131653,17.69745635986328
Rococo/joshua-reynolds,100,9.769850730895996,0.45148593187332153,17.36417007446289,7.909882068634033,0.40227383375167847,29.16441535949707,6.129288673400879,0.3266773819923401,11.873604774475098,10.155397415161133,0.4797676205635071,17.7716064453125,7.544843196868896,0.3890570998191833,28.65007972717285,6.033567428588867,0.3227859139442444,11.773266792297363,2.8419651985168457,0.1651060581207275,10.05246639251709,10.398008346557617,0.4769561290740967,18.049829483032227
Rococo/bernardo-bellotto,88,7.447115898132324,0.40941405296325684,17.62364387512207,27.744314193725586,0.7265284657478333,38.97073745727539,5.749612808227539,0.3135574460029602,11.619644165039062,6.528323173522949,0.3770151138305664,17.006250381469727,26.59003257751465,0.7179940938949585,38.811561584472656,5.830867767333984,0.3162015676498413,11.605711936950684,2.2716472148895264,0.1313915848731994,12.910271644592283,5.947154521942139,0.3504086136817932,16.979307174682617
Rococo/thomas-gainsborough,173,14.887797355651855,0.5861652493476868,19.71746253967285,13.95711898803711,0.5585314035415649,34.21173095703125,8.148167610168457,0.3887142539024353,12.978705406188965,14.358668327331545,0.5785642862319946,19.599721908569336,13.961645126342772,0.5555777549743652,34.10145568847656,8.60962963104248,0.3994549512863159,13.061701774597168,4.229674816131592,0.2572326064109802,9.549449920654297,14.735747337341309,0.5805412530899048,20.01085090637207
Rococo/thomas-gainsborough,100,13.757126808166504,0.5878612995147705,19.79368782043457,11.925352096557617,0.5494745373725891,34.02790832519531,7.745005130767822,0.3928537964820862,13.051247596740723,12.561610221862791,0.5713107585906982,19.32608985900879,12.340576171875,0.5539329051971436,34.08433151245117,8.19608211517334,0.4093462824821472,13.26238250732422,4.027722835540772,0.2553291916847229,9.736913681030272,14.054059028625488,0.5906088948249817,20.29290771484375
Rococo/jean-honore-fragonard,68,11.40315055847168,0.5221251845359802,20.03959846496582,8.433237075805664,0.4389805197715759,30.511167526245117,6.626282215118408,0.3504287600517273,12.22203540802002,11.402234077453612,0.5249617695808411,20.00169563293457,8.191757202148438,0.4332491755485534,30.282474517822266,6.763199329376221,0.3564390540122986,12.250914573669434,3.744724750518799,0.2405943274497985,10.99973201751709,10.957763671875,0.513534426689148,19.959476470947266
Rococo/giovanni-battista-tiepolo,126,9.887889862060547,0.4505990743637085,18.373441696166992,10.369611740112305,0.44126462936401367,30.311973571777344,7.025883674621582,0.33522945642471313,11.763219833374023,10.063505172729492,0.4705871939659118,18.72037696838379,10.187636375427246,0.4364585876464844,30.10698509216309,7.366918563842773,0.3460224866867065,11.83384895324707,3.06420636177063,0.1830803155899047,13.50717067718506,10.258923530578613,0.4657480716705322,18.700857162475586
Rococo/giovanni-battista-tiepolo,100,9.467965126037598,0.45219510793685913,18.31079864501953,9.6067476272583,0.43544983863830566,30.100828170776367,6.766918659210205,0.3356112241744995,11.788928985595703,9.987700462341309,0.4829246401786804,18.938480377197266,9.808874130249023,0.4360092878341675,30.11101531982422,7.139096260070801,0.3491120338439941,11.926368713378906,2.976141452789306,0.1806138157844543,13.519582748413086,9.115103721618652,0.44813013076782227,18.385953903198242
Rococo/maurice-quentin-de-la-tour,148,7.4059295654296875,0.3895682096481323,16.479476928710938,6.467316150665283,0.3567797541618347,27.457958221435547,5.453850269317627,0.31080162525177,11.748516082763672,8.0211820602417,0.4120023846626282,16.567230224609375,6.901058673858643,0.3708143830299377,27.957521438598636,5.642321586608887,0.3186314105987549,11.803258895874023,2.774077653884888,0.1824860572814941,9.481861114501951,8.664112091064453,0.4291645288467407,17.075101852416992
Rococo/maurice-quentin-de-la-tour,100,7.275825500488281,0.39968740940093994,16.84527015686035,5.921915531158447,0.3481711149215698,27.19579315185547,5.289241790771484,0.31158655881881714,11.794570922851562,7.980545997619629,0.4303686618804931,17.00267791748047,6.551398754119873,0.3704304695129394,28.02092170715332,5.505305767059326,0.3228694796562195,11.911291122436523,2.682157754898072,0.1780338287353515,9.558491706848145,7.786055088043213,0.42447489500045776,16.983076095581055
Rococo/antoine-pesne,54,8.981480598449707,0.4834578037261963,17.411579132080078,5.372594833374023,0.3329566717147827,26.671144485473633,4.544259071350098,0.2808215618133545,11.12017822265625,9.00108814239502,0.4835807681083679,17.557376861572266,5.445943832397461,0.3380889892578125,26.85664749145508,4.758515357971191,0.2916015386581421,11.27923583984375,2.872105598449707,0.1774500608444214,12.06426239013672,9.139358520507812,0.48759913444519043,17.56705093383789
Rococo/benjamin-west,64,11.723021507263184,0.5326588153839111,19.429790496826172,8.556708335876465,0.44203323125839233,30.542537689208984,8.655488967895508,0.41924846172332764,13.484004020690918,12.072332382202148,0.5406762957572937,19.379756927490234,8.510771751403809,0.4400915503501892,30.466955184936523,9.26099681854248,0.4355711936950683,13.662646293640137,3.306067705154419,0.2160355448722839,14.190003395080566,11.884088516235352,0.5340089201927185,19.467742919921875
Rococo/francois-boucher,69,10.319562911987305,0.5081905126571655,18.832433700561523,8.809942245483398,0.4743072986602783,31.70856285095215,5.783708572387695,0.3303130269050598,11.815576553344727,10.311092376708984,0.5066074132919312,18.72711944580078,8.798288345336914,0.4718732833862304,31.59138298034668,6.110930919647217,0.3419991135597229,11.938804626464844,3.5007078647613525,0.2273158431053161,14.01950740814209,9.911864280700684,0.49584847688674927,18.717275619506836
Rococo/vladimir-borovikovsky,97,8.895899772644043,0.4505085349082947,16.714771270751953,6.307389259338379,0.37196195125579834,28.049406051635742,5.828608512878418,0.3346456289291382,12.17022705078125,8.723917961120605,0.4464232921600342,16.681507110595703,6.345582485198975,0.3735400438308716,28.08492660522461,6.039898872375488,0.3412317633628845,12.176066398620604,2.715268611907959,0.1593345999717712,11.101641654968262,8.689178466796875,0.4469766616821289,16.937410354614258
Rococo/william-hogarth,124,12.272306442260742,0.5099453330039978,20.43288803100586,14.353825569152832,0.5150846242904663,32.56126403808594,9.1219482421875,0.39672261476516724,12.841226577758789,12.097147941589355,0.5115594267845154,20.51748275756836,14.30694580078125,0.5134909152984619,32.506874084472656,9.78379726409912,0.410695731639862,12.942842483520508,3.43984603881836,0.2175925374031067,14.443001747131348,11.043367385864258,0.4880515933036804,20.192811965942383
Rococo/william-hogarth,100,11.34546184539795,0.5012751221656799,20.214487075805664,12.744827270507812,0.5013805627822876,32.173580169677734,8.805546760559082,0.3981947898864746,12.887158393859863,11.431740760803224,0.5054163932800293,20.622220993041992,12.559292793273926,0.4949274659156799,31.985218048095703,9.024686813354492,0.4047470688819885,12.846259117126465,3.416145801544189,0.220406174659729,14.19217300415039,10.183424949645996,0.47840172052383423,20.031063079833984
Rococo/jean-baptiste-simeon-chardin,61,15.465898513793945,0.6327916979789734,22.90850257873535,18.89249038696289,0.6495376825332642,36.761192321777344,7.855834007263184,0.39798253774642944,13.040244102478027,15.2003173828125,0.6309009194374084,22.51168632507324,18.98487091064453,0.6519039869308472,36.85623550415039,8.015151023864746,0.4029223918914795,13.013312339782717,3.247871160507202,0.2012701630592346,10.180702209472656,15.46370792388916,0.6291131973266602,22.44085121154785
Rococo/antoine-watteau,76,9.721274375915527,0.4738486409187317,18.871824264526367,9.59256362915039,0.44893497228622437,30.651735305786133,6.653269290924072,0.3456924557685852,12.044076919555664,9.896038055419922,0.481944739818573,18.98454093933105,9.481465339660645,0.4460973739624023,30.567981719970703,7.136935710906982,0.3631221652030945,12.229636192321776,3.579280376434326,0.2259721159934997,11.245698928833008,9.58169937133789,0.4684225916862488,19.00855827331543
Rococo/giovanni-domenico-tiepolo,60,10.830060958862305,0.5146327614784241,19.731842041015625,11.12796688079834,0.5175368785858154,32.820579528808594,8.203660011291504,0.41178083419799805,13.08529281616211,10.628392219543455,0.5148022174835205,19.93975257873535,10.958821296691896,0.5145959854125977,32.65771484375,8.682605743408203,0.4308235645294189,13.245731353759766,3.142117500305176,0.2033644318580627,13.967098236083984,9.867692947387695,0.4874725341796875,19.548809051513672
Rococo/louise-elisabeth-vigee-le-brun,72,8.733280181884766,0.44240713119506836,16.848785400390625,5.097026824951172,0.2961832880973816,25.136629104614258,5.019820213317871,0.28847503662109375,11.279919624328613,8.64340591430664,0.4408170580863952,16.545347213745117,5.1302571296691895,0.2982468008995056,25.20738410949707,5.264819145202637,0.2991604208946228,11.459551811218262,2.745821237564087,0.1628848314285278,10.131805419921877,9.119312286376953,0.4526851773262024,16.91934585571289
