Folder,Count,Vendi (vgg19-gram-resize),Dissimilarity (vgg19-gram-resize),Std (vgg19-gram-resize),Vendi (convnextv2-l-resize),Dissimilarity (convnextv2-l-resize),Std (convnextv2-l-resize),Vendi (clip-L-14-padding),Dissimilarity (clip-L-14-padding),Std (clip-L-14-padding),Vendi (dinov2-l-fb-padding),Dissimilarity (dinov2-l-fb-padding),Std (dinov2-l-fb-padding),Vendi (clip-L-14-crop),Dissimilarity (clip-L-14-crop),Std (clip-L-14-crop),Vendi (dinov2-l-fb-crop),Dissimilarity (dinov2-l-fb-crop),Std (dinov2-l-fb-crop),Vendi (clip-L-14-resize),Dissimilarity (clip-L-14-resize),Std (clip-L-14-resize),Vendi (dinov2-l-fb-resize),Dissimilarity (dinov2-l-fb-resize),Std (dinov2-l-fb-resize)
335_hibiki_(kantai_collection),699,2.5068931579589844,0.1260650157928466,12.43828296661377,10.82962703704834,0.4048967957496643,17.531864166259766,5.501684665679932,0.24611473083496094,10.103022575378418,14.93811321258545,0.43371260166168213,29.336328506469727,4.510578632354736,0.21347355842590332,9.636506080627441,16.139636993408203,0.4482190012931824,29.803129196166992,5.730460166931152,0.2538681626319885,10.28606128692627,16.72739601135254,0.4545438289642334,29.901264190673828
335_hibiki_(kantai_collection),100,2.223142385482788,0.1193867325782775,11.856011390686035,7.4296793937683105,0.3711926341056824,17.148801803588867,4.561470985412598,0.24629628658294678,10.124856948852539,9.770845413208008,0.4201574921607971,28.94333267211914,3.686622142791748,0.20537137985229492,9.489606857299805,10.342301368713379,0.4328526258468628,29.429611206054688,4.663273811340332,0.25015705823898315,10.260734558105469,11.27043628692627,0.455721378326416,30.06952476501465
335_hibiki_(kantai_collection),500,2.4805052280426025,0.1255375146865844,12.36087131500244,10.750547409057617,0.4084494113922119,17.67421531677246,5.45340633392334,0.24775326251983643,10.131247520446777,14.376214027404785,0.4347362518310547,29.38132667541504,4.472589015960693,0.21456289291381836,9.66480827331543,15.339432716369629,0.4443649649620056,29.695301055908203,5.605903148651123,0.2529827952384949,10.276667594909668,15.9717435836792,0.4528690576553345,29.842130661010742
1158_erica_hartmann,206,2.822672128677368,0.1548248529434204,13.677200317382812,14.507107734680176,0.4987143874168396,19.893238067626953,6.935846328735352,0.3050761818885803,11.402706146240234,20.404903411865234,0.544539213180542,32.902774810791016,6.407423973083496,0.29053765535354614,11.286664009094238,23.34878921508789,0.5704246759414673,33.63600540161133,7.502121448516846,0.32014399766921997,11.682134628295898,22.514083862304688,0.5627162456512451,33.264068603515625
1158_erica_hartmann,100,2.7190990447998047,0.1583251357078552,14.54061794281006,12.725807189941406,0.5060844421386719,20.303966522216797,6.010456085205078,0.30076348781585693,11.34182071685791,16.319580078125,0.540589451789856,32.8347282409668,5.797981262207031,0.29318147897720337,11.362095832824707,20.00260353088379,0.5865663290023804,34.2318000793457,6.268186092376709,0.3076350688934326,11.504653930664062,17.610610961914062,0.5594290494918823,33.276241302490234
1034_kohinata_miho,148,2.444679975509644,0.1336262822151184,14.472284317016602,9.67754077911377,0.42480528354644775,17.31513786315918,5.508071422576904,0.2807844877243042,10.782997131347656,12.6687593460083,0.4661509394645691,30.60076332092285,4.880566596984863,0.25418782234191895,10.44780158996582,13.50540542602539,0.4823119044303894,31.09784698486328,5.947695255279541,0.294536828994751,11.076653480529785,13.649371147155762,0.483498215675354,31.034448623657227
1034_kohinata_miho,100,2.339294910430908,0.1297103762626648,14.246084213256836,8.788680076599121,0.4171983599662781,17.122650146484375,5.5068488121032715,0.29180264472961426,11.007586479187012,11.418404579162598,0.46044671535491943,30.43637466430664,4.572212219238281,0.2517545223236084,10.425548553466797,12.60275650024414,0.4871633052825928,31.30517578125,5.953046798706055,0.3058393597602844,11.279045104980469,12.588570594787598,0.48523402214050293,31.186527252197266
38_yagami_hayate,253,2.870247364044189,0.1565392017364502,17.79357147216797,14.61478328704834,0.5027587413787842,19.073535919189453,8.032773971557617,0.3346758484840393,11.819265365600586,17.850038528442383,0.5147280693054199,32.045040130615234,7.082669734954834,0.31183600425720215,11.575935363769531,19.05438232421875,0.529671311378479,32.533531188964844,8.7564058303833,0.3510652780532837,12.109607696533203,19.03965950012207,0.5274457931518555,32.350128173828125
38_yagami_hayate,100,2.788864850997925,0.1633997559547424,18.532737731933597,11.984538078308105,0.4946677088737488,19.022903442382812,6.850833415985107,0.3304407596588135,11.801108360290527,14.447484016418457,0.5241144895553589,32.40927505493164,6.270923137664795,0.3139820098876953,11.68482494354248,14.05274486541748,0.5081707239151001,31.928316116333008,7.4140472412109375,0.3462038040161133,12.044570922851562,12.088948249816895,0.4758145213127136,30.787025451660156
3142_tsukino_mito,172,2.556758403778076,0.1443302631378173,16.261837005615234,10.847617149353027,0.45194220542907715,18.4058837890625,4.981002330780029,0.25710737705230713,10.37238883972168,13.37555980682373,0.48036324977874756,31.13918685913086,4.203432083129883,0.2225492000579834,9.836058616638184,13.76500415802002,0.487062931060791,31.36008071899414,5.119359016418457,0.261435329914093,10.51707935333252,13.952593803405762,0.4908105134963989,31.402395248413086
3142_tsukino_mito,100,2.6083455085754395,0.1543586254119873,17.17657470703125,9.641167640686035,0.44075411558151245,18.05934715270996,4.345802307128906,0.24279648065567017,10.106292724609375,11.884757041931152,0.4834279417991638,31.3023738861084,4.162781715393066,0.23143529891967773,10.04765510559082,12.052164077758789,0.4898771643638611,31.5134220123291,4.799834251403809,0.2612264156341553,10.512476921081543,12.154080390930176,0.4891396760940552,31.409934997558594
417_akashi_(kantai_collection),489,2.6001088619232178,0.1381375789642334,16.592756271362305,11.1015043258667,0.42038995027542114,17.247724533081055,6.599207878112793,0.28094637393951416,10.603734970092773,15.864579200744629,0.46554404497146606,30.524755477905273,5.242423057556152,0.2413318157196045,10.045432090759277,17.307350158691406,0.4805797338485718,31.00448226928711,6.52072286605835,0.2796292304992676,10.6497220993042,17.16590690612793,0.48000311851501465,30.87896156311035
417_akashi_(kantai_collection),100,2.375275135040283,0.1344099640846252,17.371721267700195,8.137109756469727,0.39496684074401855,16.72361183166504,5.371188640594482,0.2786966562271118,10.603222846984863,9.89223575592041,0.43770021200180054,29.67304039001465,4.622490406036377,0.2479856014251709,10.244625091552734,13.248496055603027,0.5008589029312134,31.801715850830078,5.362728595733643,0.27883607149124146,10.653912544250488,10.763021469116211,0.4573822617530823,30.322736740112305
360_mizuhashi_parsee,1000,3.5410492420196533,0.1834972500801086,16.909313201904297,13.777854919433594,0.4547320008277893,18.0202693939209,7.664303779602051,0.3046236038208008,11.17077350616455,17.04401397705078,0.4559199810028076,29.871288299560547,6.514513969421387,0.27577173709869385,10.84705924987793,19.153926849365234,0.4754467010498047,30.474367141723633,7.773549556732178,0.30666202306747437,11.267107009887695,19.153383255004883,0.4754273295402527,30.35633659362793
360_mizuhashi_parsee,100,3.2098355293273926,0.1898526549339294,17.861970901489258,10.157183647155762,0.4535022974014282,17.808536529541016,6.113272666931152,0.3046228885650635,11.211626052856445,10.038342475891113,0.42825061082839966,29.102935791015625,5.370961666107178,0.280509352684021,10.984638214111328,12.846433639526367,0.48916369676589966,31.062358856201172,6.220036029815674,0.3074118494987488,11.366050720214844,12.768070220947266,0.48918622732162476,31.03255844116211
360_mizuhashi_parsee,500,3.511883020401001,0.1869336366653442,17.103168487548828,13.25813102722168,0.45686548948287964,18.130136489868164,7.382255554199219,0.30474257469177246,11.189045906066895,14.964637756347656,0.44444286823272705,29.50708770751953,6.357251167297363,0.27745521068573,10.889408111572266,17.79732894897461,0.4808577299118042,30.67513084411621,7.662326812744141,0.31053322553634644,11.353907585144043,17.26611328125,0.46971285343170166,30.180335998535156
1989_shoebill_(kemono_friends),142,2.476076126098633,0.1384562849998474,13.4348726272583,5.985713481903076,0.3318023681640625,15.419144630432129,4.946568012237549,0.2547464966773987,10.319024085998535,7.462669849395752,0.3636143207550049,27.114675521850586,4.281937122344971,0.22736746072769165,9.968098640441895,8.02920913696289,0.3722107410430908,27.374019622802734,4.985676288604736,0.2554349899291992,10.387468338012695,7.934356689453125,0.37293171882629395,27.33599281311035
1989_shoebill_(kemono_friends),100,2.3672022819519043,0.1324297189712524,13.07857608795166,5.3859028816223145,0.31788355112075806,15.082345962524414,4.650429725646973,0.2536512017250061,10.293469429016113,6.817613124847412,0.35328221321105957,26.73045539855957,4.05281925201416,0.22510558366775513,9.934812545776367,7.3289642333984375,0.3666750192642212,27.18790054321289,4.787734508514404,0.256675124168396,10.418741226196289,7.684778213500977,0.38365674018859863,27.772838592529297
526_haruna_(kantai_collection),1000,2.4777190685272217,0.1227239966392517,16.468177795410156,10.53199291229248,0.3987842798233032,16.84414291381836,6.024991512298584,0.2610729932785034,10.26870059967041,13.667845726013184,0.42555397748947144,29.106184005737305,5.048646926879883,0.23243659734725952,9.919085502624512,14.828359603881836,0.4396643042564392,29.624094009399414,6.113246440887451,0.26366662979125977,10.369140625,14.943928718566895,0.44098925590515137,29.554048538208008
526_haruna_(kantai_collection),100,2.2929039001464844,0.1237760186195373,16.533384323120117,8.059235572814941,0.39723312854766846,17.102312088012695,4.938030242919922,0.26267147064208984,10.374797821044922,9.705964088439941,0.42703068256378174,29.288244247436523,4.1912617683410645,0.23150569200515747,9.927377700805664,8.695687294006348,0.40637391805648804,28.66050910949707,5.120914459228516,0.26819533109664917,10.524298667907715,10.473281860351562,0.44686901569366455,29.900684356689453
526_haruna_(kantai_collection),500,2.4635567665100098,0.1253230571746826,16.338687896728516,10.209875106811523,0.3991699814796448,16.8848819732666,5.904454231262207,0.26336973905563354,10.313424110412598,13.229680061340332,0.43130236864089966,29.313081741333008,4.901640892028809,0.23188626766204834,9.907194137573242,13.216917991638184,0.43655669689178467,29.537118911743164,5.962961196899414,0.26494163274765015,10.411279678344727,14.182624816894531,0.44459068775177,29.699947357177734
173_kamishirasawa_keine,409,3.0828418731689453,0.1657907962799072,15.945608139038086,11.670654296875,0.4345322847366333,17.558473587036133,7.005781173706055,0.29711276292800903,11.067120552062988,12.780616760253906,0.4203200340270996,28.904024124145508,5.820401668548584,0.26336669921875,10.639750480651855,14.583763122558594,0.4449884295463562,29.78822898864746,7.270781993865967,0.3026812672615051,11.214181900024414,14.297009468078613,0.44173187017440796,29.568771362304688
173_kamishirasawa_keine,100,2.8035850524902344,0.1635717153549194,16.653818130493164,8.799033164978027,0.4133424162864685,17.239023208618164,5.835293769836426,0.29758763313293457,11.105727195739746,9.73631477355957,0.4252026081085205,29.19611167907715,5.053749084472656,0.2649688124656677,10.715091705322266,10.468802452087402,0.43814152479171753,29.664173126220703,6.298568248748779,0.31032729148864746,11.380988121032715,10.012792587280273,0.4326738119125366,29.386512756347656
392_futaba_anzu,366,2.7083330154418945,0.1457806825637817,15.6358003616333,11.026936531066895,0.4246947169303894,17.986923217773438,6.179163932800293,0.27372580766677856,10.645187377929688,20.492815017700195,0.5100142955780029,31.73147964477539,5.200314521789551,0.24207770824432373,10.194587707519531,23.580339431762695,0.5359637141227722,32.51753234863281,6.456853866577148,0.28095245361328125,10.85875129699707,22.669475555419922,0.5315538644790649,32.23894500732422
392_futaba_anzu,100,2.594472169876098,0.1500346064567566,15.683051109313965,8.75283432006836,0.41872191429138184,18.047866821289062,4.820372104644775,0.25759339332580566,10.37434196472168,13.683035850524902,0.49006223678588867,31.07208251953125,4.399555206298828,0.2400730848312378,10.208325386047363,15.734564781188965,0.5253438949584961,32.29535675048828,5.530911922454834,0.28235679864883423,10.883804321289062,15.956716537475586,0.5291969776153564,32.261962890625
403_hayami_kanade,309,2.669060468673706,0.1415522694587707,13.43171501159668,13.116924285888672,0.4654584527015686,18.04075813293457,5.974349021911621,0.2723920941352844,10.662264823913574,16.10570526123047,0.48514842987060547,31.24660301208496,5.187432765960693,0.24660927057266235,10.407513618469238,17.92314910888672,0.5044538378715515,31.819717407226562,6.185081481933594,0.278150737285614,10.86693000793457,17.97012710571289,0.5049806833267212,31.74456024169922
403_hayami_kanade,100,2.470810413360596,0.1383582353591919,13.048152923583984,11.294145584106445,0.4758896231651306,18.120532989501953,5.336151599884033,0.27771884202957153,10.803269386291504,12.646985054016113,0.48914146423339844,31.478078842163086,4.226874351501465,0.22972655296325684,10.049263954162598,13.630440711975098,0.5096081495285034,32.152462005615234,5.024203300476074,0.2650325298309326,10.663869857788086,14.510470390319824,0.5175026655197144,32.264156341552734
494_fubuki_(kantai_collection),789,2.9934186935424805,0.1586607694625854,15.836578369140623,17.988134384155273,0.523446261882782,20.4919376373291,7.66347599029541,0.30287349224090576,11.184478759765625,26.554515838623047,0.5448671579360962,32.82438659667969,6.34525203704834,0.2699704170227051,10.778969764709473,29.352041244506836,0.5619972944259644,33.331016540527344,8.039717674255371,0.3122560381889343,11.409687042236328,29.19524383544922,0.5624570846557617,33.2026252746582
494_fubuki_(kantai_collection),100,2.520097017288208,0.1434478759765625,15.100512504577637,13.484965324401855,0.5298535823822021,20.400707244873047,5.463032245635986,0.28354573249816895,10.8746337890625,16.8730411529541,0.5505199432373047,33.140193939208984,4.984547138214111,0.26242589950561523,10.677374839782715,16.14262580871582,0.5425317883491516,32.84334945678711,6.28525972366333,0.3117087483406067,11.46632194519043,17.21611213684082,0.5595277547836304,33.255184173583984
494_fubuki_(kantai_collection),500,2.945579290390014,0.1587898731231689,15.814324378967283,17.194047927856445,0.5238906741142273,20.42828941345215,7.377040863037109,0.30095499753952026,11.151238441467285,24.381010055541992,0.5401531457901001,32.67517852783203,6.094274997711182,0.2676811218261719,10.736981391906738,27.971866607666016,0.5675646066665649,33.49962615966797,7.861527442932129,0.31394827365875244,11.449737548828125,27.01250457763672,0.5618001222610474,33.22459411621094
411_kamiya_nao,198,2.553576707839966,0.1384690403938293,15.343449592590332,11.222319602966309,0.44999003410339355,17.582338333129883,6.450929641723633,0.3071994185447693,11.355935096740723,14.741311073303223,0.49729472398757935,31.781139373779297,5.285059452056885,0.26508229970932007,10.795188903808594,15.985740661621094,0.5123348832130432,32.203556060791016,6.662239074707031,0.3133286237716675,11.567371368408203,15.999954223632812,0.5141886472702026,32.2038688659668
411_kamiya_nao,100,2.440377950668335,0.1373718976974487,15.434152603149414,10.239365577697754,0.45663005113601685,17.736862182617188,6.118021488189697,0.31835758686065674,11.561521530151367,12.03667163848877,0.49311816692352295,31.813823699951172,4.974767684936523,0.2743731141090393,11.019606590270996,13.697747230529785,0.5192753076553345,32.57586669921875,5.849134922027588,0.3030194640159607,11.39774227142334,12.302949905395508,0.4890962839126587,31.522703170776367
803_hiryuu_(kantai_collection),196,2.4226150512695312,0.1285021305084228,14.869449615478516,13.324210166931152,0.500028669834137,19.083887100219727,6.265900611877441,0.28964078426361084,10.953495025634766,15.491350173950195,0.5126848816871643,32.02689743041992,5.311380386352539,0.2597411274909973,10.597277641296387,16.82505226135254,0.5318893194198608,32.64813232421875,6.525149345397949,0.29942935705184937,11.188615798950195,16.484678268432617,0.5295848250389099,32.45283508300781
803_hiryuu_(kantai_collection),100,2.364612579345703,0.1321896910667419,14.934814453125,12.116369247436523,0.5062363147735596,19.29421615600586,5.638852596282959,0.2897525429725647,10.973087310791016,12.226542472839355,0.4951741099357605,31.58685302734375,4.8789520263671875,0.2611815333366394,10.664674758911133,13.212608337402344,0.5143952369689941,32.154109954833984,5.762877941131592,0.29372256994247437,11.107391357421875,12.878750801086426,0.5142905712127686,32.08238220214844
1678_d.va_(overwatch),643,2.716003179550171,0.1412472128868103,15.920295715332031,11.56358814239502,0.4377897381782532,17.2858829498291,9.513875961303711,0.34976911544799805,12.116006851196289,18.402202606201172,0.49229174852371216,31.503164291381836,7.589862823486328,0.30859917402267456,11.587610244750977,19.862138748168945,0.5048428773880005,31.871736526489258,9.245101928710938,0.3440019488334656,12.115155220031738,19.30997657775879,0.5012828707695007,31.68174934387207
1678_d.va_(overwatch),100,2.37424111366272,0.1318486332893371,15.23550796508789,8.155590057373047,0.40418750047683716,16.729433059692383,7.041594982147217,0.34013575315475464,12.03915786743164,11.950435638427734,0.481831431388855,31.31184959411621,6.212893962860107,0.3137287497520447,11.748038291931152,13.064502716064453,0.5069084167480469,32.06111145019531,7.077716827392578,0.34119540452957153,12.160886764526367,12.986727714538574,0.5003287196159363,31.747072219848633
1678_d.va_(overwatch),500,2.6757166385650635,0.1403045058250427,16.08424186706543,11.413154602050781,0.43765825033187866,17.309839248657227,9.471445083618164,0.3529367446899414,12.175951957702637,17.67605972290039,0.4895140528678894,31.40426254272461,7.5017619132995605,0.31021201610565186,11.614768028259277,19.66611099243164,0.5093535780906677,32.00802993774414,9.010210990905762,0.3430051803588867,12.096661567687988,18.861644744873047,0.5036038160324097,31.74420928955078
2026_i-168_(kantai_collection),173,2.218767642974853,0.113777220249176,13.68182373046875,8.073025703430176,0.37506991624832153,15.817586898803711,4.699840068817139,0.23806053400039673,9.85073184967041,12.98178768157959,0.4736670255661011,30.804855346679688,4.091182708740234,0.21308058500289917,9.492765426635742,14.501517295837402,0.4940475821495056,31.448896408081055,4.809902191162109,0.2424710988998413,9.985965728759766,14.727645874023438,0.5002143383026123,31.517866134643555
2026_i-168_(kantai_collection),100,2.180391788482666,0.116211712360382,13.4103422164917,7.635115146636963,0.38206934928894043,16.293413162231445,4.1077046394348145,0.22375541925430298,9.564616203308105,11.021758079528809,0.46108341217041016,30.44561004638672,3.9908876419067383,0.21979379653930664,9.65358829498291,12.404818534851074,0.49177348613739014,31.425949096679688,4.636288642883301,0.24902361631393433,10.1241455078125,12.165654182434082,0.49142760038375854,31.261537551879883
334_nitta_minami,486,2.6275076866149902,0.136881947517395,14.816194534301758,14.985984802246094,0.5108823776245117,17.85972023010254,6.7009968757629395,0.291232168674469,11.012349128723145,17.501941680908203,0.4940168261528015,31.587778091430664,5.636184215545654,0.2602766752243042,10.632219314575195,19.36441421508789,0.5091884136199951,32.0653076171875,7.11199951171875,0.3027395009994507,11.304450035095215,19.90821075439453,0.5159465074539185,32.19282531738281
334_nitta_minami,100,2.492490768432617,0.1425049304962158,15.282720565795898,12.180792808532715,0.5153615474700928,18.364789962768555,5.061233043670654,0.27053624391555786,10.642091751098633,11.253263473510742,0.4656420350074768,30.810026168823242,4.974517345428467,0.2653299570083618,10.792651176452637,13.447305679321289,0.50166916847229,32.020469665527344,5.489820957183838,0.2908676862716675,11.155721664428711,12.209247589111328,0.4843137860298157,31.348474502563477
2276_abigail_williams_(fate/grand_order),604,2.7150871753692627,0.1392292380332946,15.060068130493164,11.094801902770996,0.4186038374900818,17.72178840637207,5.535008430480957,0.2527158856391907,10.244832038879395,17.182783126831055,0.46527767181396484,30.24927520751953,4.516900539398193,0.21865063905715942,9.761606216430664,18.534128189086914,0.482521653175354,30.756092071533203,5.664617538452148,0.257108211517334,10.430517196655273,18.73834228515625,0.4817001223564148,30.60060691833496
2276_abigail_williams_(fate/grand_order),100,2.5236170291900635,0.1423657536506652,16.232830047607422,8.205913543701172,0.3962935209274292,17.338300704956055,4.3571367263793945,0.23753154277801514,9.991070747375488,11.759390830993652,0.463412880897522,30.32343101501465,3.928858518600464,0.22031444311141968,9.813699722290039,11.668432235717773,0.4634401798248291,30.294328689575195,4.674750328063965,0.25378525257110596,10.384973526000977,12.570847511291504,0.47845137119293213,30.62050437927246
2276_abigail_williams_(fate/grand_order),500,2.6979310512542725,0.1393395662307739,15.135416984558104,10.947830200195312,0.418487012386322,17.730594635009766,5.513115406036377,0.2535133957862854,10.260766983032227,17.099090576171875,0.4672245979309082,30.311927795410156,4.417774200439453,0.2171403169631958,9.732044219970703,17.672714233398438,0.4781721234321594,30.62373161315918,5.593969345092773,0.257188618183136,10.433890342712402,17.89241600036621,0.4783192276954651,30.49376106262207
2276_abigail_williams_(fate,604,2.7150871753692627,0.1392292380332946,15.060068130493164,11.094801902770996,0.4186038374900818,17.72178840637207,5.535008430480957,0.2527158856391907,10.244832038879395,17.182783126831055,0.46527767181396484,30.24927520751953,4.516900539398193,0.21865063905715942,9.761606216430664,18.534128189086914,0.482521653175354,30.756092071533203,5.664617538452148,0.257108211517334,10.430517196655273,18.73834228515625,0.4817001223564148,30.60060691833496
2276_abigail_williams_(fate,100,2.478912115097046,0.1383980512619018,14.469815254211426,8.47022533416748,0.4067268967628479,17.503599166870117,4.391045093536377,0.24366462230682373,10.100508689880371,11.424062728881836,0.4521341919898987,29.933378219604492,3.919848918914795,0.22005051374435425,9.854826927185059,12.027328491210938,0.4785533547401428,30.865951538085938,5.000865459442139,0.2685602903366089,10.726676940917969,12.374517440795898,0.47189784049987793,30.37347984313965
2276_abigail_williams_(fate,500,2.696183681488037,0.1388736963272094,14.887578010559082,10.880992889404297,0.41735512018203735,17.731470108032227,5.485927104949951,0.25364887714385986,10.271585464477539,16.492395401000977,0.4633864164352417,30.182992935180664,4.550832271575928,0.22154384851455688,9.823953628540039,18.472156524658203,0.48504287004470825,30.827091217041016,5.610485553741455,0.2573748826980591,10.432004928588867,17.98467445373535,0.47858738899230957,30.47998809814453
2523_kay_(girls_und_panzer),178,2.605075597763061,0.1461390852928161,15.14084529876709,11.286290168762207,0.4613763093948364,17.855327606201172,6.854848384857178,0.3194454312324524,11.606640815734863,14.973356246948242,0.5231208801269531,32.670745849609375,5.943423271179199,0.2920674681663513,11.312346458435059,16.625234603881836,0.5483253002166748,33.41156005859375,6.923550605773926,0.3219726085662842,11.70449161529541,16.138465881347656,0.5436667203903198,33.1606330871582
2523_kay_(girls_und_panzer),100,2.5267810821533203,0.1463916301727295,15.59180736541748,10.321391105651855,0.46558117866516113,18.300535202026367,6.58780574798584,0.3344881534576416,11.900739669799805,13.608874320983887,0.5384529829025269,33.247901916503906,5.67545223236084,0.30409711599349976,11.566495895385742,14.458266258239746,0.5551977157592773,33.7403678894043,5.827681541442871,0.3056334853172302,11.429877281188965,12.334708213806152,0.5196742415428162,32.502777099609375
974_darjeeling,492,2.857298851013184,0.1522279977798462,13.820615768432615,17.051435470581055,0.5121058225631714,19.357078552246094,7.04208517074585,0.2971256375312805,11.20437240600586,23.43899917602539,0.5481476783752441,33.064430236816406,6.56950569152832,0.28722697496414185,11.24491024017334,27.222484588623047,0.5756610035896301,33.82515335083008,7.504903316497803,0.30995458364486694,11.517996788024902,25.98122787475586,0.565762996673584,33.42721939086914
974_darjeeling,100,2.4693284034729004,0.1409929990768432,12.2363862991333,12.859500885009766,0.5066730976104736,19.285202026367188,5.845775127410889,0.30135583877563477,11.272825241088867,14.325631141662598,0.5243712663650513,32.46200942993164,5.709749698638916,0.2986842393875122,11.487916946411133,17.790273666381836,0.5807786583900452,34.16855239868164,5.847678184509277,0.2996056079864502,11.372138023376465,16.896024703979492,0.5581287741661072,33.383853912353516
331_tomoe_mami,1000,3.291522741317749,0.1707369685173034,18.06610107421875,14.026552200317383,0.4612663984298706,18.316308975219727,7.421571254730225,0.29422569274902344,10.868659973144531,17.321590423583984,0.4771084785461426,30.993131637573242,6.174525737762451,0.2627277970314026,10.512925148010254,18.883710861206055,0.4911123514175415,31.411788940429688,7.646849155426025,0.29969727993011475,11.045679092407227,19.293325424194336,0.49520647525787354,31.45383644104004
331_tomoe_mami,100,2.934900283813477,0.1731294989585876,18.14161491394043,10.861687660217285,0.4704506993293762,18.5684757232666,5.9443464279174805,0.2970174551010132,10.996603965759277,13.588885307312012,0.5178155303001404,32.40847396850586,4.730653285980225,0.25197261571884155,10.336275100708008,12.935551643371582,0.5108563899993896,32.16061782836914,5.901951313018799,0.3012595772743225,11.11104965209961,12.256339073181152,0.4858148694038391,31.309253692626953
331_tomoe_mami,500,3.279895544052124,0.1744014024734497,18.59669685363769,13.4497709274292,0.45968127250671387,18.209735870361328,7.210707664489746,0.29611825942993164,10.90196418762207,17.03415298461914,0.4909484386444092,31.43834686279297,6.02378511428833,0.2642759680747986,10.54236888885498,18.579700469970703,0.5044976472854614,31.846538543701172,7.210110664367676,0.2963547706604004,10.990821838378906,16.842744827270508,0.48787713050842285,31.26038932800293
486_waver_velvet,173,3.2756834030151367,0.1826233863830566,14.728047370910645,14.589171409606934,0.5017974972724915,20.302276611328125,7.590244770050049,0.3304864168167114,11.883110046386719,21.2935848236084,0.5537483096122742,32.98516082763672,6.60187292098999,0.3031134605407715,11.581527709960938,23.526464462280273,0.5736876130104065,33.543357849121094,8.047195434570312,0.3430067300796509,12.110968589782715,23.349023818969727,0.5739058256149292,33.4052619934082
486_waver_velvet,100,2.9858899116516118,0.1739076375961303,15.142906188964844,13.876709938049316,0.5206127166748047,20.786020278930664,7.045881748199463,0.33558982610702515,12.022785186767578,19.142385482788086,0.5706894397735596,33.59101104736328,6.090071678161621,0.30471718311309814,11.628368377685547,20.641714096069336,0.5878562927246094,34.032066345214844,7.187304973602295,0.3395231366157532,12.054581642150879,19.132287979125977,0.5669590830802917,33.312828063964844
1734_perrine_h_clostermann,242,2.8891897201538086,0.1587227582931518,13.572632789611816,12.425545692443848,0.45960694551467896,18.895774841308594,6.489217758178711,0.2957956790924072,11.122101783752441,18.37457847595215,0.5199030637741089,32.16584396362305,5.766613483428955,0.2729778289794922,10.893555641174316,20.968427658081055,0.545996367931366,32.94530487060547,6.643204212188721,0.3009713888168335,11.277195930480957,20.33271026611328,0.5409678816795349,32.637027740478516
1734_perrine_h_clostermann,100,2.7227494716644287,0.1562135219573974,13.50092315673828,10.353672981262207,0.45122379064559937,19.04435157775879,5.336004257202148,0.2776583433151245,10.80239200592041,15.261149406433105,0.5338302850723267,32.64210510253906,5.079564571380615,0.26718753576278687,10.80747127532959,16.908193588256836,0.5563669204711914,33.365989685058594,5.906713962554932,0.3040437698364258,11.39030933380127,16.621639251708984,0.548659086227417,32.91489791870117
282_shiki_eiki,142,3.0257582664489746,0.1735257506370544,18.36186408996582,12.126542091369629,0.47465330362319946,19.068819046020508,7.141193866729736,0.3255816698074341,11.46079158782959,14.78948974609375,0.4926447868347168,31.345552444458008,6.110787391662598,0.2946590781211853,11.114222526550293,16.34909439086914,0.5131471753120422,31.924930572509766,7.3608832359313965,0.33206087350845337,11.606279373168945,15.653618812561035,0.5027525424957275,31.516437530517578
282_shiki_eiki,100,3.014177799224853,0.1785097122192382,18.54741859436035,11.798538208007812,0.48965662717819214,19.250133514404297,6.646178722381592,0.32316380739212036,11.44763469696045,13.693554878234863,0.4989292621612549,31.62904930114746,5.861943244934082,0.2970934510231018,11.140664100646973,13.909256935119629,0.49895989894866943,31.515974044799805,6.738129138946533,0.3260270357131958,11.507884979248047,15.63296890258789,0.5262054204940796,32.305274963378906
271_kochiya_sanae,1000,3.0815963745117188,0.158436894416809,15.798341751098633,13.422833442687988,0.44824546575546265,17.932466506958008,6.818986892700195,0.2826651930809021,10.681007385253906,16.197683334350586,0.4357295036315918,29.282804489135742,5.529022216796875,0.2455615997314453,10.151976585388184,17.1728515625,0.44521498680114746,29.627735137939453,7.283674240112305,0.29266291856765747,10.89401626586914,17.304712295532227,0.4473128914833069,29.591753005981445
271_kochiya_sanae,100,2.648639440536499,0.1515843868255615,15.21757984161377,9.415657997131348,0.4201016426086426,17.544376373291016,5.622334957122803,0.2882893681526184,10.84084701538086,10.341835975646973,0.43246132135391235,29.363370895385742,4.468838214874268,0.24202382564544678,10.107348442077637,9.333150863647461,0.40327703952789307,28.263208389282227,5.927903652191162,0.2975820302963257,11.012788772583008,12.315505027770996,0.4657678008079529,30.335546493530273
271_kochiya_sanae,500,3.0106077194213867,0.1587231159210205,16.307178497314453,13.011159896850586,0.44923245906829834,18.066381454467773,6.599727153778076,0.28228747844696045,10.67657470703125,13.66357707977295,0.41800469160079956,28.726207733154297,5.491452693939209,0.24974572658538818,10.239134788513184,15.813427925109863,0.44544363021850586,29.65256118774414,6.79623556137085,0.2866109013557434,10.778011322021484,16.273366928100586,0.45227861404418945,29.76071548461914
