Folder,Image Similarity (convnextv2-l-resize) (in),Squared Centroid Distance (convnextv2-l-resize) (in),Image Similarity (convnextv2-l-resize) (out),Squared Centroid Distance (convnextv2-l-resize) (out),Image Similarity (convnextv2-l-resize) (trigger),Squared Centroid Distance (convnextv2-l-resize) (trigger),Image Similarity (convnextv2-l-crop) (in),Squared Centroid Distance (convnextv2-l-crop) (in),Image Similarity (convnextv2-l-crop) (out),Squared Centroid Distance (convnextv2-l-crop) (out),Image Similarity (convnextv2-l-crop) (trigger),Squared Centroid Distance (convnextv2-l-crop) (trigger),Image Similarity (convnextv2-l-padding) (in),Squared Centroid Distance (convnextv2-l-padding) (in),Image Similarity (convnextv2-l-padding) (out),Squared Centroid Distance (convnextv2-l-padding) (out),Image Similarity (convnextv2-l-padding) (trigger),Squared Centroid Distance (convnextv2-l-padding) (trigger),Image Similarity (dinov2-l-fb-resize) (in),Squared Centroid Distance (dinov2-l-fb-resize) (in),Image Similarity (dinov2-l-fb-resize) (out),Squared Centroid Distance (dinov2-l-fb-resize) (out),Image Similarity (dinov2-l-fb-resize) (trigger),Squared Centroid Distance (dinov2-l-fb-resize) (trigger),Image Similarity (dinov2-l-fb-crop) (in),Squared Centroid Distance (dinov2-l-fb-crop) (in),Image Similarity (dinov2-l-fb-crop) (out),Squared Centroid Distance (dinov2-l-fb-crop) (out),Image Similarity (dinov2-l-fb-crop) (trigger),Squared Centroid Distance (dinov2-l-fb-crop) (trigger),Image Similarity (dinov2-l-fb-padding) (in),Squared Centroid Distance (dinov2-l-fb-padding) (in),Image Similarity (dinov2-l-fb-padding) (out),Squared Centroid Distance (dinov2-l-fb-padding) (out),Image Similarity (dinov2-l-fb-padding) (trigger),Squared Centroid Distance (dinov2-l-fb-padding) (trigger),Image Similarity (clip-L-14-resize) (in),Squared Centroid Distance (clip-L-14-resize) (in),Image Similarity (clip-L-14-resize) (out),Squared Centroid Distance (clip-L-14-resize) (out),Image Similarity (clip-L-14-resize) (trigger),Squared Centroid Distance (clip-L-14-resize) (trigger),Image Similarity (clip-L-14-crop) (in),Squared Centroid Distance (clip-L-14-crop) (in),Image Similarity (clip-L-14-crop) (out),Squared Centroid Distance (clip-L-14-crop) (out),Image Similarity (clip-L-14-crop) (trigger),Squared Centroid Distance (clip-L-14-crop) (trigger),Image Similarity (clip-L-14-padding) (in),Squared Centroid Distance (clip-L-14-padding) (in),Image Similarity (clip-L-14-padding) (out),Squared Centroid Distance (clip-L-14-padding) (out),Image Similarity (clip-L-14-padding) (trigger),Squared Centroid Distance (clip-L-14-padding) (trigger),Text Similarity (in),Text Similarity (out),Text Similarity (trigger),Vendi (clip-L-14) (in),Vendi (clip-L-14) (out),Vendi (convnextv2-l) (in),Vendi (convnextv2-l) (out),Vendi (dinov2-l-fb) (in),Vendi (dinov2-l-fb) (out)
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010,0.6077834876857142,0.10535639579142857,0.47818668472857145,0.18170697229904761,0.6122795266571428,0.19083546249142858,0.6044675842095237,0.10866085984666667,0.4755991261238095,0.18355736259523808,0.6112818744857144,0.18950199882285715,0.6000350179619047,0.11925077290666666,0.47646827605714287,0.1835438483857143,0.6028845788904762,0.20802136544190475,0.5748921083268665,0.09116349211406136,0.3970614906577837,0.20788032030065856,0.5710446184022085,0.1993395766970657,0.5724579497462227,0.0927377693621175,0.3933404467219398,0.21202836812252088,0.5690985966864087,0.19993758750813345,0.5718524848847162,0.09731424034883575,0.39534485768704186,0.21138507249099864,0.5679279168872606,0.2056444677497659,0.6602527798925127,0.19275307158629093,0.5635658305883409,0.26019750657535734,0.654297296121007,0.25569104532400766,0.6720691280137925,0.1716205343107382,0.574866437954562,0.24009739342189967,0.666612198920477,0.23356065965124534,0.666176363286518,0.18566181768264087,0.5705291823688008,0.2510276328523954,0.6605027677331652,0.24803524820577527,0.22609414683211418,0.2558478710055351,0.19137049999265443,3.7502035226140706,2.0429186857314336,5.843893381754556,2.4242080052693686,7.4672759201413115,3.0222787951287766
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010/anime,0.5876325440000001,0.09716417159999999,0.4982700573333334,0.1197905924,0.616357014,0.15147388933333333,0.5810175853333333,0.10839713853333333,0.49412935666666663,0.12607818066666668,0.6104251940000001,0.16133392173333333,0.5723101246666665,0.11683953899999999,0.4862781046666667,0.132808197,0.5997192953333335,0.173773272,0.5824368635813395,0.07254359473784758,0.45608743826548254,0.1159814099470774,0.6129212657610574,0.13189625591039655,0.5846476157506306,0.06334031174580253,0.4564701676368713,0.11043419390916823,0.6150178949038188,0.12292128652334208,0.5752424438794453,0.0862502013643582,0.4472848892211914,0.13290425489346183,0.6043947815895081,0.14826700637737905,0.7064931909243266,0.185758368174235,0.6586122711499531,0.2039176474014918,0.713733204205831,0.2185946355263392,0.727479362487793,0.14932489196459448,0.6781717618306478,0.17033707400163012,0.7351177215576172,0.18136505583922063,0.716363000869751,0.174758443236351,0.6673309961954753,0.19521942834059397,0.7247102936108908,0.20538071990013124,0.26210859318574264,0.2760532647371292,0.23526538113752998,2.818220361073812,1.7827305316925048,5.785380013783773,2.490528265635173,6.63374048868815,2.8110899130503335
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010/anime/abukuma,0.6014574166666667,0.10755909333333334,0.53674278,0.13680188666666668,0.6374732,0.17168011333333336,0.5940501333333333,0.11793096466666668,0.5333383366666666,0.13916661,0.6311136199999999,0.17995553,0.5844629033333333,0.13677589333333331,0.5210626466666666,0.16338847666666667,0.6172536533333334,0.20734599666666667,0.6043328841527303,0.09108620385328926,0.47976450125376385,0.15375304718812302,0.6290765802065531,0.18083866933981577,0.6078165769577026,0.07950775325298302,0.48229413231213886,0.14408273498217264,0.6323032180468241,0.169774351020654,0.5957405964533488,0.10611210266749056,0.4681456486384074,0.17483207086722052,0.6185711026191711,0.19969097773234046,0.7299233078956604,0.19058288633823392,0.6915676593780518,0.21470850209395087,0.7388192613919576,0.22630085547765091,0.7509088118871053,0.15835094451904289,0.714012622833252,0.17955730358759558,0.7605741024017334,0.19253077606360114,0.7379480600357056,0.18003177642822266,0.6986895402272543,0.20596265296141303,0.7472450335820516,0.21494799852371216,0.2538011918465296,0.2713414132595062,0.24505956967671705,2.53131103515625,1.624226490656535,5.484925429026286,2.1925048828125,6.011328220367432,2.6251866022745767
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010/anime/ikamusume,0.6331146633333333,0.08473427866666666,0.5656116166666667,0.10355479533333334,0.6428755700000001,0.11680908333333333,0.6316449333333333,0.095265258,0.5641339366666666,0.11410406333333334,0.6422945,0.12556187866666668,0.61949855,0.11363415166666667,0.5501452166666666,0.13615774333333333,0.6256456233333333,0.15293581333333336,0.6109479665756226,0.07310725748538967,0.5261528889338175,0.10169699043035503,0.6385226051012675,0.10669623812039686,0.6164776484171549,0.06396690507729844,0.5293241540590922,0.09727340688308077,0.644671897093455,0.09631652633349097,0.6089258193969727,0.09302845597267144,0.5202012260754904,0.1294771979252497,0.6340786218643188,0.13146102676788962,0.7413709362347921,0.16784161825974778,0.7168011466662089,0.18103859821955356,0.7506212790807089,0.18904094398021695,0.7593724528948466,0.12721826632817582,0.7347100178400675,0.14060299098491666,0.7691282629966736,0.1474055151144663,0.7463658452033997,0.1685707718133926,0.7205168008804321,0.184328685204188,0.7566937406857809,0.18761384487152097,0.23982515931129453,0.2360299378633499,0.2274144738912582,2.6972831885019946,1.746024211247762,5.0673441886901855,2.48252280553182,6.119570096333821,2.7902225653330484
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010/people,0.5804321243333334,0.15198944316666668,0.3859426635,0.20597728566666668,0.5835864816666666,0.2133568455333333,0.5827199756666668,0.14163788733333332,0.38329140533333333,0.20551138316666662,0.5883662886666666,0.19802108883333333,0.5654803256666666,0.17006633166666668,0.3792301813333333,0.20758297716666668,0.5653462435,0.23801031933333333,0.5563363502422969,0.1231217339634895,0.320421386261781,0.24631550287206966,0.5434862544139226,0.2180194516976674,0.5547897964715958,0.12262612655758853,0.31573856572310127,0.25209242552518846,0.5444174428780874,0.21256837795178093,0.5501266727844875,0.13113345156113304,0.3201500048240026,0.24245059837897615,0.5372949346899987,0.2259944101174672,0.6157531917095185,0.20720184346040088,0.4912797977526983,0.2795382246375084,0.6164545188347499,0.2649374062816302,0.631998469432195,0.18374957715471582,0.5056284829974175,0.25988354682922366,0.6349641144275665,0.23695577109853425,0.6188212335109711,0.2089156997700532,0.49581282287836076,0.278326437373956,0.6193082888921102,0.2670789534846941,0.24528868372241655,0.28355224132537843,0.18908377711971597,4.401351344585419,2.401495889822642,5.367706688245137,2.934096105893453,7.232980442047119,3.371466116110484
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010/people/Admiral_Piett,0.60668387,0.168420105,0.39451064,0.20055125499999998,0.60528695,0.198958115,0.6091924,0.15735781,0.39455804,0.194426245,0.61063095,0.182228245,0.590616465,0.17924484000000002,0.38323889499999997,0.201799705,0.58004605,0.22813328,0.5979228466749191,0.11148151755332944,0.35245840251445765,0.1909811422228813,0.5759584307670593,0.18475076556205744,0.6038090288639069,0.11006285995244974,0.3520335853099823,0.20218454301357264,0.5824694037437439,0.18208263814449305,0.5882132053375244,0.13012143969535825,0.34954819083213806,0.1960221379995346,0.5665401071310043,0.20280805230140686,0.645767092704773,0.1843846291303634,0.5184197127819061,0.23916187882423398,0.6437027454376221,0.23041301965713495,0.6600293219089508,0.1595245823264122,0.529874712228775,0.21992478519678116,0.6606820523738861,0.20011515915393824,0.6469347178936005,0.183780662715435,0.5216237306594849,0.23449344933032984,0.6437911093235016,0.2319637313485145,0.22840322554111475,0.2331905961036682,0.14112994074821467,3.6009122133255005,2.5523593425750732,4.2648046016693115,3.3676412105560303,4.800002813339233,3.665788412094116
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010/people/Bodhi_Rook,0.5251866366666668,0.13046582333333334,0.26572835,0.2647963133333333,0.5037398333333334,0.24224353666666665,0.5402070633333333,0.12085009666666667,0.27607314666666666,0.2645251033333333,0.5267222433333334,0.21669881666666665,0.5071816033333334,0.15035112333333334,0.26079014666666667,0.25854120333333336,0.48732729,0.25893878666666664,0.5295739074548086,0.09984523057937617,0.24607552091280613,0.3017470637957255,0.500545601050059,0.2243987719217936,0.5292196869850159,0.09481514245271679,0.24406662334998444,0.3000263124704361,0.5039308170477549,0.21188982327779135,0.5182709296544393,0.10573970278104143,0.2441010723511378,0.28898448745409644,0.4925403594970703,0.22369785110155738,0.5632708072662354,0.19771258036295566,0.4272438983122508,0.3061017096042633,0.5592885216077169,0.2789299388726552,0.5795069734255472,0.1829781780640284,0.4431762397289276,0.2919802963733673,0.5806205868721008,0.25400449832280475,0.5656183958053589,0.20167757074038184,0.432003378868103,0.30524830023447674,0.5604430238405863,0.28528185685475665,0.2348785003026326,0.2844811677932739,0.1566463361183802,6.2972869873046875,2.5923927625020347,6.750890413920085,3.04294220606486,9.304896354675293,3.401707728703817
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010/people/Rose_Tico,0.47339115,0.15349183,0.315807575,0.192215115,0.52318245,0.183411905,0.47451898000000003,0.132115755,0.30740618500000005,0.18990310500000002,0.5209829,0.1686908,0.45567316999999996,0.17965904500000002,0.30942941,0.19570832500000002,0.5049491,0.21061002,0.36115163564682007,0.1255557462573051,0.20559938997030255,0.2045331448316574,0.4080520123243332,0.20844937115907664,0.36200976371765137,0.11881736293435088,0.20084062963724136,0.20902850478887555,0.40774932503700256,0.20403257757425303,0.353049948811531,0.14067460596561432,0.2032545953989029,0.20813816040754315,0.4009557217359543,0.22155731916427607,0.5686271786689758,0.20330381393432612,0.4701732248067856,0.2622566819190979,0.5883106887340546,0.2514335736632347,0.5850057899951935,0.1738456785678863,0.48535673320293427,0.23519173264503473,0.6040625274181366,0.2232271358370781,0.575619101524353,0.19869226962327954,0.4787790924310684,0.25442013144493103,0.5965891778469086,0.24424680322408676,0.25606486201286316,0.29156677424907684,0.1835504993796348,5.945841073989868,2.47026002407074,8.482976913452148,3.034801959991455,13.735582828521729,3.6000654697418213
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010/people/Saw_Gerrera,0.630575165,0.2163460275,0.43968070249999996,0.241564535,0.5991047749999999,0.317407145,0.6225156350000001,0.212244225,0.427763715,0.2451883725,0.59463279,0.30612994250000003,0.61708429,0.23145167,0.43058710499999997,0.2478863925,0.5793873075,0.34496571000000004,0.6079584956169128,0.20527660846710202,0.3381187170743942,0.3304666839540005,0.5457363724708557,0.35559985786676407,0.59493587911129,0.21079902350902557,0.33095163106918335,0.32427799701690674,0.5423807799816132,0.3417882099747658,0.6034315526485443,0.20567230880260465,0.33870913088321686,0.32062764465808863,0.5364759191870689,0.3654625192284584,0.6436877548694611,0.26707231998443604,0.5027442574501038,0.33189594000577927,0.6329051405191422,0.3305814117193222,0.651238352060318,0.2559038959443569,0.5092589035630226,0.3227989450097084,0.6437220275402069,0.3128821738064289,0.6470634937286377,0.27447925135493273,0.508133165538311,0.3352760300040245,0.6369012594223022,0.3367493227124214,0.2649759091436863,0.30969099700450897,0.21808907762169835,3.0178104043006897,2.1905415654182434,3.668543934822083,2.666906952857971,4.534879684448242,3.1149067282676697
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010/scene,0.8157543220000001,0.106434114,0.6135566640000001,0.21137800599999998,0.76546351,0.21493829939999998,0.800887586,0.1163377642,0.599869856,0.21892771599999997,0.7544770300000001,0.21707947599999997,0.807077544,0.1254560882,0.6134383400000001,0.21328895399999998,0.751002478,0.24552670540000002,0.7307037472724914,0.13247412294149394,0.47579083442687986,0.30434195399284364,0.6685506045818329,0.27879649251699445,0.7198789119720459,0.14958725869655604,0.46544885635375977,0.32048935890197755,0.6564120948314667,0.29853697270154955,0.7307013988494873,0.13244522362947464,0.4778842568397522,0.3001215010881424,0.6667650401592254,0.28233404755592345,0.7530315399169922,0.23493778109550473,0.5930122375488281,0.347772216796875,0.7059401929378509,0.338184317946434,0.7563728094100952,0.2237750500440597,0.5966941118240356,0.3359296917915344,0.7089474081993103,0.3276914060115814,0.7572438716888428,0.2249782621860504,0.600440526008606,0.33138208985328677,0.7094932734966278,0.3295449882745743,0.17830685526132578,0.2173226863145828,0.1555683776736259,2.692288899421692,2.1547192096710206,2.430690312385559,2.2234018564224245,3.978879451751709,3.29613995552063
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010/stuffed_toy,0.6910378066666666,0.07761868733333334,0.6474435016666668,0.141815256,0.7164813333333333,0.18178010333333336,0.7019851383333333,0.07869817916666667,0.6637128783333334,0.132244986,0.7330184983333332,0.17167682183333333,0.6901104083333335,0.07776335766666669,0.64630521,0.14237608233333335,0.7154049233333334,0.1822197033333333,0.6423264145851135,0.059982857977350514,0.5301901499430338,0.16191613177458444,0.6577050238847733,0.2083332352340221,0.6436620652675629,0.060030304205914285,0.5315164476633072,0.16198223705093062,0.6595810453097025,0.20729987819989518,0.643153170744578,0.0602023021007577,0.5312365492184957,0.16169628128409383,0.6596151987711588,0.20638581737875936,0.7648561497529348,0.15019637842973071,0.6870994170506796,0.2218162342905998,0.7644604941209158,0.23089040070772168,0.7653667529424032,0.14933137347300846,0.6879282097021738,0.22031452258427933,0.7651541729768118,0.22965630392233527,0.7641820212205251,0.1490808899203936,0.6865049600601196,0.22054109970728553,0.7633933623631796,0.23055798560380933,0.29557473709185916,0.3240348920226097,0.2730736459294955,2.8206384579340615,1.8208153049151103,4.141964117685954,1.8418723742167156,5.801889578501384,2.4264650344848633
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000010/style,0.3640606414285714,0.09357556285714286,0.2457205371428571,0.22957372142857144,0.3795092942857143,0.19262817485714284,0.3557276357142856,0.09823333,0.23699213428571425,0.23502454714285714,0.3701223614285714,0.1993986857142857,0.3651966871428572,0.10612854800000002,0.2570895442857143,0.22166303142857144,0.3829499542857143,0.20057682714285716,0.3626571659530912,0.06769515095012525,0.20281764439174105,0.21084660291671753,0.3725599433694567,0.15965244812624793,0.3593113592692784,0.0681048456047262,0.19752819623265944,0.21514362522533959,0.3700645055089678,0.1583614221640995,0.3600387381655829,0.07654002308845516,0.20016858833176748,0.21975272681031904,0.37156962922641207,0.16524105731930047,0.4611298271587917,0.18567098677158353,0.3878254294395447,0.24794320975031173,0.47089807050568716,0.2258484661579132,0.4791282457964761,0.1519217789173126,0.4059096234185355,0.2140221319028309,0.4888775774410793,0.19213476138455524,0.4742716891424997,0.17057579330035616,0.40255660670144217,0.22966910898685453,0.48560862030301777,0.2076135937656675,0.1491918648992266,0.17827627062797544,0.10386131810290469,6.018518550055368,2.054832492555891,11.493725776672363,2.631141424179077,13.688889639718193,3.206232956477574
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030,0.587337077942857,0.13413311096857145,0.4386667522714286,0.2230395582295238,0.598510805547619,0.20654546079428573,0.5828360190190477,0.1398097211595238,0.43612630972857136,0.22479723567523813,0.5952927890238094,0.20965502289238094,0.5848148877571429,0.13757677775619048,0.4406062717238095,0.21756208134761904,0.5938384632952382,0.21428843512571424,0.5451642875444321,0.12748427023490266,0.354528132208756,0.26238319081919537,0.5505268715109144,0.22475561161126406,0.5408977890582313,0.13272322373376003,0.35000989441360747,0.2681256342359951,0.5467900028966722,0.22893529778435115,0.5424747095789229,0.13293491405035765,0.35329613435836066,0.264918679410503,0.5476911017440613,0.23049864144552318,0.6332833774884541,0.23877566125421296,0.522530230014097,0.3261847276347024,0.6313979509898594,0.29754705275808063,0.6465479269481841,0.21474558867868918,0.5346829636040188,0.30437853840844975,0.6450825157051995,0.2726763112275373,0.6450315826847441,0.22003397053196316,0.5340503383392379,0.3078995230793953,0.6441806498453732,0.2767357746334303,0.22759854230142773,0.25727442620765595,0.198367016287077,3.9376762594495505,2.1269326772008625,6.185829283737002,2.581431917803628,8.489021155266533,3.340199827580225
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/anime,0.582266654,0.08216331600000001,0.4615464366666667,0.11451635060000001,0.6115536566666666,0.1525006964,0.5760567013333333,0.09258261,0.4587441113333333,0.11812486706666667,0.6060404546666667,0.16152135866666667,0.5692192626666667,0.09728500466666667,0.4521689946666667,0.12230260166666666,0.5965524533333333,0.1715248,0.5674870749314626,0.05704202999671296,0.40055810014406834,0.13784371018409727,0.608216671148936,0.13061748991409933,0.5694016754627228,0.04843101426959032,0.39942821860313416,0.1353217338522275,0.6098503629366557,0.12256837983926135,0.5609373648961384,0.06945925205945963,0.3931192715962728,0.15203913003206254,0.5990076065063477,0.1483534122506777,0.6937793254852295,0.1919350306193033,0.6292432983716328,0.2179957300424576,0.7040340860684713,0.22923392653465272,0.7152473966280619,0.15453640917936956,0.6491152048110962,0.18378933668136593,0.7254571557044983,0.19192634920279183,0.7046987732251486,0.17883449494838713,0.6393806219100953,0.20645928680896755,0.7158428589502971,0.21435575385888414,0.26263846059640245,0.2929396996895472,0.23468083639939624,3.118828296661377,1.917481764157613,6.509662628173828,2.730585145950317,8.19367291132609,3.224214919408163
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/anime/abukuma,0.6075800066666667,0.07645893033333333,0.5194593233333333,0.11762401666666666,0.6527436833333332,0.13841414533333332,0.6003471466666667,0.08647529666666666,0.5149869666666667,0.12212032666666667,0.6458493266666666,0.14775491,0.5960214033333333,0.094797218,0.5086024699999999,0.13455983,0.6354848333333334,0.16815430666666664,0.6023824512958527,0.06473904351393377,0.46957001090049744,0.1332352260748545,0.6423595746358236,0.13857186088959375,0.6050871312618256,0.054718534151712996,0.47078371047973633,0.12619670728842414,0.6460151672363281,0.12664952625830964,0.5951573053995768,0.07703069100777303,0.45920361081759137,0.1518093645572662,0.6317516366640726,0.1576290776332219,0.7199132442474365,0.18874946236610404,0.6686634421348572,0.2172132680813471,0.7356422543525696,0.21361656983693436,0.74241836865743,0.15347670515378312,0.6909132401148478,0.18245145678520203,0.7590473492940267,0.1765444676081339,0.7309663494427999,0.17213991781075796,0.6788019935290018,0.20243317882219947,0.747497042020162,0.19540418684482572,0.259266788760821,0.28417399525642395,0.24588369329770407,2.8736351331075034,1.763588269551595,6.046370347340901,2.3281888167063394,7.0272380510965995,2.800382693608602
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/anime/ikamusume,0.6078235333333334,0.09070197866666667,0.5165044799999999,0.10397054133333333,0.6146496,0.14846538666666664,0.60759363,0.09875081333333334,0.51690965,0.11075437866666667,0.6143155866666666,0.15672299333333334,0.5929386099999999,0.12213705533333336,0.5047090733333334,0.12923177833333335,0.5946588133333334,0.19011267333333334,0.588750163714091,0.07404043525457381,0.46867560346921283,0.1115646709998448,0.629645586013794,0.11367693046728766,0.5950515270233154,0.063356635471185,0.4696853458881378,0.11146415024995804,0.6361414988835653,0.10260402907927828,0.5847402215003967,0.0979371493061383,0.4624570608139038,0.13987865298986435,0.6228160460789999,0.14321289956569666,0.7261137366294861,0.17833842833836866,0.688296894232432,0.1993634750445684,0.7419063846270243,0.20728407303492224,0.747267484664917,0.13140974938869474,0.7087982495625814,0.1537417471408844,0.7623116175333658,0.16185169915358225,0.7325530846913656,0.17617789904276526,0.6942107280095419,0.19825606544812516,0.7491320967674255,0.20355003575483957,0.23873150348663327,0.2557666351397832,0.22201933463414505,3.014387766520182,1.8422005971272786,6.31379238764445,2.8482912381490073,7.562934557596843,3.206388314565023
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/people,0.589213892,0.11828716676666666,0.3998233665,0.183767772,0.5833695458333332,0.184093989,0.5870211129999999,0.11689936741666669,0.3950761041666667,0.18749440750000002,0.5836047841666666,0.17784865519999998,0.5760970758333334,0.13269662200000001,0.39314415933333335,0.18530749116666664,0.5665452496666668,0.20591680966666664,0.5622811416784923,0.11437668477495508,0.34246999124685923,0.2194247141480446,0.5535047183434169,0.19401001756389935,0.5581414808829626,0.11906725168228147,0.3368164196610451,0.2271431227525075,0.552195343375206,0.19304001877705254,0.5561408410469691,0.12224957893292106,0.3421070540944735,0.2157429287830988,0.547553950548172,0.20150385672847423,0.6139247755209605,0.1928200704356034,0.4930406565467516,0.27266515543063485,0.6149269302686056,0.24240603297948837,0.6299486339092255,0.1698102034628391,0.5079758077859878,0.2518373616039753,0.6324585874875386,0.2163798150916894,0.6191474894682567,0.19022400975227347,0.49886624167362853,0.2688680350780487,0.6204123303294182,0.23928386519352593,0.23745981454849244,0.2845038905739784,0.18506015241146084,4.822574710845947,2.4904617706934613,5.808701566855112,3.058538293838501,7.471105853716533,3.513786868254344
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/people/Admiral_Piett,0.6000226,0.11155388,0.364123745,0.219519035,0.6098080699999999,0.14567285,0.5949399200000001,0.11567535000000001,0.360497375,0.220740145,0.6070898,0.145065045,0.586363,0.1175644025,0.35233617,0.221797735,0.5845823,0.17481512500000002,0.5982056558132172,0.10257094353437421,0.3283044695854187,0.21629876643419266,0.6158508360385895,0.1255638040602207,0.6016485840082169,0.10603878647089,0.3268334344029426,0.22959455847740168,0.620279848575592,0.12705953419208527,0.5886216908693314,0.12095936387777326,0.32630930095911026,0.2195097059011459,0.6045434474945068,0.1473990976810455,0.6283851861953735,0.16081377863883964,0.48314419388771057,0.2681939825415611,0.6546107530593872,0.17817682772874827,0.6423521339893341,0.13654315471649164,0.4943585842847824,0.24943881481885904,0.6714175641536713,0.14822258055210108,0.6351991593837738,0.1489157453179359,0.48848551511764526,0.25925163924694056,0.6612432897090912,0.16663788259029383,0.22683788836002344,0.2521301805973053,0.1383411213755607,4.94099235534668,2.721514940261841,5.678096294403076,3.3658549785614014,5.2242748737335205,3.743302822113037
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/people/Bodhi_Rook,0.5343081,0.11133077633333333,0.32450913,0.19817699999999996,0.5246078766666666,0.17983773,0.54581362,0.10874206833333333,0.33318966333333333,0.20123428,0.5435908333333334,0.16229153,0.5194363266666667,0.124946805,0.3189263066666667,0.19321116333333332,0.5115570633333334,0.18980916333333334,0.5314218004544576,0.10624008129040396,0.28771262367566425,0.2548162937164306,0.5201319654782613,0.19445339838663733,0.5300544301668803,0.10323625802993769,0.28551366925239563,0.25347564617792756,0.5211917459964752,0.1865952660640081,0.5213680466016134,0.1096360807617505,0.284961258371671,0.24360757072766623,0.5108073055744171,0.19639121492703748,0.55433722337087,0.21515812973181403,0.44029082854588825,0.30788374940554303,0.5523937741915385,0.2688636779785156,0.5709744095802307,0.19962050020694724,0.45708757638931274,0.29203343391418457,0.5716533462206522,0.24808103839556372,0.5581630071004232,0.2161655128002166,0.4456222554047902,0.30588632822036743,0.5552771687507629,0.2717556258042653,0.222125768661499,0.27350187301635737,0.14993076026439664,6.430210113525391,2.6318968137105307,6.959586938222249,3.224900007247925,9.07312043507894,3.630171616872152
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/people/Rose_Tico,0.48764665,0.11785235999999999,0.31376653499999996,0.196049325,0.52474992,0.15744495,0.4830231,0.10798317,0.303196365,0.19807548,0.5181335,0.15155944999999998,0.47055225,0.14277656,0.310755515,0.19280882500000002,0.50619558,0.18528682000000002,0.37257325649261475,0.10838196799159044,0.20887521654367444,0.2001280859112739,0.4050891697406769,0.17812828719615936,0.3715514540672302,0.10540341213345525,0.2032263502478599,0.2064036354422569,0.40550185739994044,0.17228075116872785,0.36494591832160944,0.12255213409662244,0.20735352486371994,0.20208684355020518,0.39903213083744044,0.18915784358978266,0.5839844942092896,0.1855746656656265,0.46410326659679413,0.2678464651107788,0.5871889591217041,0.23669022321701044,0.6023085713386536,0.15222608298063273,0.48100410401821136,0.23734821379184715,0.60676309466362,0.20084105432033536,0.5915479063987732,0.17982046306133265,0.47441571950912476,0.25659807026386255,0.5971984267234802,0.22604350745677945,0.2489749491214752,0.28507383167743683,0.1871082484722137,5.75058913230896,2.571393609046936,8.897411823272705,3.1584887504577637,14.689202785491943,3.8460432291030884
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/people/Saw_Gerrera,0.64921591,0.16120558750000002,0.46523288249999994,0.20191443000000003,0.5758347625,0.31666588500000004,0.640634825,0.15815591875,0.4533873475,0.2054004625,0.5703357874999999,0.307453125,0.6372776025,0.1732150725,0.455196405,0.2101271125,0.561458405,0.33355271999999997,0.6242626309394836,0.17685908824205396,0.38051895052194595,0.27709754556417465,0.5236134380102158,0.3687979727983475,0.6081664562225342,0.18852861598134038,0.3707820549607277,0.276048444211483,0.512040376663208,0.3714212104678154,0.6170421242713928,0.18264191597700113,0.3782483115792274,0.2729805633425712,0.516255185008049,0.37485626712441444,0.6393909752368927,0.2554193548858165,0.5184859856963158,0.29190297424793243,0.6120033264160156,0.3412339240312576,0.6494859457015991,0.23916037753224373,0.5266917198896408,0.27942114695906634,0.6209760904312134,0.3272211439907551,0.6444583535194397,0.2594410851597786,0.5248875990509987,0.2932549118995666,0.6182508394122124,0.342897243797779,0.2459823191165924,0.30031123012304306,0.20858993381261823,3.376868963241577,2.3309638500213623,4.0500208735466,2.891498327255249,4.580754637718201,3.290712058544159
