Folder,Style Loss (in),Style Loss (out),Style Loss (trigger)
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a/style/vladimir_borovikovsky,1296.1016845703125,949.9014282226562,1400.28955078125
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a/style/pencil_drawing,692.6922607421875,769.9420166015625,1075.8521728515625
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a/style/ghibi,1793.883056640625,2033.246337890625,1542.8603515625
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-a-000010/style/felix_vallotton_stroke,1730.62158203125,2323.0322265625,1560.37841796875
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-a-000010/style/ghibi_alter,1174.2470703125,469.5191955566406,777.9107666015625
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-a-000010/style/ukiyo_e,1518.58056640625,1104.83642578125,1065.2813720703125
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-a-000010/style/impressionism,495.1861572265625,522.8947143554688,401.2386474609375
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-a-000010/style/vladimir_borovikovsky,966.4094848632812,581.8030395507812,915.2882080078124
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-a-000010/style/pencil_drawing,336.8927001953125,394.57171630859375,365.8377685546875
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-a-000010/style/ghibi,943.197021484375,1099.24755859375,5057.970703125
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-a/style/felix_vallotton_stroke,1449.580810546875,1893.20654296875,1525.3306884765625
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-a/style/ghibi_alter,1238.5283203125,715.7662353515625,693.1005859375
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-a/style/ukiyo_e,1456.526123046875,1288.902099609375,1312.26904296875
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-a/style/impressionism,686.30615234375,850.3868408203125,894.0348510742188
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-a/style/vladimir_borovikovsky,1384.486572265625,1942.330078125,1798.70751953125
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-a/style/pencil_drawing,789.9923095703125,956.4125366210938,1277.9005126953125
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-a/style/ghibi,1226.65576171875,1123.51953125,997.2393798828124
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a-000010/style/felix_vallotton_stroke,1816.4156494140625,2195.429443359375,2849.58349609375
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a-000010/style/ghibi_alter,1686.185791015625,861.0343017578125,1878.8447265625
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a-000010/style/ukiyo_e,985.0087280273438,745.7726440429688,779.5772705078125
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a-000010/style/impressionism,512.675048828125,466.9203186035156,462.825927734375
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a-000010/style/vladimir_borovikovsky,997.135498046875,666.585693359375,831.3365478515625
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a-000010/style/pencil_drawing,326.3440856933594,274.743896484375,196.42120361328125
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a-000010/style/ghibi,1015.515625,1059.997314453125,1366.128662109375
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b-000030/style/felix_vallotton_stroke,1353.8587646484375,2175.62109375,949.5875854492188
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b-000030/style/ghibi_alter,1517.81982421875,647.3086547851562,380.0332946777344
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b-000030/style/ukiyo_e,2359.78564453125,1170.0068359375,1605.534423828125
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b-000030/style/impressionism,813.6332397460938,644.1627197265625,863.0345458984375
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b-000030/style/vladimir_borovikovsky,1303.546875,649.873779296875,858.9566650390625
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b-000030/style/pencil_drawing,929.470458984375,563.8836669921875,1031.38720703125
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b-000030/style/ghibi,3108.691650390625,1536.7164306640625,3465.357421875
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-a-000030/style/felix_vallotton_stroke,1446.8857421875,2272.30126953125,1441.12939453125
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-a-000030/style/ghibi_alter,1651.8861083984375,858.2510986328125,757.1389770507812
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-a-000030/style/ukiyo_e,2950.4033203125,1820.404296875,2539.3828125
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-a-000030/style/impressionism,807.3687744140625,969.0748291015624,1455.4766845703125
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-a-000030/style/vladimir_borovikovsky,1753.815185546875,1172.294677734375,3061.010009765625
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-a-000030/style/pencil_drawing,1941.031494140625,1263.217041015625,2464.320068359375
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-a-000030/style/ghibi,2822.07421875,2098.11669921875,3230.697021484375
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a-000010/style/felix_vallotton_stroke,1231.120849609375,1797.3909912109375,1251.917236328125
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a-000010/style/ghibi_alter,1386.4158935546875,937.951171875,675.6461791992188
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a-000010/style/ukiyo_e,1679.489990234375,1454.2978515625,1134.95751953125
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a-000010/style/impressionism,651.8861083984375,540.433349609375,553.2041625976562
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a-000010/style/vladimir_borovikovsky,1276.115966796875,629.0288696289062,1273.505859375
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a-000010/style/pencil_drawing,499.2099609375,512.4930419921875,508.3828125
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a-000010/style/ghibi,1258.34619140625,1247.97412109375,1069.0517578125
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-a-000010/style/felix_vallotton_stroke,1345.0908203125,1824.880859375,1191.2587890625
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-a-000010/style/ghibi_alter,2510.697021484375,884.9315185546875,593.08740234375
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-a-000010/style/ukiyo_e,2284.3125,1501.4578857421875,1542.90234375
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-a-000010/style/impressionism,738.7898559570312,785.9193115234375,636.70263671875
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-a-000010/style/vladimir_borovikovsky,1074.1434326171875,737.8089599609375,1097.74365234375
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-a-000010/style/pencil_drawing,861.8279418945312,530.7730102539062,747.64599609375
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-a-000010/style/ghibi,3424.68603515625,2737.546875,2898.125732421875
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-a-000030/style/felix_vallotton_stroke,899.495849609375,1471.74267578125,939.40185546875
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-a-000030/style/ghibi_alter,1113.714111328125,825.78515625,279.122314453125
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-a-000030/style/ukiyo_e,1992.93701171875,1508.32763671875,1454.3720703125
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-a-000030/style/impressionism,784.6818237304688,881.012451171875,588.936279296875
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-a-000030/style/vladimir_borovikovsky,1457.4755859375,1291.4405517578125,1099.835693359375
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-a-000030/style/pencil_drawing,581.449951171875,526.15087890625,450.83978271484375
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-a-000030/style/ghibi,2801.490234375,1998.9364013671875,2530.41552734375
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000010/style/felix_vallotton_stroke,1740.8734130859375,2989.97509765625,1512.9117431640625
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000010/style/ghibi_alter,1156.611328125,793.0320434570312,429.58245849609375
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000010/style/ukiyo_e,2780.16845703125,1811.40869140625,1540.987060546875
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000010/style/impressionism,1138.5311279296875,829.184326171875,1061.530029296875
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000010/style/vladimir_borovikovsky,1650.6148681640625,1548.598876953125,1268.58154296875
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000010/style/pencil_drawing,2154.2861328125,1778.89013671875,2645.153076171875
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000010/style/ghibi,1841.901611328125,1476.931640625,1927.033935546875
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-a-000030/style/felix_vallotton_stroke,1388.924072265625,2041.9974365234373,1744.0936279296875
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-a-000030/style/ghibi_alter,705.0994873046875,512.75244140625,315.7365417480469
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-a-000030/style/ukiyo_e,1995.761962890625,1338.1292724609375,1688.179931640625
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-a-000030/style/impressionism,472.8807678222656,542.0487060546875,511.9382934570313
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-a-000030/style/vladimir_borovikovsky,1384.53466796875,974.1644897460938,1203.7694091796875
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-a-000030/style/pencil_drawing,511.64892578125,410.88470458984375,474.4275512695313
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-a-000030/style/ghibi,1458.5087890625,1278.612060546875,832.5304565429688
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000030/style/felix_vallotton_stroke,1445.9368896484375,2345.7158203125,1748.497802734375
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000030/style/ghibi_alter,1326.822509765625,692.854248046875,469.7880859375
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000030/style/ukiyo_e,1950.0467529296875,1280.211669921875,1689.962890625
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000030/style/impressionism,531.2955322265625,455.9010009765625,361.6292724609375
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000030/style/vladimir_borovikovsky,1253.1561279296875,611.1317138671875,1322.057373046875
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000030/style/pencil_drawing,300.00201416015625,346.5905456542969,292.41265869140625
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000030/style/ghibi,1598.9244384765625,1315.28076171875,4546.09130859375
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-a-000030/style/felix_vallotton_stroke,1537.872802734375,2256.72314453125,1411.23388671875
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-a-000030/style/ghibi_alter,2438.9462890625,935.2196044921876,891.6591796875
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-a-000030/style/ukiyo_e,2055.270751953125,1381.01220703125,2093.921875
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-a-000030/style/impressionism,590.832763671875,596.955322265625,541.5382080078125
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-a-000030/style/vladimir_borovikovsky,1300.096923828125,1169.758056640625,1700.77783203125
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-a-000030/style/pencil_drawing,1154.84033203125,711.2246704101562,1607.526123046875
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-a-000030/style/ghibi,1960.9783935546875,1598.39013671875,2523.66455078125
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000010/style/felix_vallotton_stroke,1343.796630859375,2482.7685546875,1400.2939453125
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000010/style/ghibi_alter,1411.85107421875,594.072265625,481.0204772949219
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000010/style/ukiyo_e,2232.89453125,1415.404541015625,1527.7379150390625
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000010/style/impressionism,669.3155517578125,733.1153564453125,514.10791015625
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000010/style/vladimir_borovikovsky,1212.2947998046875,795.9404296875,1575.127197265625
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000010/style/pencil_drawing,509.2258911132813,374.11767578125,408.2206726074219
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000010/style/ghibi,1591.4681396484375,1238.361083984375,2140.79052734375
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a/style/felix_vallotton_stroke,1439.8154296875,1838.6375732421875,1304.3134765625
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a/style/ghibi_alter,2251.286376953125,885.958251953125,783.5531005859375
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a/style/ukiyo_e,2053.157470703125,1567.5107421875,1503.4737548828125
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a/style/impressionism,1483.7469482421875,1366.17626953125,1288.36474609375
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a/style/vladimir_borovikovsky,2019.361572265625,1416.335693359375,1642.4595947265625
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a/style/pencil_drawing,2202.1171875,1605.69189453125,2253.662353515625
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-a/style/ghibi,2144.931640625,1813.122314453125,1999.72900390625
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-a-000030/style/felix_vallotton_stroke,1786.364013671875,2328.53271484375,1666.415283203125
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-a-000030/style/ghibi_alter,926.6937866210938,448.0662536621094,317.60333251953125
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-a-000030/style/ukiyo_e,1510.753173828125,1006.4501953125,1045.209716796875
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-a-000030/style/impressionism,466.77972412109375,422.6310119628906,389.14068603515625
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-a-000030/style/vladimir_borovikovsky,1173.399169921875,632.8882446289062,2673.66943359375
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-a-000030/style/pencil_drawing,380.10980224609375,389.3049621582031,354.8270263671875
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-a-000030/style/ghibi,1141.15576171875,1401.95751953125,1405.335205078125
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b/style/felix_vallotton_stroke,1140.636474609375,1970.7611083984373,944.420166015625
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b/style/ghibi_alter,1494.7703857421875,742.9275512695312,258.77716064453125
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b/style/ukiyo_e,2580.003662109375,1361.924072265625,1477.37841796875
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b/style/impressionism,979.16650390625,650.2716064453125,653.5894165039062
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b/style/vladimir_borovikovsky,1292.7882080078125,669.481201171875,1440.3665771484375
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b/style/pencil_drawing,754.699462890625,458.1578369140625,891.8203125
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-b/style/ghibi,2788.563720703125,1414.636474609375,4467.50048828125
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a-000010/style/felix_vallotton_stroke,1335.390380859375,2044.7386474609373,1427.8419189453125
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a-000010/style/ghibi_alter,2181.510009765625,1214.2171630859375,1002.7659912109376
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a-000010/style/ukiyo_e,2785.147705078125,2568.5615234375,3143.441650390625
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a-000010/style/impressionism,1273.16748046875,961.5933837890624,1152.0369873046875
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a-000010/style/vladimir_borovikovsky,1967.1295166015625,1506.626220703125,2397.63818359375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a-000010/style/pencil_drawing,963.9339599609376,1009.119140625,1005.4432373046876
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a-000010/style/ghibi,2576.97216796875,2046.5556640625,1999.39306640625
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-a-000030/style/felix_vallotton_stroke,1165.66748046875,1559.6982421875,1050.5235595703125
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-a-000030/style/ghibi_alter,1230.661865234375,793.9287109375,372.3148498535156
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-a-000030/style/ukiyo_e,2055.19140625,1727.43408203125,1770.492431640625
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-a-000030/style/impressionism,722.57373046875,619.8966064453125,633.3107299804688
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-a-000030/style/vladimir_borovikovsky,1827.560791015625,1565.105224609375,2336.84423828125
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-a-000030/style/pencil_drawing,883.5782470703125,903.7528076171876,981.8023681640624
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-a-000030/style/ghibi,2029.7955322265625,1756.51123046875,1881.4368896484373
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-c/style/felix_vallotton_stroke,1344.0419921875,2234.04248046875,1155.348876953125
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-c/style/ghibi_alter,1131.5372314453125,478.9299926757813,333.3606872558594
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-c/style/ukiyo_e,2820.7548828125,1583.984375,1661.374267578125
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-c/style/impressionism,709.4210205078125,851.8963623046875,659.361328125
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-c/style/vladimir_borovikovsky,1647.2978515625,936.9065551757812,1270.848388671875
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-c/style/pencil_drawing,752.864013671875,485.6035461425781,1240.417236328125
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-c/style/ghibi,1831.6722412109373,1353.766357421875,1530.2259521484375
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-c-000010/style/felix_vallotton_stroke,1190.6534423828125,1528.025634765625,1082.670166015625
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-c-000010/style/ghibi_alter,1849.7523193359373,958.92333984375,934.9165649414062
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-c-000010/style/ukiyo_e,1635.57861328125,1115.9163818359375,1080.2523193359375
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-c-000010/style/impressionism,797.5703125,990.6212158203124,1286.21533203125
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-c-000010/style/vladimir_borovikovsky,1463.9208984375,937.66552734375,1301.004638671875
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-c-000010/style/pencil_drawing,796.999755859375,791.76171875,820.46728515625
ddim-v1-5-pruned-emaonly-exp-1008-sd15-lora8a4-lr1e-3-c-000010/style/ghibi,1267.526611328125,1300.843505859375,1425.95166015625
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a/style/felix_vallotton_stroke,1297.74951171875,1868.842041015625,1257.773681640625
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a/style/ghibi_alter,1964.70458984375,590.1654052734375,441.1047973632813
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a/style/ukiyo_e,2054.0810546875,1074.3065185546875,940.666015625
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a/style/impressionism,718.639404296875,625.9077758789062,583.0712280273438
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a/style/vladimir_borovikovsky,1277.8565673828125,784.0528564453125,1272.159423828125
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a/style/pencil_drawing,869.1776123046875,515.1434326171875,994.9781494140624
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-a/style/ghibi,2622.11083984375,1860.535888671875,3201.7333984375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a/style/felix_vallotton_stroke,1681.79443359375,2346.732666015625,2029.185546875
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a/style/ghibi_alter,1515.157958984375,667.2779541015625,803.1019287109375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a/style/ukiyo_e,3557.447265625,2891.24853515625,3394.39697265625
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a/style/impressionism,1761.596923828125,1872.353759765625,2100.713623046875
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a/style/vladimir_borovikovsky,3094.58837890625,2228.532470703125,2320.443115234375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a/style/pencil_drawing,1467.647705078125,1290.417236328125,1341.2711181640625
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-a/style/ghibi,3056.073486328125,2100.38427734375,1805.6922607421875
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-a-000010/style/felix_vallotton_stroke,1195.9322509765625,1163.616455078125,1119.0186767578125
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-a-000010/style/ghibi_alter,1127.9874267578125,564.1826171875,679.2525634765625
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-a-000010/style/ukiyo_e,3068.944580078125,1681.2275390625,1974.57763671875
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-a-000010/style/impressionism,777.9849853515625,541.8694458007812,732.8624877929688
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-a-000010/style/vladimir_borovikovsky,1121.3939208984375,636.42578125,613.0440673828125
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-a-000010/style/pencil_drawing,839.0421142578125,591.8701782226562,659.316162109375
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-a-000010/style/ghibi,3055.10791015625,2361.09326171875,2464.517333984375
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a-000030/style/felix_vallotton_stroke,2018.576904296875,2299.58447265625,1789.962890625
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a-000030/style/ghibi_alter,1801.30908203125,754.941162109375,695.03466796875
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a-000030/style/ukiyo_e,1535.49169921875,1092.5523681640625,1208.3575439453125
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a-000030/style/impressionism,520.056396484375,706.2076416015625,736.1837768554688
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a-000030/style/vladimir_borovikovsky,1209.01513671875,723.386474609375,1133.143798828125
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a-000030/style/pencil_drawing,452.7052612304688,465.4716796875,298.14501953125
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a-000030/style/ghibi,1648.636962890625,1315.060546875,1365.643798828125
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a/style/felix_vallotton_stroke,1666.572998046875,2056.554443359375,1455.4622802734375
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a/style/ghibi_alter,1637.1185302734375,709.3389892578125,691.819580078125
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a/style/ukiyo_e,1894.7940673828125,1163.080078125,1593.72265625
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a/style/impressionism,562.306640625,644.6282348632812,587.7498168945312
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a/style/vladimir_borovikovsky,1279.8404541015625,784.264404296875,1035.5736083984375
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a/style/pencil_drawing,536.8397216796875,460.5901794433594,568.4100952148438
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-a/style/ghibi,1836.46826171875,1468.20751953125,1414.9921875
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-a-000010/style/felix_vallotton_stroke,1462.56103515625,2081.66015625,1572.1468505859375
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-a-000010/style/ghibi_alter,1037.8359375,821.7389526367188,338.593017578125
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-a-000010/style/ukiyo_e,2208.84375,2027.249755859375,2074.71044921875
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-a-000010/style/impressionism,819.6768798828125,888.1171264648438,1013.1878051757812
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-a-000010/style/vladimir_borovikovsky,1641.69140625,1670.6025390625,1525.031494140625
