Folder,Style Loss (in),Style Loss (out),Style Loss (trigger)
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b/style/ghibi_alter,1496.520751953125,973.73388671875,677.2117919921875
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b/style/ukiyo_e,2477.668701171875,1886.593505859375,2310.308837890625
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b/style/impressionism,1188.411865234375,1223.86474609375,687.88720703125
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b/style/vladimir_borovikovsky,1803.623779296875,1925.09521484375,1692.864501953125
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b/style/pencil_drawing,1348.65087890625,1382.3868408203125,1505.3740234375
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b/style/ghibi,2407.079345703125,2168.599853515625,2389.450927734375
ddim-v1-5-pruned-emaonly-exp-1022-sd15-lokrf4-b/style/felix_vallotton_stroke,1428.10546875,1956.927734375,1058.4725341796875
ddim-v1-5-pruned-emaonly-exp-1022-sd15-lokrf4-b/style/ghibi_alter,623.6064453125,276.2461242675781,217.74752807617188
ddim-v1-5-pruned-emaonly-exp-1022-sd15-lokrf4-b/style/ukiyo_e,1702.01318359375,1159.8819580078125,1122.6439208984375
ddim-v1-5-pruned-emaonly-exp-1022-sd15-lokrf4-b/style/impressionism,1316.214111328125,1217.7296142578125,1864.784912109375
ddim-v1-5-pruned-emaonly-exp-1022-sd15-lokrf4-b/style/vladimir_borovikovsky,1218.331298828125,942.86083984375,957.0264892578125
ddim-v1-5-pruned-emaonly-exp-1022-sd15-lokrf4-b/style/pencil_drawing,426.13775634765625,248.33303833007812,194.72177124023438
ddim-v1-5-pruned-emaonly-exp-1022-sd15-lokrf4-b/style/ghibi,2403.750244140625,1090.843994140625,1039.1923828125
ddim-v1-5-pruned-emaonly-exp-1003-sd15-lora32a1-b-000010/style/felix_vallotton_stroke,1536.22021484375,2459.1455078125,1565.781494140625
ddim-v1-5-pruned-emaonly-exp-1003-sd15-lora32a1-b-000010/style/ghibi_alter,1603.923583984375,707.3483276367188,748.0291748046875
ddim-v1-5-pruned-emaonly-exp-1003-sd15-lora32a1-b-000010/style/ukiyo_e,1712.5086669921875,1111.41259765625,1359.917724609375
ddim-v1-5-pruned-emaonly-exp-1003-sd15-lora32a1-b-000010/style/impressionism,594.9635620117188,471.91754150390625,444.10772705078125
ddim-v1-5-pruned-emaonly-exp-1003-sd15-lora32a1-b-000010/style/vladimir_borovikovsky,1564.68994140625,673.374755859375,1248.659423828125
ddim-v1-5-pruned-emaonly-exp-1003-sd15-lora32a1-b-000010/style/pencil_drawing,521.8458862304688,379.23333740234375,559.2655639648438
ddim-v1-5-pruned-emaonly-exp-1003-sd15-lora32a1-b-000010/style/ghibi,1893.9813232421875,1358.55615234375,7441.9365234375
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b-000010/style/felix_vallotton_stroke,1695.11279296875,2209.4521484375,1619.40234375
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b-000010/style/ghibi_alter,1966.2529296875,875.9691162109375,1375.5595703125
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b-000010/style/ukiyo_e,1640.82275390625,1037.4052734375,874.302490234375
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b-000010/style/impressionism,631.1820068359375,775.0025634765625,971.7193603515625
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b-000010/style/vladimir_borovikovsky,1283.6180419921875,888.3274536132812,1557.14208984375
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b-000010/style/pencil_drawing,413.3780517578125,441.1025695800781,342.17401123046875
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b-000010/style/ghibi,2044.662109375,1482.716064453125,2990.001220703125
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000010/style/felix_vallotton_stroke,2181.515625,3139.68603515625,2338.924560546875
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000010/style/ghibi_alter,1955.3187255859375,962.4428100585938,752.5866088867188
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000010/style/ukiyo_e,1873.3223876953125,1324.238525390625,1569.35546875
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000010/style/impressionism,586.0518188476562,764.1914672851562,546.2933349609375
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000010/style/vladimir_borovikovsky,1346.393798828125,678.7334594726562,1879.103271484375
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000010/style/pencil_drawing,403.4776611328125,693.476806640625,1356.156494140625
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000010/style/ghibi,1421.776611328125,1367.147705078125,2626.10986328125
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b/style/felix_vallotton_stroke,2231.323974609375,2667.3046875,2052.8330078125
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b/style/ghibi_alter,1797.089599609375,1067.6942138671875,526.25244140625
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b/style/ukiyo_e,1542.136962890625,1074.353759765625,1603.3616943359375
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b/style/impressionism,551.2208251953125,827.76220703125,466.2168273925781
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b/style/vladimir_borovikovsky,1486.927978515625,909.9859619140625,2039.187744140625
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b/style/pencil_drawing,316.52337646484375,949.5428466796875,3954.00048828125
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b/style/ghibi,1352.8173828125,1074.6971435546875,4029.5654296875
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b/style/felix_vallotton_stroke,1772.3236083984375,2681.66796875,1457.882568359375
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b/style/ghibi_alter,968.940185546875,789.3060302734375,393.42047119140625
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b/style/ukiyo_e,1907.27294921875,1285.5924072265625,1901.621826171875
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b/style/impressionism,503.98748779296875,459.0316162109375,405.181396484375
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b/style/vladimir_borovikovsky,1093.733154296875,579.2283325195312,1584.078857421875
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b/style/pencil_drawing,401.3739013671875,342.7740478515625,256.8528747558594
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b/style/ghibi,1113.2113037109375,1169.1651611328125,1516.0947265625
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000010/style/felix_vallotton_stroke,1920.4241943359375,2042.4058837890625,2247.534912109375
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000010/style/ghibi_alter,1917.929443359375,736.9420166015625,523.1688232421875
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000010/style/ukiyo_e,1768.609375,1240.1177978515625,2133.03271484375
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000010/style/impressionism,514.3800048828125,388.41766357421875,473.87872314453125
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000010/style/vladimir_borovikovsky,969.7818603515625,478.415771484375,1077.766845703125
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000010/style/pencil_drawing,467.1888732910156,290.19757080078125,387.17919921875
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000010/style/ghibi,1296.9735107421875,1103.107177734375,895.75439453125
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b-000010/style/felix_vallotton_stroke,1491.486083984375,1788.755615234375,1453.27197265625
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b-000010/style/ghibi_alter,1383.7327880859375,771.196044921875,583.1641845703125
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b-000010/style/ukiyo_e,2219.40625,1510.89892578125,1853.025146484375
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b-000010/style/impressionism,605.9534912109375,721.0496826171875,904.7537841796875
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b-000010/style/vladimir_borovikovsky,1148.807861328125,702.2095947265625,632.072021484375
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b-000010/style/pencil_drawing,1380.752685546875,1181.171142578125,1565.5472412109375
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b-000010/style/ghibi,3150.213134765625,2004.4453125,6512.232421875
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b-000010/style/felix_vallotton_stroke,1583.799560546875,1776.578857421875,1421.23876953125
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b-000010/style/ghibi_alter,1483.3310546875,558.864013671875,754.2898559570312
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b-000010/style/ukiyo_e,1784.6732177734375,1018.12255859375,919.7105712890625
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b-000010/style/impressionism,730.8599243164062,577.7293701171875,1075.58935546875
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b-000010/style/vladimir_borovikovsky,944.0238037109375,529.3271484375,703.6773071289062
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b-000010/style/pencil_drawing,808.91259765625,679.947998046875,1223.546142578125
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b-000010/style/ghibi,1957.4781494140625,1399.3707275390625,1303.8447265625
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000010/style/felix_vallotton_stroke,1678.149658203125,1683.025634765625,1731.52099609375
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000010/style/ghibi_alter,948.635986328125,431.8519592285156,361.0252685546875
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000010/style/ukiyo_e,1833.3128662109375,1358.59765625,1545.98486328125
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000010/style/impressionism,695.7188720703125,577.8427734375,566.349609375
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000010/style/vladimir_borovikovsky,1195.7291259765625,1016.1718139648438,2063.1337890625
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000010/style/pencil_drawing,527.8759765625,445.4219970703125,453.91998291015625
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000010/style/ghibi,1502.2061767578125,1378.5301513671875,2176.2412109375
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-b-000010/style/felix_vallotton_stroke,1008.7169189453125,1284.63671875,977.819091796875
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-b-000010/style/ghibi_alter,918.5839233398438,470.89410400390625,255.22024536132812
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-b-000010/style/ukiyo_e,2825.95751953125,2599.66552734375,1786.7403564453125
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-b-000010/style/impressionism,703.9508666992188,541.521728515625,639.2747192382812
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-b-000010/style/vladimir_borovikovsky,1310.686767578125,830.517822265625,1095.5626220703125
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-b-000010/style/pencil_drawing,678.1798095703125,385.94696044921875,489.0989990234375
ddim-v1-5-pruned-emaonly-exp-1002-sd15-lora32a16-b-000010/style/ghibi,2113.75439453125,1479.63671875,1925.249267578125
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000030/style/felix_vallotton_stroke,1784.836669921875,2516.56884765625,1792.7890625
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000030/style/ghibi_alter,1504.0155029296875,733.2518310546875,353.04241943359375
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000030/style/ukiyo_e,1699.8321533203125,1172.32861328125,1167.030029296875
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000030/style/impressionism,541.8765869140625,705.40576171875,497.21405029296875
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000030/style/vladimir_borovikovsky,1246.8409423828125,788.5455932617188,1816.4031982421875
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000030/style/pencil_drawing,310.88330078125,571.4760131835938,886.5629272460938
ddim-v1-5-pruned-emaonly-exp-1015-sd15-loha4a2-attnonly-b-000030/style/ghibi,1262.60400390625,1132.029541015625,1326.9462890625
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000030/style/felix_vallotton_stroke,1529.3773193359375,2403.85888671875,1417.9569091796875
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000030/style/ghibi_alter,1256.453369140625,526.03466796875,403.3338928222656
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000030/style/ukiyo_e,1686.3206787109375,1286.539306640625,1880.97314453125
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000030/style/impressionism,441.0076904296875,400.5877685546875,398.3587646484375
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000030/style/vladimir_borovikovsky,1113.9224853515625,711.4296875,1220.377685546875
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000030/style/pencil_drawing,547.890869140625,353.4819030761719,363.2266845703125
ddim-v1-5-pruned-emaonly-exp-1005-sd15-lora8a4-attnonly-b-000030/style/ghibi,1797.361572265625,1082.825927734375,1280.734375
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b/style/felix_vallotton_stroke,1413.6571044921875,2824.166259765625,1517.983642578125
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b/style/ghibi_alter,2005.701171875,716.9359130859375,640.52490234375
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b/style/ukiyo_e,2502.108642578125,1538.693359375,2040.27685546875
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b/style/impressionism,783.714599609375,921.2431030273438,540.0892333984375
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b/style/vladimir_borovikovsky,1510.520751953125,1168.84912109375,1852.4908447265625
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b/style/pencil_drawing,1184.194580078125,1029.8409423828125,1082.5185546875
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b/style/ghibi,1732.620849609375,1823.7794189453125,2386.8076171875
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/style/felix_vallotton_stroke,983.0579833984375,1886.3671875,976.9256591796875
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/style/ghibi_alter,2017.370361328125,1272.3538818359375,990.8853759765625
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/style/ukiyo_e,2295.9736328125,1273.5537109375,1184.403076171875
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/style/impressionism,667.765869140625,861.5047607421875,602.5224609375
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/style/vladimir_borovikovsky,1252.15478515625,812.1385498046875,1657.02490234375
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/style/pencil_drawing,1452.134765625,981.8676147460938,2078.15087890625
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b-000030/style/ghibi,1955.81787109375,1705.364501953125,1363.34716796875
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b/style/felix_vallotton_stroke,1543.161376953125,2183.05078125,1328.10400390625
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b/style/ghibi_alter,1496.400146484375,611.5067138671875,651.183349609375
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b/style/ukiyo_e,1869.55224609375,1405.391845703125,1499.071044921875
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b/style/impressionism,1356.7861328125,907.31005859375,705.8827514648438
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b/style/vladimir_borovikovsky,2094.534912109375,1262.53759765625,1604.8634033203125
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b/style/pencil_drawing,1581.0272216796875,1097.37255859375,1595.1531982421875
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b/style/ghibi,1887.1932373046875,1590.055908203125,2142.20361328125
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000030/style/felix_vallotton_stroke,1004.571533203125,1820.902587890625,989.8193359375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000030/style/ghibi_alter,1409.04541015625,857.8892211914062,839.8099365234375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000030/style/ukiyo_e,1938.4296875,1799.179931640625,1808.0771484375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000030/style/impressionism,1134.234130859375,1546.636962890625,1518.609130859375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000030/style/vladimir_borovikovsky,2226.3388671875,1801.27392578125,2560.091796875
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000030/style/pencil_drawing,1447.472900390625,1459.65966796875,1474.10546875
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000030/style/ghibi,2186.15380859375,1778.328369140625,1890.4189453125
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b/style/felix_vallotton_stroke,1134.3291015625,1956.595458984375,1014.4193115234375
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b/style/ghibi_alter,881.3666381835938,392.59808349609375,316.8419189453125
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b/style/ukiyo_e,1694.574462890625,882.37353515625,1012.4799194335938
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b/style/impressionism,907.28955078125,1140.5994873046875,952.1881103515625
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b/style/vladimir_borovikovsky,1384.2822265625,989.063232421875,1451.6168212890625
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b/style/pencil_drawing,729.6143188476562,848.605712890625,1227.681640625
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-b/style/ghibi,2000.6573486328125,1425.910400390625,867.8837280273438
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b/style/felix_vallotton_stroke,1236.2462158203125,2102.21435546875,1075.6358642578125
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b/style/ghibi_alter,2605.8125,2217.283203125,2175.916015625
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b/style/ukiyo_e,3109.2568359375,2387.752197265625,2244.65673828125
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b/style/impressionism,1921.1693115234375,2144.6484375,2047.261962890625
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b/style/vladimir_borovikovsky,2704.506591796875,2114.6025390625,1985.5347900390625
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b/style/pencil_drawing,2470.09033203125,2087.875732421875,2288.070556640625
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b/style/ghibi,2746.1552734375,2228.149658203125,2502.833251953125
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-b/style/felix_vallotton_stroke,1708.2047119140625,2105.74853515625,1988.96923828125
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-b/style/ghibi_alter,963.3211669921875,620.6813354492188,1009.4242553710938
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-b/style/ukiyo_e,2275.429931640625,1532.8515625,992.8570556640625
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-b/style/impressionism,506.08331298828125,1081.35302734375,753.129150390625
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-b/style/vladimir_borovikovsky,677.2371215820312,602.90771484375,863.0070190429688
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-b/style/pencil_drawing,373.3328552246094,705.5843505859375,1018.6851196289062
ddim-v1-5-pruned-emaonly-exp-1025-sd15-lokrf8-attnonly-b/style/ghibi,1297.531494140625,1126.21044921875,998.8970947265625
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000030/style/felix_vallotton_stroke,1354.757568359375,2078.52197265625,1352.08935546875
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000030/style/ghibi_alter,1414.4727783203125,616.8720703125,533.049072265625
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000030/style/ukiyo_e,2486.351318359375,1266.7325439453125,1478.408935546875
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000030/style/impressionism,740.385498046875,804.5709228515625,955.5665283203125
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000030/style/vladimir_borovikovsky,1449.55517578125,728.4764404296875,1824.1214599609375
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000030/style/pencil_drawing,949.78857421875,607.867919921875,1623.4371337890625
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000030/style/ghibi,1715.011962890625,1314.22802734375,1832.5045166015625
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-b-000030/style/felix_vallotton_stroke,1669.700439453125,2057.515380859375,1794.3035888671875
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-b-000030/style/ghibi_alter,1040.421142578125,566.807373046875,355.2939453125
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-b-000030/style/ukiyo_e,1727.6087646484375,1074.224609375,1267.3109130859375
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-b-000030/style/impressionism,547.1361083984375,637.124267578125,444.33050537109375
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-b-000030/style/vladimir_borovikovsky,868.603515625,621.9813232421875,1080.724609375
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-b-000030/style/pencil_drawing,262.4466857910156,282.3139953613281,203.9130859375
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-b-000030/style/ghibi,1372.00830078125,1281.0643310546875,1579.336181640625
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b/style/felix_vallotton_stroke,2475.349853515625,2753.8603515625,2473.05712890625
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b/style/ghibi_alter,1456.0941162109375,762.2205200195312,393.2398681640625
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b/style/ukiyo_e,1785.2650146484375,995.0126953125,984.8125
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b/style/impressionism,665.0262451171875,689.2647705078125,667.0855712890625
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b/style/vladimir_borovikovsky,1021.341552734375,678.127685546875,911.8045654296875
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b/style/pencil_drawing,482.0176086425781,455.2861633300781,665.0677490234375
ddim-v1-5-pruned-emaonly-exp-1011-sd15-loha4a2-b/style/ghibi,1770.039794921875,1555.3798828125,3291.474853515625
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b-000010/style/felix_vallotton_stroke,1868.5255126953125,2435.72998046875,2446.216796875
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b-000010/style/ghibi_alter,1405.828125,729.4991455078125,797.6234130859375
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b-000010/style/ukiyo_e,1447.087646484375,911.833740234375,906.5140380859375
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b-000010/style/impressionism,547.5282592773438,417.9841613769531,325.9406433105469
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b-000010/style/vladimir_borovikovsky,889.1624755859375,593.45947265625,1102.3572998046875
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b-000010/style/pencil_drawing,343.88812255859375,315.20074462890625,218.14654541015625
ddim-v1-5-pruned-emaonly-exp-1006-sd15-lora8a4-lr1e-4-b-000010/style/ghibi,1293.109130859375,1107.743408203125,1649.48974609375
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-b-000030/style/felix_vallotton_stroke,1443.9130859375,1904.236083984375,1692.686279296875
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-b-000030/style/ghibi_alter,855.8355102539062,829.8399658203125,429.44976806640625
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-b-000030/style/ukiyo_e,1185.524169921875,1051.840576171875,1200.6480712890625
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-b-000030/style/impressionism,701.4029541015625,652.8180541992188,482.02459716796875
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-b-000030/style/vladimir_borovikovsky,1561.0146484375,1464.002197265625,1662.0916748046875
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-b-000030/style/pencil_drawing,485.138427734375,491.8001708984375,644.1243896484375
ddim-v1-5-pruned-emaonly-exp-1017-sd15-loha4a2-lr5e-3-b-000030/style/ghibi,1841.67822265625,1646.325439453125,2850.17529296875
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-b/style/felix_vallotton_stroke,1245.12841796875,1649.0185546875,1088.261962890625
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-b/style/ghibi_alter,893.623046875,513.2544555664062,321.7928771972656
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-b/style/ukiyo_e,2280.05810546875,1187.149658203125,1155.32568359375
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-b/style/impressionism,1077.6986083984375,1058.6591796875,1286.3363037109375
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-b/style/vladimir_borovikovsky,1572.966796875,1357.43603515625,1265.901123046875
