Folder,Text Similarity (in),Text Similarity (out),Image Similarity (clip-L-14) (in-crop),Image Similarity (clip-L-14) (out-crop),Image Similarity (clip-L-14) (in-padding),Image Similarity (clip-L-14) (out-padding),Image Similarity (convnextv2-l) (in-crop),Image Similarity (convnextv2-l) (out-crop),Image Similarity (convnextv2-l) (in-padding),Image Similarity (convnextv2-l) (out-padding),Image Similarity (dinov2-l-fb) (in-crop),Image Similarity (dinov2-l-fb) (out-crop),Image Similarity (dinov2-l-fb) (in-padding),Image Similarity (dinov2-l-fb) (out-padding),vendi (clip-L-14) (in),vendi (clip-L-14) (out),vendi (dinov2-l-fb) (in),vendi (dinov2-l-fb) (out),vendi (convnextv2-l) (in),vendi (convnextv2-l) (out)
v15-exp-1014-sd15-lohacon4a2-b/people/Admiral_Piett,0.2171379253268242,0.22388429194688794,0.6204716563224792,0.4775298982858658,0.6112022995948792,0.4700583517551422,0.6008248031139374,0.42577140033245087,0.5847986042499542,0.4072629511356354,0.5781792402267456,0.35321223735809326,0.5635271519422531,0.3474409431219101,4.4569032192230225,2.7773584127426147,4.949493169784546,3.366715669631958,4.711751222610474,3.128770112991333
v15-exp-1014-sd15-lohacon4a2-b/people/Bodhi_Rook,0.21900194386641178,0.26178401708602905,0.5773421923319498,0.45192092657089233,0.5616069038709005,0.43904733657836914,0.5266391436258951,0.3534781833489736,0.49062228202819824,0.328541358311971,0.5280795494715372,0.2970509976148605,0.5157776176929474,0.29483574132124574,4.8526638348897295,2.449048280715943,7.144680420557658,3.2001561323801675,5.207194169362386,2.857515891393026
v15-exp-1014-sd15-lohacon4a2-b/people/Rose_Tico,0.24700938910245895,0.2846596986055374,0.5773240327835083,0.45257559418678284,0.5644358694553375,0.4460925757884979,0.46869793534278864,0.3040168732404709,0.4539198577404022,0.3075902312994003,0.3420284539461136,0.1852620169520378,0.3362717181444168,0.19053068011999125,6.046302795410156,2.6369951963424683,14.271676063537598,3.74127197265625,9.588435888290405,3.127284049987793
v15-exp-1014-sd15-lohacon4a2-b/people/Saw_Gerrera,0.26800625026226044,0.3043069839477539,0.6595247983932495,0.49940551072359085,0.6527765840291977,0.4948731064796448,0.615890234708786,0.4307142272591591,0.6096746325492859,0.43113265931606287,0.5865940600633621,0.324054978787899,0.5895823389291763,0.330152191221714,3.060318350791931,2.4200152158737183,5.326255679130554,3.5664923787117004,3.9956657886505127,2.906797230243683
v15-exp-1014-sd15-lohacon4a2-b/scene,0.18049262762069698,0.2245699286460876,0.7660166144371032,0.491470193862915,0.7705997467041016,0.49861339926719667,0.8002916812896729,0.4555706322193146,0.8056688666343689,0.46444549560546877,0.7259103655815125,0.3275222837924957,0.7368164300918579,0.33111006021499634,2.4156296491622924,2.1744619607925415,3.6079612255096434,3.3233839511871337,2.3386460304260255,2.3458276748657227
v15-exp-1014-sd15-lohacon4a2-b/stuffed_toy,0.29108749826749164,0.3341117600599925,0.7717600067456564,0.6614851951599121,0.7703401744365692,0.6603469649950663,0.7084157566229502,0.6420474847157797,0.6934519509474436,0.6243949681520462,0.6505816479523977,0.4904017398754756,0.649955486257871,0.48991890251636505,2.726109027862549,1.7811856269836426,5.647078076998393,2.338114023208618,3.787489871184031,1.7318813800811768
v15-exp-1014-sd15-lohacon4a2-b/style,0.15423317253589627,0.2035751747233527,0.4733895105975015,0.36919995290892466,0.4689453286784036,0.3674946810517992,0.36006899390901836,0.21291437106473105,0.36644655891827177,0.22732997792107715,0.3579253618206297,0.16876896151474544,0.3609135363783155,0.17257657540696006,6.397805145808628,1.9064794438225883,14.43980462210519,2.8415145874023438,11.183759348733085,2.370042153767177
v15-exp-1014-sd15-lohacon4a2-c,0.22334725229986124,0.26197283010161115,0.6717938446714764,0.5362770116092667,0.6659743009767836,0.532582248525014,0.6007362088702973,0.43348760540996284,0.5928683925621094,0.43084262013435365,0.5676573663855357,0.3405581913770191,0.5661084060489185,0.34132054416196683,3.773364075441209,2.031482431358761,7.896945178622291,2.9758696298750618,5.973178722290766,2.411104980915312
v15-exp-1014-sd15-lohacon4a2-c-000010,0.22193868234753608,0.2638323571852276,0.6711347259226299,0.5390192746832257,0.664635452514603,0.535275799376624,0.5972392220440366,0.4274848923229036,0.5886725770007997,0.4244568478067716,0.5623183404831659,0.33747380641244706,0.560207035484768,0.33767849612094103,3.751372400351933,2.034109208583832,8.08159875869751,3.005445560954866,6.087939891361055,2.472442853110177
v15-exp-1014-sd15-lohacon4a2-c-000010/anime,0.26302681068579353,0.3079180101553599,0.709923239549001,0.6282686710357666,0.6975362261136373,0.6167298515637716,0.5606549700101217,0.42860470612843826,0.5522870361804962,0.41951316793759663,0.5453846891721089,0.3572869916756948,0.5390601734320322,0.351081395149231,3.111297384897868,1.9286528746287028,8.899307092030842,3.122287750244141,7.0025310198465975,2.7562238216400146
v15-exp-1014-sd15-lohacon4a2-c-000010/anime/abukuma,0.27246162295341486,0.31190405289332074,0.7324245373407999,0.6554511984189352,0.7187225023905436,0.6393678784370422,0.5901042222976685,0.47593405842781067,0.5834764639536539,0.46464788913726807,0.5846296946207682,0.40032864610354096,0.5731490651766459,0.38935887813568115,2.9787946542104087,1.8215367794036863,7.403735160827637,2.873143037160238,6.334997495015462,2.433894952138265
v15-exp-1014-sd15-lohacon4a2-c-000010/anime/ikamusume,0.2523026963075002,0.28289807836214703,0.7322111129760742,0.6679558555285136,0.7178832292556763,0.6518277327219645,0.5869090358416239,0.45023296276728314,0.5750004251797994,0.4372681478659312,0.540786862373352,0.3905569314956665,0.5397571722666422,0.38656437397003174,3.3087985515594482,1.9260412057240803,10.227234522501627,3.2134520212809243,7.787874698638916,3.052604595820109
v15-exp-1014-sd15-lohacon4a2-c-000010/people,0.23885076666871702,0.27639237890640894,0.6318459033966064,0.49960369765758517,0.6198207328716914,0.4906097849210103,0.5553654938936233,0.3689983795086543,0.5368908395369847,0.3622372175256411,0.5225452731053035,0.3027430459856987,0.5162899961074193,0.30537763809164364,4.212404286861419,2.4158564964930216,8.306409366925557,3.3448177337646485,5.881906600793203,2.964683433373769
v15-exp-1014-sd15-lohacon4a2-c-000010/people/Admiral_Piett,0.21895975619554514,0.24370013177394867,0.6053123772144318,0.469539538025856,0.5983648002147675,0.4622877687215805,0.5853568017482758,0.3547581657767296,0.5685811340808868,0.34095901995897293,0.5572742372751236,0.31763448566198343,0.5440821796655655,0.31468016654253006,5.224583387374878,2.6549220085144043,7.224472641944885,3.373057246208191,6.513807773590088,3.2225749492645264
v15-exp-1014-sd15-lohacon4a2-c-000010/people/Bodhi_Rook,0.24171036978562668,0.27558868130048114,0.5725937485694885,0.4381991922855377,0.559135635693868,0.4274665216604869,0.5163836479187012,0.2984626491864522,0.48467327157656354,0.2779665489991506,0.4804339607556661,0.2533574774861336,0.4717506567637126,0.2532851348320642,5.405040264129639,2.5106075604756675,11.684874931971232,3.3297970294952393,7.075447241465251,3.0208791891733804
v15-exp-1014-sd15-lohacon4a2-c-000010/people/Rose_Tico,0.2436317279934883,0.2653284817934036,0.6083111763000488,0.511058121919632,0.5941093564033508,0.5025005340576172,0.46847663819789886,0.3508363217115402,0.44594523310661316,0.3483763188123703,0.35120466351509094,0.22182815521955485,0.34412358701229095,0.22609276324510572,5.020777940750122,2.4960113763809204,13.339953899383545,3.9152477979660034,8.498416662216187,3.211467742919922
v15-exp-1014-sd15-lohacon4a2-c-000010/people/Saw_Gerrera,0.2786088846623897,0.32682856172323227,0.6657579243183136,0.4665670096874237,0.657481774687767,0.4659692496061325,0.5952689051628113,0.3284619525074959,0.5852202028036118,0.3332526385784149,0.5552299320697784,0.19556802511215204,0.5583456307649612,0.20177920535206795,2.7829005122184753,2.29132342338562,6.166409730911255,3.315776348114014,4.29252153635025,2.8711281418800354
v15-exp-1014-sd15-lohacon4a2-c-000010/scene,0.1725206226110458,0.2228444218635559,0.7728507876396179,0.5076214730739593,0.7737531542778016,0.5133223533630371,0.8170842409133912,0.4657772719860077,0.8163292407989502,0.47138861417770384,0.7415006041526795,0.34434424340724945,0.741761839389801,0.34629533290863035,2.3813482999801634,2.073467254638672,3.5744041919708254,3.111494207382202,2.3411184549331665,2.218300461769104
v15-exp-1014-sd15-lohacon4a2-c-000010/stuffed_toy,0.2781715864936511,0.32097627470890683,0.7614348431428274,0.6720993717511495,0.7597779532273611,0.6705881853898367,0.7000197370847067,0.6451596965392431,0.6840910812218984,0.6262364337841669,0.642372931043307,0.4949561804533005,0.6420618544022242,0.49459761877854663,2.7022897799809775,1.811699132124583,5.693442066510518,2.506481130917867,3.8466066320737204,1.8829426566759746
v15-exp-1014-sd15-lohacon4a2-c-000010/style,0.15712362527847287,0.19103070029190605,0.47961885588509695,0.38750315989766804,0.4722891960825239,0.3851288216454642,0.35307166831833975,0.2288844074521746,0.3537646872656686,0.2429088056087494,0.35978820494243074,0.18803857054029188,0.3618613140923636,0.19104049567665374,6.349522250039237,1.9408702850341797,13.934431076049805,2.9421469824654713,11.367536749158587,2.5400638920920238
v15-exp-1014-sd15-lohacon4a2-c-000030,0.22237875183423356,0.26073491455543607,0.6749978815090089,0.5378430098720959,0.6692091469253812,0.5339280256487073,0.604074423852421,0.44037448731206713,0.596185137118612,0.4380402636669931,0.574045929993902,0.34812252532868154,0.5726534811797597,0.3492313200661114,3.7160040495509192,2.0147442941438585,7.62937308038984,2.9131728400502888,5.944928502809434,2.3690832992962427
v15-exp-1014-sd15-lohacon4a2-c-000030/anime,0.26321091453234347,0.28900548517704006,0.716781222820282,0.6475861469904582,0.7051165382067361,0.6376152356465657,0.5669986526171367,0.45614918271700544,0.5586540361245473,0.4474338869253794,0.5666356046994527,0.4017833669980367,0.5605450431505838,0.39442451000213624,2.949532159169515,1.8962249835332234,7.7903045972188325,3.077920500437419,6.664112520217896,2.6852223078409834
v15-exp-1014-sd15-lohacon4a2-c-000030/anime/abukuma,0.2638134111960729,0.273286908864975,0.7442482312520345,0.6967517733573914,0.7325676480929056,0.6844534675280253,0.6114348769187927,0.5485909183820089,0.6016401648521423,0.5347514152526855,0.6169302662213644,0.49289079507191974,0.6055344740549723,0.47764665881792706,2.4808897177378335,1.6765966812769573,5.5337340037028,2.565676768620809,5.029838641484578,2.2220699787139893
v15-exp-1014-sd15-lohacon4a2-c-000030/anime/ikamusume,0.24066026508808133,0.2473363131284713,0.7467198769251505,0.7007429202397665,0.7318482796351115,0.6857383251190186,0.6022294958432516,0.4951021671295166,0.5934579769770304,0.48658837874730426,0.5827725728352865,0.4692719479401906,0.5806609193483988,0.4660673936208089,2.889932870864868,1.8637653589248657,7.747920036315918,3.1622908115386963,6.494321982065837,2.9099131425221763
v15-exp-1014-sd15-lohacon4a2-c-000030/people,0.23844038297732667,0.2740989521145821,0.6303560405969619,0.4989305471380551,0.6192020505666733,0.4896202991406122,0.5792818198601405,0.4076899444063504,0.5601589769124985,0.3994101529320081,0.5437468349933624,0.33510237286488215,0.5361793691913287,0.33693746477365494,4.225336229801178,2.386823074022929,7.104073611895243,3.22642263174057,5.299570441246033,2.8530461311340334
v15-exp-1014-sd15-lohacon4a2-c-000030/people/Admiral_Piett,0.21737153083086008,0.23208511620759958,0.61508908867836,0.4821377694606781,0.6072697341442108,0.4737643301486969,0.6132060289382935,0.4234615564346313,0.5970238447189331,0.40562015771865845,0.5766863971948624,0.3668837323784828,0.5642412900924683,0.36105155944824213,4.910013675689697,2.513421654701233,5.835369825363159,3.2580323219299316,4.9491212368011475,2.996915817260742
v15-exp-1014-sd15-lohacon4a2-c-000030/people/Bodhi_Rook,0.22971856097380317,0.26108404994010925,0.5892122387886047,0.4561033646265666,0.5756595730781555,0.44438137610753375,0.5371127923329672,0.3513219157854716,0.49963533878326416,0.32704944411913556,0.5284379422664642,0.30172817905743915,0.516304095586141,0.30000871419906616,4.685149192810059,2.3920448621114097,7.687991937001546,3.169663190841675,5.520263433456421,2.858058452606201
v15-exp-1014-sd15-lohacon4a2-c-000030/people/Rose_Tico,0.25809161365032196,0.2784837335348129,0.5914710164070129,0.4627599269151687,0.5812784433364868,0.4569595009088516,0.4683333933353424,0.3065687119960785,0.4485344737768173,0.31101568043231964,0.3499727100133896,0.18856084346771235,0.34304170310497284,0.19272486865520475,5.612171411514282,2.6138745546340942,12.9945969581604,3.6814129352569585,8.946058511734009,3.1461211442947388
v15-exp-1014-sd15-lohacon4a2-c-000030/people/Saw_Gerrera,0.26949942111968994,0.31394715607166285,0.6591001003980637,0.4949779137969017,0.6514610201120377,0.4922082722187042,0.6099829226732254,0.4085972383618355,0.5940732359886169,0.40333936363458633,0.5799092650413513,0.2917340397834777,0.5685211643576622,0.2914970144629478,2.9924119114875793,2.315686345100403,5.716196179389954,3.3792776465415955,4.1481605768203735,2.8461259603500366
v15-exp-1014-sd15-lohacon4a2-c-000030/scene,0.16941271275281897,0.22224403321743008,0.7806655883789062,0.4943451344966888,0.7814975023269654,0.49770188331604004,0.8186065316200256,0.4583532392978668,0.8186254501342773,0.4661753177642822,0.7547212243080139,0.32104151546955106,0.7602234721183777,0.32880268692970277,2.3783446073532106,2.123515510559082,3.4599798679351808,3.160576009750366,2.2644436597824096,2.1880280017852782
v15-exp-1014-sd15-lohacon4a2-c-000030/stuffed_toy,0.28761846820513404,0.3263288189967473,0.7685009042421976,0.668360710144043,0.7671288450558981,0.6670657197634379,0.6990058620770773,0.6583662231763204,0.6849037210146586,0.6414999564488729,0.645119289557139,0.49954914549986523,0.6443678935368856,0.49894197285175323,2.756059726079305,1.744068483511607,5.755659461021423,2.3544528086980185,4.155849734942119,1.7337421377499898
v15-exp-1014-sd15-lohacon4a2-c-000030/style,0.1532112807035446,0.1919972832713808,0.47868565150669645,0.37999251059123446,0.47310079847063335,0.3776369903768812,0.35647925308772493,0.22131384696279252,0.35858350140707834,0.2356820042644228,0.36000669641154154,0.1831362258110727,0.3619516279016222,0.18704996577330998,6.270747525351388,1.9230894190924508,14.036847863878522,2.74649224962507,11.340666157858712,2.38537791797093
v15-exp-1014-sd15-lohacon4a2-c/anime,0.26183286209901174,0.2955393473307292,0.7174256205558777,0.6443780144055685,0.7061575253804524,0.6344428261121114,0.5720287760098776,0.4442124942938486,0.5638188680013021,0.434864326318105,0.5683009525140126,0.3847736636797587,0.5605916062990824,0.3771928866704305,2.917241907119751,1.9146481911341346,7.412542819976807,3.093260987599691,6.129767529169718,2.6838571548461916
v15-exp-1014-sd15-lohacon4a2-c/anime/abukuma,0.25917351245880127,0.2783297896385193,0.7437091867129008,0.6920288403828939,0.7311116258303324,0.6797911127408346,0.612177570660909,0.5388456682364146,0.6011998852094015,0.5247809787591299,0.6184602777163187,0.4779823124408722,0.6041465004285177,0.4622716506322225,2.4357410271962485,1.7095194657643635,5.377824306488037,2.6427296797434487,4.9079530239105225,2.230323712031047
v15-exp-1014-sd15-lohacon4a2-c/anime/ikamusume,0.2392354557911555,0.2577931483586629,0.7441885670026144,0.6882084806760153,0.733207643032074,0.6749915679295858,0.6072568496068319,0.4743709961573283,0.5972267587979635,0.46244775255521137,0.5759587287902832,0.44725759824117023,0.5726885199546814,0.4422418375809987,2.964726130167643,1.940866470336914,8.12304162979126,3.1455018520355225,6.458322842915853,3.0414510567982993
v15-exp-1014-sd15-lohacon4a2-c/people,0.23512417301535601,0.27519695957501733,0.6316507478555043,0.5012933890024821,0.6191414525111516,0.49163744548956556,0.5836224516232809,0.40938664873441055,0.5651037116845449,0.401947878797849,0.5450532237688701,0.33795677721500395,0.5367763628562291,0.3389140004913012,4.337588655948639,2.385087323188782,7.311362481117248,3.2919506669044494,5.336086583137512,2.90008624792099
v15-exp-1014-sd15-lohacon4a2-c/people/Admiral_Piett,0.2194680050015449,0.23048586398363108,0.6192958354949951,0.48622067272663116,0.6122583448886871,0.4786384552717209,0.6093428432941437,0.4356434792280197,0.5941657721996307,0.4188850224018097,0.5871052145957947,0.3822048604488373,0.5729252398014069,0.3756971061229706,4.798986434936523,2.502981662750244,5.400747776031494,3.264814615249634,4.810938119888306,2.9895280599594116
v15-exp-1014-sd15-lohacon4a2-c/people/Bodhi_Rook,0.22125263512134544,0.2659962872664134,0.5732393066088358,0.44244541724522907,0.5586915413538615,0.4311205943425496,0.5338961879412333,0.3337896565596263,0.49978400270144147,0.3125612537066142,0.5036806066830953,0.2724012583494186,0.4941939214865367,0.27238713701566053,5.317103862762451,2.3958311080932617,8.79380464553833,3.262971639633179,6.044580459594727,2.8623805046081543
v15-exp-1014-sd15-lohacon4a2-c/people/Rose_Tico,0.2452156618237495,0.2763322591781616,0.5902528464794159,0.46681855618953705,0.5798844397068024,0.4619573801755905,0.4836549460887909,0.31309172511100763,0.46961522102355957,0.31856669485568995,0.355605736374855,0.19202367961406705,0.350922018289566,0.19659817963838572,5.81348443031311,2.6219669580459595,13.508590698242188,3.6945873498916626,8.765692234039307,3.11686372756958
v15-exp-1014-sd15-lohacon4a2-c/people/Saw_Gerrera,0.26192937418818474,0.30618568509817123,0.6764198541641235,0.5147148370742798,0.664799377322197,0.5095367580652237,0.6249680519104004,0.43810801208019257,0.6037480533123016,0.4330689013004303,0.596818134188652,0.32296450436115265,0.5823829025030136,0.31938043236732483,2.8796568512916565,2.300870418548584,5.393067717552185,3.359858214855194,3.9697376489639282,2.8743277192115784
v15-exp-1014-sd15-lohacon4a2-c/scene,0.18316187858581542,0.2181584388017654,0.762097156047821,0.48364787697792055,0.7663523554801941,0.49026585221290586,0.7945231676101685,0.44380984306335447,0.79803866147995,0.4515705704689026,0.7285013675689698,0.29609851241111756,0.7373616814613342,0.3041451334953308,2.447876763343811,2.2119365453720095,3.707662343978882,3.4624369144439697,2.395697093009949,2.2726180791854858
v15-exp-1014-sd15-lohacon4a2-c/stuffed_toy,0.29014023890097934,0.3236066997051239,0.7671825190385183,0.6678333282470703,0.7659234603246053,0.6665962437788645,0.7031733691692352,0.6525464852650961,0.6891292830308279,0.6353080620368322,0.6423119256893793,0.4947630614042282,0.6416552662849426,0.49411845703919727,2.8428889910380044,1.7591757973035176,6.101649165153503,2.39260196685791,3.9448499282201137,1.6914768020311992
v15-exp-1014-sd15-lohacon4a2-c/style,0.15836246098790846,0.19425464740821294,0.4678885894162314,0.3626911427293505,0.46281672375542776,0.3597722351551056,0.3511271391596113,0.2130617116178785,0.35264679363795687,0.22646290702479227,0.3488716738564627,0.1667991972395352,0.3509385905095509,0.1708886037979807,6.717982564653669,1.9571210997445243,15.366101673671178,2.8047019072941373,11.626937729971749,2.41090566771371
v15-exp-1015-sd15-lohaatnonly4a2-a,0.2227129925763796,0.2634147223073338,0.6585457524988387,0.5154418455797528,0.6519495764043597,0.51157636166565,0.5864545552125054,0.39690005916215126,0.5787628906492203,0.39494299215220263,0.5466233953880886,0.31139856311300446,0.5451201045986205,0.3119551478799373,4.010796877126846,2.144155405438135,8.572815227130102,3.2251121400273033,6.354933468879215,2.597101119207957
v15-exp-1015-sd15-lohaatnonly4a2-a-000010,0.22518186244226635,0.26705417291039507,0.6476938830387026,0.5099894104685102,0.6410119923523496,0.5058986689505123,0.5751297978843961,0.3921354687923476,0.5686943678061167,0.39032676413655276,0.5334745690794218,0.3057641901714461,0.5318355269659133,0.306144324370793,4.136778470107488,2.1687339864458357,8.721405048824492,3.256092476050059,6.586474996634893,2.6602511696588427
v15-exp-1015-sd15-lohaatnonly4a2-a-000010/anime,0.2693854103485743,0.30172541141510006,0.6994158228238424,0.626669724782308,0.6855859478314719,0.6133618036905925,0.5467573881149292,0.4318625430266062,0.5378074367841085,0.4217550039291382,0.5536167701085408,0.3762847602367401,0.5487818241119384,0.37013578414916987,3.3626586755116783,2.0719572703043623,8.154875405629477,3.2830594062805174,7.511176013946534,2.95849339167277
v15-exp-1015-sd15-lohaatnonly4a2-a-000010/anime/abukuma,0.2732019225756327,0.30023566881815583,0.7296368678410848,0.6598047216733297,0.7100355823834738,0.6396414041519165,0.5713425477345785,0.4754989643891652,0.5619479417800903,0.4636326531569163,0.5909914672374725,0.4150780936082204,0.5849944253762563,0.4067687193552653,2.8939579327901206,1.913433313369751,6.958851973215739,3.1286705334981284,7.027421951293945,2.7618929545084634
v15-exp-1015-sd15-lohaatnonly4a2-a-000010/anime/ikamusume,0.25178992251555116,0.27980439861615497,0.7163447340329488,0.6534790595372518,0.6996501286824545,0.6373104055722555,0.5933323303858439,0.46001893281936646,0.5797481040159861,0.44518621762593585,0.5720005432764689,0.3957908550898234,0.5675592223803202,0.3896366556485494,3.336022694905599,2.0660818417867026,7.00772762298584,3.2323657671610513,6.656967639923096,3.040442864100138
v15-exp-1015-sd15-lohaatnonly4a2-a-000010/people,0.25391662617524463,0.2916481231649717,0.5838654528061549,0.45365005135536196,0.5701354324817658,0.44306975950797406,0.512905157605807,0.29691631048917766,0.49849922855695095,0.29313667689760525,0.47761078725258505,0.24674439082543054,0.4738206028938293,0.24957193136215206,5.05727569659551,2.520707412560781,9.623811848958333,3.487780511379242,7.215161577860513,3.1980213046073915
v15-exp-1015-sd15-lohaatnonly4a2-a-000010/people/Admiral_Piett,0.2297677546739578,0.2587652653455734,0.532733291387558,0.42245063185691833,0.5211910009384155,0.4121878147125244,0.5095472931861877,0.2632784321904182,0.49198219180107117,0.24928601086139673,0.488502636551857,0.2385608591139316,0.47693344950675964,0.23773645609617228,6.402103424072266,2.691125750541687,9.481355905532837,3.5893189907073975,8.439938306808472,3.518683075904846
v15-exp-1015-sd15-lohaatnonly4a2-a-000010/people/Bodhi_Rook,0.24441818396250403,0.2870046595732371,0.5298870106538137,0.39732012152671814,0.5155399143695831,0.3858845631281535,0.4853918155034383,0.23659756779670715,0.4548152486483256,0.22047592202822364,0.4318654437859853,0.18706287195285157,0.4255390167236328,0.1880337446928024,6.440641085306804,2.4242238203684487,12.1564728418986,3.2206499576568604,7.743564446767171,2.929530620574951
v15-exp-1015-sd15-lohaatnonly4a2-a-000010/people/Rose_Tico,0.26305045187473297,0.2853561192750931,0.5647047162055969,0.43916310369968414,0.5499716699123383,0.42907653748989105,0.4278876632452011,0.2461902797222137,0.41515414416790003,0.25250896811485285,0.32364436984062195,0.15779622644186014,0.31671747565269465,0.1612799912691116,5.952154159545898,2.753406047821045,14.822024822235107,3.9684497117996216,11.239879608154297,3.3914387226104736
v15-exp-1015-sd15-lohaatnonly4a2-a-000010/people/Saw_Gerrera,0.2911161035299301,0.32630229741334915,0.609780952334404,0.43343622982501984,0.605690985918045,0.43470679968595505,0.5369552373886108,0.2591036111116409,0.5346785336732864,0.2673134095966816,0.47909653931856155,0.144395712763071,0.49271875619888306,0.15128005295991892,3.8123008608818054,2.404906451702118,8.560397148132324,3.5625842213630676,5.725970029830933,3.0981813073158264
v15-exp-1015-sd15-lohaatnonly4a2-a-000010/scene,0.16964830309152598,0.22291613221168513,0.749089777469635,0.4537269651889801,0.749967348575592,0.45975548028945923,0.7811978578567504,0.39663693904876707,0.7818917512893677,0.4031821250915527,0.6793542504310608,0.27610593736171724,0.6779375672340393,0.27886134684085845,2.687997245788574,2.3154152631759644,4.165647792816162,3.7143455028533934,2.778559756278992,2.5597712993621826
v15-exp-1015-sd15-lohaatnonly4a2-a-000010/stuffed_toy,0.2751143674055735,0.3239172597726186,0.7331511477629343,0.6320398251215616,0.7315352658430735,0.630866547425588,0.6840416689713796,0.6154689639806747,0.6699454883734385,0.5990420828262965,0.602762242158254,0.4525107642014821,0.602375199397405,0.4520154744386673,3.095232446988424,1.9917064309120178,7.021446466445923,2.7188144524892173,4.260593076546987,2.0353410840034485
v15-exp-1015-sd15-lohaatnonly4a2-a-000010/style,0.1578446051904133,0.19506393798760002,0.4729472143309457,0.3838604858943394,0.46783596702984404,0.38243975383894785,0.35074691687311443,0.21979258741651259,0.35532793402671814,0.2345179319381714,0.3540287954466684,0.17717509823186053,0.3562624411923544,0.1801370850631169,6.48072828565325,1.9438835552760534,14.641243730272565,3.076462507247925,11.166884558541435,2.5496287686484203
v15-exp-1015-sd15-lohaatnonly4a2-a-000030,0.22173971963780265,0.2620208664593242,0.6616482082435062,0.5181165855697223,0.6550581507455735,0.5142116356037911,0.5912484861271722,0.40111989586126234,0.5823083502338047,0.3989238740574746,0.5525091559404418,0.31503540169625055,0.5511847729909988,0.31576435597169966,4.021143072786785,2.1348223591986155,8.54568947996412,3.221331016222636,6.28425873256865,2.583696991829645
v15-exp-1015-sd15-lohaatnonly4a2-a-000030/anime,0.2571861733992894,0.2871872067451477,0.7046598752339681,0.6337221185366313,0.6927942713101705,0.6216030478477478,0.5554132541020711,0.44528531233469637,0.54525000055631,0.4349369466304779,0.55673748254776,0.3941190699736277,0.5516562004884085,0.38843619823455805,3.119270388285319,1.9809967676798503,8.04717919031779,3.2050277868906654,6.755557982126871,2.7908656279246014
v15-exp-1015-sd15-lohaatnonly4a2-a-000030/anime/abukuma,0.2601847449938456,0.2734907865524292,0.7398957212766012,0.6855356693267822,0.7253843347231547,0.6704488396644592,0.6026742458343506,0.5187834004561106,0.5874172250429789,0.5034968256950378,0.605722705523173,0.4617474377155304,0.5978362460931143,0.45167113343874615,2.5128451188405356,1.7952653169631958,6.123051643371582,2.873618761698405,5.594330628712972,2.4342006047566733
v15-exp-1015-sd15-lohaatnonly4a2-a-000030/anime/ikamusume,0.2388157099485397,0.2581530213356018,0.7322195370992025,0.67533012231191,0.7210606932640076,0.6615350842475891,0.5809958378473917,0.4720569650332133,0.565647542476654,0.45826593041419983,0.5671609242757162,0.4309455653031667,0.5665101607640585,0.42990376551946,3.0512301921844482,2.045497020085653,8.30336364110311,3.4480878512064614,6.6707563400268555,3.0970442295074463
v15-exp-1015-sd15-lohaatnonly4a2-a-000030/people,0.24364353468020755,0.28496031314134596,0.6027783453464508,0.46629330168167743,0.5887398858865102,0.4560602401693662,0.5445420473814011,0.32297937075297034,0.5299362619717917,0.31888930549224215,0.5093342249592145,0.2716591914494832,0.5031271884838739,0.27428496728340784,4.688742045561472,2.503199577331543,8.381704918543498,3.4323608040809632,6.227595639228821,3.135204728444417
v15-exp-1015-sd15-lohaatnonly4a2-a-000030/people/Admiral_Piett,0.2281711474061012,0.24247248470783234,0.5653972029685974,0.4370591938495636,0.5565091669559479,0.4287809282541275,0.55916827917099,0.32834402471780777,0.5419275462627411,0.3135899677872658,0.5283415168523788,0.2895247191190719,0.5161894261837006,0.287879966199398,6.020456314086914,2.7365881204605103,7.192721605300903,3.3819680213928223,6.751491546630859,3.2941055297851562
v15-exp-1015-sd15-lohaatnonly4a2-a-000030/people/Bodhi_Rook,0.24485459427038825,0.2798849940299988,0.5644238591194153,0.4174379010995229,0.5482612649599711,0.40564624468485505,0.5116446614265442,0.2781324585278829,0.47796277205149335,0.2583444515864054,0.4859967033068339,0.23863913367191947,0.4744219978650411,0.2377833848198255,5.607034524281819,2.4489340782165527,10.714256604512533,3.207228660583496,6.885424613952637,2.977808634440104
v15-exp-1015-sd15-lohaatnonly4a2-a-000030/people/Rose_Tico,0.2370941564440727,0.28636685013771057,0.5561238825321198,0.45158056914806366,0.5416409969329834,0.4429789334535599,0.4704065769910812,0.2764666154980659,0.4613626003265381,0.28410461544990534,0.33406792581081385,0.1753844916820526,0.3283523619174957,0.18008164316415784,5.770663022994995,2.6254806518554688,13.747072696685791,3.7426592111587524,9.556255340576172,3.202710509300232
v15-exp-1015-sd15-lohaatnonly4a2-a-000030/people/Saw_Gerrera,0.2785459831357002,0.32393699139356613,0.6410080790519714,0.44544947892427444,0.6322699189186096,0.444896437227726,0.5790839791297913,0.2803889662027359,0.5741125047206879,0.28737524151802063,0.5469686016440392,0.16530323773622513,0.5520653873682022,0.17139995098114014,3.3214080929756165,2.408666491508484,6.982010364532471,3.563661277294159,4.708836913108826,3.044592499732971
