Folder,Artifact-padding,Liqe-resize,Maniqa-resize
exp-1102-sd15-nt-Prodigy-a-000030/people/Admiral_Piett/figurine/out_dist_prompts,2.880859375,2.7238984,0.3885363042354584
exp-1102-sd15-nt-Prodigy-b-000010/scene/scene_canal/in_dist_prompts,2.392578125,2.8954926,0.4418476521968841
exp-1102-sd15-nt-Prodigy-b-000010/scene/scene_canal/out_dist_prompts,2.34375,2.8062592,0.5365169048309326
exp-1102-sd15-nt-Prodigy-b-000010/scene/scene_garden/in_dist_prompts,2.3203125,2.8363695,0.5804422497749329
exp-1102-sd15-nt-Prodigy-b-000010/scene/scene_garden/out_dist_prompts,2.37109375,2.777538,0.5626157522201538
exp-1102-sd15-nt-Prodigy-b-000010/scene/scene_waterfall/in_dist_prompts,1.6298828125,3.0820174,0.2931179404258728
exp-1102-sd15-nt-Prodigy-b-000010/scene/scene_waterfall/out_dist_prompts,2.146484375,2.753026,0.3985421061515808
exp-1102-sd15-nt-Prodigy-b-000010/scene/scene_castle/in_dist_prompts,2.38671875,2.6028414,0.4104278683662414
exp-1102-sd15-nt-Prodigy-b-000010/scene/scene_castle/out_dist_prompts,2.34765625,2.5342147,0.4214184284210205
exp-1102-sd15-nt-Prodigy-b-000010/scene/scene_sculpture1/in_dist_prompts,3.390625,2.6613042,0.4652178585529327
exp-1102-sd15-nt-Prodigy-b-000010/scene/scene_sculpture1/out_dist_prompts,3.22265625,2.7049015,0.5300037264823914
exp-1102-sd15-nt-Prodigy-b-000010/style/felix_vallotton_stroke/in_dist_captions,2.24609375,2.559398,0.4273854196071625
exp-1102-sd15-nt-Prodigy-b-000010/style/felix_vallotton_stroke/out_dist_prompts,2.529296875,2.571409,0.5270600914955139
exp-1102-sd15-nt-Prodigy-b-000010/style/ghibi_alter/in_dist_prompts,3.646484375,2.7332716,0.5006228089332581
exp-1102-sd15-nt-Prodigy-b-000010/style/ghibi_alter/out_dist_prompts,3.29296875,2.5611014,0.5215558409690857
exp-1102-sd15-nt-Prodigy-b-000010/style/ukiyo_e/in_dist_prompts,2.68359375,2.9327674,0.5227830410003662
exp-1102-sd15-nt-Prodigy-b-000010/style/ukiyo_e/out_dist_prompts,2.3515625,2.8003013,0.5142938494682312
exp-1102-sd15-nt-Prodigy-b-000010/style/impressionism/in_dist_prompts,2.3125,2.6880257,0.3237925469875335
exp-1102-sd15-nt-Prodigy-b-000010/style/impressionism/out_dist_prompts,2.712890625,2.6492782,0.3104707598686218
exp-1102-sd15-nt-Prodigy-b-000010/style/vladimir_borovikovsky/in_dist_prompts,2.927734375,3.0082166,0.5243724584579468
exp-1102-sd15-nt-Prodigy-b-000010/style/vladimir_borovikovsky/out_dist_prompts,2.380859375,2.9111087,0.5475934743881226
exp-1102-sd15-nt-Prodigy-b-000010/style/pencil_drawing/in_dist_prompts,3.0859375,2.817001,0.4563232064247131
exp-1102-sd15-nt-Prodigy-b-000010/style/pencil_drawing/out_dist_prompts,2.904296875,2.7375412,0.4451183676719665
exp-1102-sd15-nt-Prodigy-b-000010/style/ghibi/in_dist_prompts,3.462890625,3.1513958,0.6423113942146301
exp-1102-sd15-nt-Prodigy-b-000010/style/ghibi/out_dist_prompts,3.275390625,2.9980025,0.635072648525238
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_bunny/in_dist_prompts,2.90625,2.579737,0.3548229932785034
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_bunny/out_dist_prompts,2.9765625,2.5673225,0.3133900165557861
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_teddybear/in_dist_prompts,2.421875,2.672973,0.3298057615756988
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_teddybear/out_dist_prompts,2.37890625,2.6741161,0.3564073443412781
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_pink/in_dist_prompts,2.912109375,2.5863974,0.4635035991668701
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_pink/out_dist_prompts,2.763671875,2.6779058,0.4664310216903686
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_panda/in_dist_prompts,2.81640625,2.727048,0.4749186635017395
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_panda/out_dist_prompts,2.234375,2.8407094,0.4854481518268585
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_lobster/in_dist_prompts,3.619140625,2.6412277,0.4351116120815277
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_lobster/out_dist_prompts,3.99609375,2.6423872,0.4286870062351227
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_tortoise/in_dist_prompts,2.59375,2.9966736,0.5692289471626282
exp-1102-sd15-nt-Prodigy-b-000010/stuffed_toy/plushie_tortoise/out_dist_prompts,2.56640625,3.0187335,0.5872344374656677
exp-1102-sd15-nt-Prodigy-b-000010/anime/yuuki_makoto/in_dist_prompts,2.794921875,2.9954548,0.3981468975543976
exp-1102-sd15-nt-Prodigy-b-000010/anime/yuuki_makoto/out_dist_prompts,2.734375,3.0081284,0.4119202792644501
exp-1102-sd15-nt-Prodigy-b-000010/anime/yuuki_makoto/out_dist_prompts_tags,2.771484375,2.9537592,0.3857929110527038
exp-1102-sd15-nt-Prodigy-b-000010/anime/tsushima_yoshiko/in_dist_prompts,3.47265625,3.0065866,0.4549117982387543
exp-1102-sd15-nt-Prodigy-b-000010/anime/tsushima_yoshiko/out_dist_prompts,3.416015625,3.0028684,0.4349900782108307
exp-1102-sd15-nt-Prodigy-b-000010/anime/tsushima_yoshiko/out_dist_prompts_tags,3.412109375,2.9858136,0.4116480946540832
exp-1102-sd15-nt-Prodigy-b-000010/anime/abukuma/toid outfit/in_dist_prompts,3.310546875,2.94145,0.4772411584854126
exp-1102-sd15-nt-Prodigy-b-000010/anime/abukuma/toid outfit/out_dist_prompts,3.279296875,2.9236677,0.4669232964515686
exp-1102-sd15-nt-Prodigy-b-000010/anime/abukuma/toid outfit/out_dist_prompts_tags,3.25390625,2.895688,0.4585331380367279
exp-1102-sd15-nt-Prodigy-b-000010/anime/abukuma/none/in_dist_prompts,3.50390625,2.9287913,0.4687510430812835
exp-1102-sd15-nt-Prodigy-b-000010/anime/abukuma/none/out_dist_prompts,3.24609375,2.9048126,0.4690317809581756
exp-1102-sd15-nt-Prodigy-b-000010/anime/abukuma/none/out_dist_prompts_tags,3.259765625,2.9096034,0.4644537270069122
exp-1102-sd15-nt-Prodigy-b-000010/anime/abukuma/onex outfit/in_dist_prompts,3.173828125,2.933928,0.486655592918396
exp-1102-sd15-nt-Prodigy-b-000010/anime/abukuma/onex outfit/out_dist_prompts,3.1484375,2.9351335,0.4772632122039795
exp-1102-sd15-nt-Prodigy-b-000010/anime/abukuma/onex outfit/out_dist_prompts_tags,3.185546875,2.9174933,0.4805343151092529
exp-1102-sd15-nt-Prodigy-b-000010/anime/kotomine_kirei/in_dist_prompts,3.208984375,3.0215964,0.3814257681369781
exp-1102-sd15-nt-Prodigy-b-000010/anime/kotomine_kirei/out_dist_prompts,3.337890625,3.0414944,0.3995535969734192
exp-1102-sd15-nt-Prodigy-b-000010/anime/kotomine_kirei/out_dist_prompts_tags,3.376953125,2.9780655,0.3868201971054077
exp-1102-sd15-nt-Prodigy-b-000010/anime/ikamusume/dca outfit/in_dist_prompts,3.19921875,2.8895273,0.4957500398159027
exp-1102-sd15-nt-Prodigy-b-000010/anime/ikamusume/dca outfit/out_dist_prompts,3.173828125,2.8989642,0.4958100616931915
exp-1102-sd15-nt-Prodigy-b-000010/anime/ikamusume/dca outfit/out_dist_prompts_tags,3.142578125,2.8990216,0.4878071546554565
exp-1102-sd15-nt-Prodigy-b-000010/anime/ikamusume/none/in_dist_prompts,3.359375,2.953029,0.4881903529167175
exp-1102-sd15-nt-Prodigy-b-000010/anime/ikamusume/none/out_dist_prompts,3.169921875,2.9011521,0.4908071756362915
exp-1102-sd15-nt-Prodigy-b-000010/anime/ikamusume/none/out_dist_prompts_tags,3.173828125,2.8951993,0.4682426154613495
exp-1102-sd15-nt-Prodigy-b-000010/anime/ikamusume/wafc outfit/in_dist_prompts,3.34765625,2.898168,0.4800586700439453
exp-1102-sd15-nt-Prodigy-b-000010/anime/ikamusume/wafc outfit/out_dist_prompts,3.2265625,2.9023798,0.4850214719772339
exp-1102-sd15-nt-Prodigy-b-000010/anime/ikamusume/wafc outfit/out_dist_prompts_tags,3.1796875,2.8990207,0.4743117988109588
exp-1102-sd15-nt-Prodigy-b-000010/people/K-2SO/in_dist_prompts,2.14453125,2.9739656,0.5545627474784851
exp-1102-sd15-nt-Prodigy-b-000010/people/K-2SO/out_dist_prompts,2.32421875,3.0988135,0.6147847175598145
exp-1102-sd15-nt-Prodigy-b-000010/people/Bodhi_Rook/illustration/in_dist_prompts,2.490234375,2.9582016,0.5216593742370605
exp-1102-sd15-nt-Prodigy-b-000010/people/Bodhi_Rook/illustration/out_dist_prompts,2.904296875,2.9089205,0.5461687445640564
exp-1102-sd15-nt-Prodigy-b-000010/people/Bodhi_Rook/realistic/in_dist_prompts,2.79296875,2.948473,0.4596925675868988
exp-1102-sd15-nt-Prodigy-b-000010/people/Bodhi_Rook/realistic/out_dist_prompts,2.728515625,3.021845,0.4725606441497803
exp-1102-sd15-nt-Prodigy-b-000010/people/Bodhi_Rook/figurine/in_dist_prompts,3.19921875,2.7334826,0.5436936020851135
exp-1102-sd15-nt-Prodigy-b-000010/people/Bodhi_Rook/figurine/out_dist_prompts,3.24609375,2.7393768,0.5091363191604614
exp-1102-sd15-nt-Prodigy-b-000010/people/Rose_Tico/illustration/in_dist_prompts,2.66796875,3.0280194,0.4778596460819244
exp-1102-sd15-nt-Prodigy-b-000010/people/Rose_Tico/illustration/out_dist_prompts,2.68359375,2.9494677,0.5235127806663513
exp-1102-sd15-nt-Prodigy-b-000010/people/Rose_Tico/realistic/in_dist_prompts,2.791015625,2.943683,0.4129019975662231
exp-1102-sd15-nt-Prodigy-b-000010/people/Rose_Tico/realistic/out_dist_prompts,2.53515625,2.9976013,0.4019771218299866
"exp-1102-sd15-nt-Prodigy-b-000010/people/Saw_Gerrera/bald, realistic/in_dist_prompts",2.4453125,2.7797413,0.4132821261882782
"exp-1102-sd15-nt-Prodigy-b-000010/people/Saw_Gerrera/bald, realistic/out_dist_prompts",2.625,2.8995101,0.4727303981781006
"exp-1102-sd15-nt-Prodigy-b-000010/people/Saw_Gerrera/afro, realistic/in_dist_prompts",2.37890625,2.9796586,0.4870784878730774
"exp-1102-sd15-nt-Prodigy-b-000010/people/Saw_Gerrera/afro, realistic/out_dist_prompts",2.4453125,3.0502746,0.5211610198020935
"exp-1102-sd15-nt-Prodigy-b-000010/people/Saw_Gerrera/bald, 3d/in_dist_prompts",2.234375,2.812843,0.4883285164833069
"exp-1102-sd15-nt-Prodigy-b-000010/people/Saw_Gerrera/bald, 3d/out_dist_prompts",2.400390625,2.713236,0.5538401007652283
"exp-1102-sd15-nt-Prodigy-b-000010/people/Saw_Gerrera/afro, illustration/in_dist_prompts",2.6328125,3.0417962,0.5290789604187012
"exp-1102-sd15-nt-Prodigy-b-000010/people/Saw_Gerrera/afro, illustration/out_dist_prompts",2.47265625,3.0587227,0.5496096611022949
exp-1102-sd15-nt-Prodigy-b-000010/people/Admiral_Piett/reaslitic/in_dist_prompts,2.853515625,2.8111749,0.3553955852985382
exp-1102-sd15-nt-Prodigy-b-000010/people/Admiral_Piett/reaslitic/out_dist_prompts,2.685546875,2.9009106,0.3969022333621979
exp-1102-sd15-nt-Prodigy-b-000010/people/Admiral_Piett/figurine/in_dist_prompts,2.8359375,2.8930788,0.4879560768604278
exp-1102-sd15-nt-Prodigy-b-000010/people/Admiral_Piett/figurine/out_dist_prompts,2.791015625,2.9276536,0.4837518334388733
exp-1102-sd15-nt-Prodigy-a/scene/scene_canal/in_dist_prompts,2.4453125,2.72696,0.6646761894226074
exp-1102-sd15-nt-Prodigy-a/scene/scene_canal/out_dist_prompts,2.423828125,2.752911,0.6278380751609802
exp-1102-sd15-nt-Prodigy-a/scene/scene_garden/in_dist_prompts,2.12109375,2.7973576,0.6529301404953003
exp-1102-sd15-nt-Prodigy-a/scene/scene_garden/out_dist_prompts,2.12890625,2.8297656,0.6474559307098389
exp-1102-sd15-nt-Prodigy-a/scene/scene_waterfall/in_dist_prompts,1.3837890625,2.9155426,0.4070915877819061
exp-1102-sd15-nt-Prodigy-a/scene/scene_waterfall/out_dist_prompts,2.27734375,2.6555576,0.401794284582138
exp-1102-sd15-nt-Prodigy-a/scene/scene_castle/in_dist_prompts,2.224609375,2.654931,0.5735547542572021
exp-1102-sd15-nt-Prodigy-a/scene/scene_castle/out_dist_prompts,2.201171875,2.7502809,0.5270664691925049
exp-1102-sd15-nt-Prodigy-a/scene/scene_sculpture1/in_dist_prompts,3.34375,2.552307,0.6057827472686768
exp-1102-sd15-nt-Prodigy-a/scene/scene_sculpture1/out_dist_prompts,3.212890625,2.5242128,0.5578109622001648
exp-1102-sd15-nt-Prodigy-a/style/felix_vallotton_stroke/in_dist_captions,1.9462890625,2.6283464,0.4249740839004516
exp-1102-sd15-nt-Prodigy-a/style/felix_vallotton_stroke/out_dist_prompts,1.9306640625,2.5727835,0.4606842696666717
exp-1102-sd15-nt-Prodigy-a/style/ghibi_alter/in_dist_prompts,3.486328125,2.7481527,0.4134073257446289
exp-1102-sd15-nt-Prodigy-a/style/ghibi_alter/out_dist_prompts,3.162109375,2.5976331,0.4120083749294281
exp-1102-sd15-nt-Prodigy-a/style/ukiyo_e/in_dist_prompts,2.853515625,2.7262068,0.4129031300544739
exp-1102-sd15-nt-Prodigy-a/style/ukiyo_e/out_dist_prompts,2.900390625,2.6232352,0.3945861756801605
exp-1102-sd15-nt-Prodigy-a/style/impressionism/in_dist_prompts,2.025390625,2.5638773,0.2526678144931793
exp-1102-sd15-nt-Prodigy-a/style/impressionism/out_dist_prompts,2.15234375,2.5195708,0.2286563366651535
exp-1102-sd15-nt-Prodigy-a/style/vladimir_borovikovsky/in_dist_prompts,2.869140625,2.7820954,0.3358396589756012
exp-1102-sd15-nt-Prodigy-a/style/vladimir_borovikovsky/out_dist_prompts,2.654296875,2.595605,0.3232579529285431
exp-1102-sd15-nt-Prodigy-a/style/pencil_drawing/in_dist_prompts,2.6796875,2.7706378,0.4833931028842926
exp-1102-sd15-nt-Prodigy-a/style/pencil_drawing/out_dist_prompts,2.73828125,2.736682,0.4970845282077789
exp-1102-sd15-nt-Prodigy-a/style/ghibi/in_dist_prompts,3.1796875,3.0809684,0.5719571113586426
exp-1102-sd15-nt-Prodigy-a/style/ghibi/out_dist_prompts,3.037109375,2.8948004,0.5428715944290161
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_bunny/in_dist_prompts,2.541015625,2.5745916,0.5090434551239014
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_bunny/out_dist_prompts,2.814453125,2.523039,0.4610419571399688
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_teddybear/in_dist_prompts,2.125,2.6296194,0.4794931411743164
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_teddybear/out_dist_prompts,2.02734375,2.5928233,0.4833680987358093
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_pink/in_dist_prompts,2.80078125,2.5551817,0.4896879196166992
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_pink/out_dist_prompts,2.595703125,2.688384,0.5597776770591736
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_panda/in_dist_prompts,2.73046875,2.6901193,0.484380155801773
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_panda/out_dist_prompts,2.263671875,2.6378818,0.4193158447742462
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_lobster/in_dist_prompts,3.69921875,2.69332,0.5499075651168823
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_lobster/out_dist_prompts,3.732421875,2.7087693,0.5552154183387756
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_tortoise/in_dist_prompts,2.455078125,2.9568403,0.5469537377357483
exp-1102-sd15-nt-Prodigy-a/stuffed_toy/plushie_tortoise/out_dist_prompts,2.1796875,2.9835584,0.5551252961158752
exp-1102-sd15-nt-Prodigy-a/anime/yuuki_makoto/in_dist_prompts,2.92578125,2.9516954,0.3770166337490082
exp-1102-sd15-nt-Prodigy-a/anime/yuuki_makoto/out_dist_prompts,2.9296875,2.899095,0.3677964806556701
exp-1102-sd15-nt-Prodigy-a/anime/yuuki_makoto/out_dist_prompts_tags,2.921875,2.8946304,0.335081934928894
exp-1102-sd15-nt-Prodigy-a/anime/tsushima_yoshiko/in_dist_prompts,3.671875,2.93628,0.3964670598506927
exp-1102-sd15-nt-Prodigy-a/anime/tsushima_yoshiko/out_dist_prompts,3.40625,2.8762753,0.3680431842803955
exp-1102-sd15-nt-Prodigy-a/anime/tsushima_yoshiko/out_dist_prompts_tags,3.40234375,2.87953,0.3435402810573578
exp-1102-sd15-nt-Prodigy-a/anime/abukuma/toid outfit/in_dist_prompts,3.572265625,2.8353195,0.4210696518421173
exp-1102-sd15-nt-Prodigy-a/anime/abukuma/toid outfit/out_dist_prompts,3.416015625,2.8041139,0.4043889343738556
exp-1102-sd15-nt-Prodigy-a/anime/abukuma/toid outfit/out_dist_prompts_tags,3.517578125,2.8376334,0.3963049650192261
exp-1102-sd15-nt-Prodigy-a/anime/abukuma/none/in_dist_prompts,3.646484375,2.871725,0.4167102873325348
exp-1102-sd15-nt-Prodigy-a/anime/abukuma/none/out_dist_prompts,3.359375,2.7917347,0.4165348410606384
exp-1102-sd15-nt-Prodigy-a/anime/abukuma/none/out_dist_prompts_tags,3.3515625,2.8401709,0.38717982172966
exp-1102-sd15-nt-Prodigy-a/anime/abukuma/onex outfit/in_dist_prompts,3.48046875,2.854735,0.4241281449794769
exp-1102-sd15-nt-Prodigy-a/anime/abukuma/onex outfit/out_dist_prompts,3.337890625,2.7846155,0.4080052673816681
exp-1102-sd15-nt-Prodigy-a/anime/abukuma/onex outfit/out_dist_prompts_tags,3.373046875,2.820314,0.3998751044273376
exp-1102-sd15-nt-Prodigy-a/anime/kotomine_kirei/in_dist_prompts,3.498046875,2.8603742,0.3082963824272156
exp-1102-sd15-nt-Prodigy-a/anime/kotomine_kirei/out_dist_prompts,3.251953125,2.8158796,0.2978793382644653
exp-1102-sd15-nt-Prodigy-a/anime/kotomine_kirei/out_dist_prompts_tags,3.275390625,2.8395982,0.2567998766899109
exp-1102-sd15-nt-Prodigy-a/anime/ikamusume/dca outfit/in_dist_prompts,3.130859375,2.924544,0.4918027818202972
exp-1102-sd15-nt-Prodigy-a/anime/ikamusume/dca outfit/out_dist_prompts,3.1171875,2.8805325,0.4813990890979767
exp-1102-sd15-nt-Prodigy-a/anime/ikamusume/dca outfit/out_dist_prompts_tags,3.2109375,2.881367,0.4472395777702331
exp-1102-sd15-nt-Prodigy-a/anime/ikamusume/none/in_dist_prompts,3.54296875,2.958743,0.477214515209198
exp-1102-sd15-nt-Prodigy-a/anime/ikamusume/none/out_dist_prompts,3.197265625,2.8495913,0.4786655902862549
exp-1102-sd15-nt-Prodigy-a/anime/ikamusume/none/out_dist_prompts_tags,3.353515625,2.865148,0.4490260183811188
exp-1102-sd15-nt-Prodigy-a/anime/ikamusume/wafc outfit/in_dist_prompts,3.45703125,2.8823042,0.4805435836315155
exp-1102-sd15-nt-Prodigy-a/anime/ikamusume/wafc outfit/out_dist_prompts,3.3203125,2.8481202,0.4840195775032043
exp-1102-sd15-nt-Prodigy-a/anime/ikamusume/wafc outfit/out_dist_prompts_tags,3.388671875,2.8535547,0.4698062241077423
exp-1102-sd15-nt-Prodigy-a/people/K-2SO/in_dist_prompts,2.384765625,2.8085208,0.3859834671020508
exp-1102-sd15-nt-Prodigy-a/people/K-2SO/out_dist_prompts,2.30078125,2.9159827,0.4875994026660919
exp-1102-sd15-nt-Prodigy-a/people/Bodhi_Rook/illustration/in_dist_prompts,2.671875,2.8019311,0.4127310812473297
exp-1102-sd15-nt-Prodigy-a/people/Bodhi_Rook/illustration/out_dist_prompts,3.154296875,2.8759398,0.4489683210849762
exp-1102-sd15-nt-Prodigy-a/people/Bodhi_Rook/realistic/in_dist_prompts,2.931640625,2.7266452,0.3281316757202148
exp-1102-sd15-nt-Prodigy-a/people/Bodhi_Rook/realistic/out_dist_prompts,2.564453125,2.7301862,0.3062590658664703
exp-1102-sd15-nt-Prodigy-a/people/Bodhi_Rook/figurine/in_dist_prompts,3.30859375,2.6570208,0.4318482279777527
exp-1102-sd15-nt-Prodigy-a/people/Bodhi_Rook/figurine/out_dist_prompts,3.0078125,2.5969474,0.4269538223743438
exp-1102-sd15-nt-Prodigy-a/people/Rose_Tico/illustration/in_dist_prompts,3.03515625,2.886268,0.3972820937633514
exp-1102-sd15-nt-Prodigy-a/people/Rose_Tico/illustration/out_dist_prompts,2.6640625,3.0127802,0.4777653217315674
exp-1102-sd15-nt-Prodigy-a/people/Rose_Tico/realistic/in_dist_prompts,2.806640625,2.9717429,0.3774744868278503
exp-1102-sd15-nt-Prodigy-a/people/Rose_Tico/realistic/out_dist_prompts,2.77734375,3.0151446,0.3828541040420532
"exp-1102-sd15-nt-Prodigy-a/people/Saw_Gerrera/bald, realistic/in_dist_prompts",2.255859375,2.468835,0.2234238684177398
"exp-1102-sd15-nt-Prodigy-a/people/Saw_Gerrera/bald, realistic/out_dist_prompts",2.2421875,2.5580823,0.2619354724884033
"exp-1102-sd15-nt-Prodigy-a/people/Saw_Gerrera/afro, realistic/in_dist_prompts",2.294921875,2.7453043,0.3255418539047241
"exp-1102-sd15-nt-Prodigy-a/people/Saw_Gerrera/afro, realistic/out_dist_prompts",2.28125,2.775033,0.3223763406276703
"exp-1102-sd15-nt-Prodigy-a/people/Saw_Gerrera/bald, 3d/in_dist_prompts",2.861328125,2.5693374,0.2998567223548889
"exp-1102-sd15-nt-Prodigy-a/people/Saw_Gerrera/bald, 3d/out_dist_prompts",2.83203125,2.6035755,0.3290215730667114
"exp-1102-sd15-nt-Prodigy-a/people/Saw_Gerrera/afro, illustration/in_dist_prompts",3.2890625,2.7569323,0.3582947254180908
"exp-1102-sd15-nt-Prodigy-a/people/Saw_Gerrera/afro, illustration/out_dist_prompts",3.091796875,2.8263528,0.3702400326728821
exp-1102-sd15-nt-Prodigy-a/people/Admiral_Piett/reaslitic/in_dist_prompts,2.859375,2.6781726,0.3033956289291382
exp-1102-sd15-nt-Prodigy-a/people/Admiral_Piett/reaslitic/out_dist_prompts,2.978515625,2.6331234,0.2729833722114563
exp-1102-sd15-nt-Prodigy-a/people/Admiral_Piett/figurine/in_dist_prompts,2.87890625,2.7935712,0.3785333633422851
exp-1102-sd15-nt-Prodigy-a/people/Admiral_Piett/figurine/out_dist_prompts,3.072265625,2.800149,0.26372891664505
exp-1101-sd15-nt-a/scene/scene_canal/in_dist_prompts,2.775390625,2.679313,0.2492035925388336
exp-1101-sd15-nt-a/scene/scene_canal/out_dist_prompts,2.787109375,2.746646,0.323657214641571
exp-1101-sd15-nt-a/scene/scene_garden/in_dist_prompts,2.65234375,2.8298285,0.3867589235305786
exp-1101-sd15-nt-a/scene/scene_garden/out_dist_prompts,2.90234375,2.738613,0.3909675180912018
exp-1101-sd15-nt-a/scene/scene_waterfall/in_dist_prompts,1.9375,2.7869768,0.2582637071609497
exp-1101-sd15-nt-a/scene/scene_waterfall/out_dist_prompts,2.55078125,2.6201677,0.3120182156562805
exp-1101-sd15-nt-a/scene/scene_castle/in_dist_prompts,2.85546875,2.5312786,0.2350335270166397
exp-1101-sd15-nt-a/scene/scene_castle/out_dist_prompts,2.728515625,2.478229,0.2682061791419983
exp-1101-sd15-nt-a/scene/scene_sculpture1/in_dist_prompts,3.638671875,2.6692278,0.2558802664279938
exp-1101-sd15-nt-a/scene/scene_sculpture1/out_dist_prompts,3.73046875,2.6905453,0.2611731886863708
exp-1101-sd15-nt-a/style/felix_vallotton_stroke/in_dist_captions,1.8828125,2.6234958,0.4463321268558502
exp-1101-sd15-nt-a/style/felix_vallotton_stroke/out_dist_prompts,2.21484375,2.6732209,0.5670639276504517
exp-1101-sd15-nt-a/style/ghibi_alter/in_dist_prompts,3.146484375,2.782708,0.4977652728557586
exp-1101-sd15-nt-a/style/ghibi_alter/out_dist_prompts,2.517578125,2.7058554,0.5151404738426208
exp-1101-sd15-nt-a/style/ukiyo_e/in_dist_prompts,2.6484375,2.932482,0.5456740260124207
exp-1101-sd15-nt-a/style/ukiyo_e/out_dist_prompts,2.439453125,2.736638,0.5555346012115479
exp-1101-sd15-nt-a/style/impressionism/in_dist_prompts,1.875,2.6999607,0.3150365352630615
exp-1101-sd15-nt-a/style/impressionism/out_dist_prompts,2.021484375,2.6338494,0.3311091959476471
exp-1101-sd15-nt-a/style/vladimir_borovikovsky/in_dist_prompts,2.53125,2.852149,0.420838862657547
exp-1101-sd15-nt-a/style/vladimir_borovikovsky/out_dist_prompts,2.20703125,2.6521833,0.4318718314170837
exp-1101-sd15-nt-a/style/pencil_drawing/in_dist_prompts,2.603515625,2.8035972,0.573597252368927
exp-1101-sd15-nt-a/style/pencil_drawing/out_dist_prompts,2.205078125,2.7342422,0.520052969455719
exp-1101-sd15-nt-a/style/ghibi/in_dist_prompts,3.15234375,3.1439905,0.6254255771636963
exp-1101-sd15-nt-a/style/ghibi/out_dist_prompts,2.564453125,2.911197,0.5973681807518005
exp-1101-sd15-nt-a/stuffed_toy/plushie_bunny/in_dist_prompts,3.541015625,2.476051,0.2784903049468994
exp-1101-sd15-nt-a/stuffed_toy/plushie_bunny/out_dist_prompts,3.17578125,2.469286,0.296851634979248
exp-1101-sd15-nt-a/stuffed_toy/plushie_teddybear/in_dist_prompts,2.74609375,2.5824485,0.2756510078907013
exp-1101-sd15-nt-a/stuffed_toy/plushie_teddybear/out_dist_prompts,2.66796875,2.5785236,0.3493756949901581
exp-1101-sd15-nt-a/stuffed_toy/plushie_pink/in_dist_prompts,3.14453125,2.6058085,0.4498372673988342
exp-1101-sd15-nt-a/stuffed_toy/plushie_pink/out_dist_prompts,3.1015625,2.5840619,0.4924747943878174
exp-1101-sd15-nt-a/stuffed_toy/plushie_panda/in_dist_prompts,3.1953125,2.7311075,0.4561987817287445
exp-1101-sd15-nt-a/stuffed_toy/plushie_panda/out_dist_prompts,2.806640625,2.7690628,0.4500775933265686
exp-1101-sd15-nt-a/stuffed_toy/plushie_lobster/in_dist_prompts,4.3671875,2.518821,0.3559315204620361
exp-1101-sd15-nt-a/stuffed_toy/plushie_lobster/out_dist_prompts,3.650390625,2.5994658,0.4448805749416351
exp-1101-sd15-nt-a/stuffed_toy/plushie_tortoise/in_dist_prompts,2.85546875,3.016872,0.4872727990150451
exp-1101-sd15-nt-a/stuffed_toy/plushie_tortoise/out_dist_prompts,2.8359375,2.9764578,0.4541808664798736
exp-1101-sd15-nt-a/anime/yuuki_makoto/in_dist_prompts,2.71484375,3.0017831,0.4220788180828094
exp-1101-sd15-nt-a/anime/yuuki_makoto/out_dist_prompts,2.912109375,2.9920108,0.4386575818061828
exp-1101-sd15-nt-a/anime/yuuki_makoto/out_dist_prompts_tags,2.90234375,3.0585227,0.4187742173671722
exp-1101-sd15-nt-a/anime/tsushima_yoshiko/in_dist_prompts,3.376953125,2.9755,0.4464406669139862
exp-1101-sd15-nt-a/anime/tsushima_yoshiko/out_dist_prompts,3.388671875,2.9779634,0.4406852722167969
exp-1101-sd15-nt-a/anime/tsushima_yoshiko/out_dist_prompts_tags,3.291015625,3.056281,0.450333297252655
